Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.92,11.82,2.19,0.00,18:42:12.058
3.79,11.92,2.19,0.00,18:42:12.158
3.89,12.02,2.19,0.00,18:42:12.259
3.80,12.12,2.19,0.00,18:42:12.358
3.86,12.22,2.19,0.00,18:42:12.458
3.78,12.32,2.19,0.00,18:42:12.558
3.91,12.42,2.19,0.00,18:42:12.658
3.87,12.52,2.19,0.00,18:42:12.758
3.95,12.62,2.19,0.00,18:42:12.858
3.89,12.72,2.19,0.00,18:42:12.958
3.66,12.82,2.19,0.00,18:42:13.058
3.85,12.92,2.19,0.00,18:42:13.159
3.86,13.02,2.19,0.00,18:42:13.258
3.85,13.12,2.19,0.00,18:42:13.358
3.81,13.22,2.19,0.00,18:42:13.458
3.85,13.32,2.19,0.00,18:42:13.558
3.89,13.42,2.19,0.00,18:42:13.659
3.78,13.52,2.19,0.00,18:42:13.759
3.77,13.62,2.19,0.00,18:42:13.858
3.77,13.72,2.19,0.00,18:42:13.959
3.82,13.82,2.19,0.00,18:42:14.058
3.91,13.92,2.19,0.00,18:42:14.158
3.76,14.02,2.19,0.00,18:42:14.258
3.85,14.12,2.19,0.00,18:42:14.358
3.86,14.22,2.19,0.00,18:42:14.459
3.79,14.32,2.19,0.00,18:42:14.558
3.89,14.42,2.19,0.00,18:42:14.658
3.82,14.52,2.19,0.00,18:42:14.758
3.89,14.62,2.19,0.00,18:42:14.858
3.80,14.72,2.19,0.00,18:42:14.959
3.88,14.82,2.19,0.00,18:42:15.058
3.83,14.92,2.19,0.00,18:42:15.158
3.92,15.02,2.19,0.00,18:42:15.258
3.82,15.12,2.19,0.00,18:42:15.358
3.90,15.22,2.19,0.00,18:42:15.458
3.81,15.32,2.19,0.00,18:42:15.558
3.90,15.42,2.19,0.00,18:42:15.658
3.87,15.52,2.19,0.00,18:42:15.758
3.93,15.62,2.19,0.00,18:42:15.858
3.85,15.72,2.19,0.00,18:42:15.958
3.94,15.82,2.19,0.00,18:42:16.058
3.88,15.93,2.19,0.00,18:42:16.158
3.75,16.03,2.19,0.00,18:42:16.258
3.87,16.13,2.19,0.00,18:42:16.358
3.85,16.23,2.19,0.00,18:42:16.458
3.90,16.33,2.19,0.00,18:42:16.558
3.91,16.43,2.19,0.00,18:42:16.658
3.86,16.53,2.19,0.00,18:42:16.759
3.95,16.63,2.19,0.00,18:42:16.858
3.83,16.73,2.19,0.00,18:42:16.958
3.94,16.83,2.19,0.00,18:42:17.059
3.92,16.93,2.19,0.00,18:42:17.158
3.80,17.03,2.19,0.00,18:42:17.258
3.88,17.13,2.19,0.00,18:42:17.358
3.80,17.23,2.19,0.00,18:42:17.458
3.92,17.33,2.19,0.00,18:42:17.559
3.89,17.43,2.19,0.00,18:42:17.659
3.83,17.53,2.19,0.00,18:42:17.759
3.92,17.63,2.19,0.00,18:42:17.858
3.82,17.73,2.19,0.00,18:42:17.958
3.88,17.83,2.19,0.00,18:42:18.058
3.91,17.93,2.19,0.00,18:42:18.158
3.80,18.03,2.19,0.00,18:42:18.258
3.82,18.13,2.19,0.00,18:42:18.358
3.83,18.23,2.19,0.00,18:42:18.458
3.81,18.33,2.19,0.00,18:42:18.558
3.91,18.43,2.19,0.00,18:42:18.658
3.79,18.53,2.19,0.00,18:42:18.758
3.86,18.63,2.19,0.00,18:42:18.859
3.82,18.73,2.19,0.00,18:42:18.958
3.87,18.83,2.19,0.00,18:42:19.058
3.78,18.93,2.19,0.00,18:42:19.159
3.72,19.03,2.19,0.00,18:42:19.259
3.90,19.13,2.19,0.00,18:42:19.359
3.79,19.23,2.19,0.00,18:42:19.459
3.79,19.34,2.19,0.00,18:42:19.558
3.90,19.44,2.19,0.00,18:42:19.658
3.87,19.54,2.19,0.00,18:42:19.758
3.90,19.64,2.19,0.00,18:42:19.858
3.82,19.74,2.19,0.00,18:42:19.958
3.86,19.84,2.19,0.00,18:42:20.059
3.88,19.94,2.19,0.00,18:42:20.158
3.80,20.04,2.19,0.00,18:42:20.258
3.89,20.14,2.19,0.00,18:42:20.358
3.78,20.24,2.19,0.00,18:42:20.458
3.87,20.34,2.19,0.00,18:42:20.558
3.85,20.44,2.19,0.00,18:42:20.659
3.80,20.54,2.19,0.00,18:42:20.758
3.83,20.64,2.19,0.00,18:42:20.858
3.85,20.74,2.19,0.00,18:42:20.958
3.92,20.84,2.19,0.00,18:42:21.058
3.88,20.94,2.19,0.00,18:42:21.158
3.89,21.04,2.19,0.00,18:42:21.258
3.93,21.14,2.19,0.00,18:42:21.358
3.88,21.24,2.19,0.00,18:42:21.458
3.80,21.34,2.19,0.00,18:42:21.558
3.87,21.44,2.19,0.00,18:42:21.658
3.82,21.54,2.19,0.00,18:42:21.758
3.92,21.64,2.19,0.00,18:42:21.858
3.80,21.74,2.19,0.00,18:42:21.958
3.86,21.84,2.19,0.00,18:42:22.058
3.90,21.94,2.19,0.00,18:42:22.158
3.80,22.04,2.19,0.00,18:42:22.258
3.82,22.14,2.19,0.00,18:42:22.358
3.90,22.24,2.19,0.00,18:42:22.458
3.90,22.34,2.19,0.00,18:42:22.558
3.84,22.44,2.19,0.00,18:42:22.658
3.91,22.54,2.19,0.00,18:42:22.758
3.79,22.64,2.19,0.00,18:42:22.858
3.92,22.74,2.19,0.00,18:42:22.958
3.86,22.84,2.19,0.00,18:42:23.059
3.95,22.94,2.19,0.00,18:42:23.158
3.90,23.04,2.19,0.00,18:42:23.258
3.91,23.14,2.19,0.00,18:42:23.359
3.81,23.24,2.19,0.00,18:42:23.459
3.81,23.34,2.19,0.00,18:42:23.558
3.90,23.44,2.19,0.00,18:42:23.658
3.80,23.54,2.19,0.00,18:42:23.758
3.87,23.64,2.19,0.00,18:42:23.858
3.79,23.74,2.19,0.00,18:42:23.958
3.77,23.84,2.19,0.00,18:42:24.059
3.78,23.94,2.19,0.00,18:42:24.158
3.78,24.04,2.19,0.00,18:42:24.258
3.80,24.14,2.19,0.00,18:42:24.358
3.88,24.24,2.19,0.00,18:42:24.458
3.79,24.34,2.19,0.00,18:42:24.558
3.82,24.44,2.19,0.00,18:42:24.658
3.88,24.54,2.19,0.00,18:42:24.758
3.79,24.64,2.19,0.00,18:42:24.858
3.89,24.74,2.19,0.00,18:42:24.958
3.79,24.84,2.19,0.00,18:42:25.058
3.82,24.94,2.19,0.00,18:42:25.159
3.89,25.05,2.19,0.00,18:42:25.258
3.80,25.15,2.19,0.00,18:42:25.358
3.86,25.25,2.19,0.00,18:42:25.458
3.78,25.35,2.19,0.00,18:42:25.558
3.88,25.44,2.19,0.00,18:42:25.658
3.82,25.55,2.19,0.00,18:42:25.758
3.84,25.64,2.19,0.00,18:42:25.858
3.76,25.74,2.19,0.00,18:42:25.959
3.87,25.85,2.19,0.00,18:42:26.059
3.80,25.95,2.19,0.00,18:42:26.158
3.85,26.05,2.19,0.00,18:42:26.258
3.82,26.15,2.19,0.00,18:42:26.358
3.90,26.25,2.19,0.00,18:42:26.458
3.91,26.35,2.19,0.00,18:42:26.558
3.79,26.45,2.19,0.00,18:42:26.658
3.87,26.55,2.19,0.00,18:42:26.758
3.92,26.65,2.19,0.00,18:42:26.859
3.77,26.75,2.19,0.00,18:42:26.958
3.87,26.85,2.19,0.00,18:42:27.058
3.79,26.95,2.19,0.00,18:42:27.158
3.91,27.05,2.19,0.00,18:42:27.258
3.88,27.15,2.19,0.00,18:42:27.359
3.92,27.25,2.19,0.00,18:42:27.458
3.83,27.35,2.19,0.00,18:42:27.559
3.95,27.45,2.19,0.00,18:42:27.658
3.90,27.55,2.19,0.00,18:42:27.758
3.78,27.65,2.19,0.00,18:42:27.859
3.88,27.75,2.19,0.00,18:42:27.958
3.81,27.85,2.19,0.00,18:42:28.058
3.92,27.95,2.19,0.00,18:42:28.158
3.82,28.05,2.19,0.00,18:42:28.258
3.96,28.15,2.19,0.00,18:42:28.358
3.82,28.25,2.19,0.00,18:42:28.458
3.93,28.35,2.19,0.00,18:42:28.558
3.82,28.45,2.19,0.00,18:42:28.658
3.92,28.55,2.19,0.00,18:42:28.758
3.87,28.65,2.19,0.00,18:42:28.858
3.88,28.75,2.19,0.00,18:42:28.958
3.85,28.85,2.19,0.00,18:42:29.058
3.80,28.95,2.19,0.00,18:42:29.158
3.88,29.05,2.19,0.00,18:42:29.258
3.72,29.15,2.19,0.00,18:42:29.358
3.85,29.25,2.19,0.00,18:42:29.458
3.88,29.35,2.19,0.00,18:42:29.558
3.82,29.45,2.19,0.00,18:42:29.658
3.82,29.55,2.19,0.00,18:42:29.759
3.87,29.65,2.19,0.00,18:42:29.858
3.87,29.75,2.19,0.00,18:42:29.958
3.85,29.85,2.19,0.00,18:42:30.058
3.80,29.95,2.19,0.00,18:42:30.158
3.93,30.05,2.19,0.00,18:42:30.258
3.82,30.15,2.19,0.00,18:42:30.358
3.87,30.25,2.19,0.00,18:42:30.458
3.77,30.35,2.19,0.00,18:42:30.558
3.85,30.45,2.19,0.00,18:42:30.658
3.75,30.55,2.19,0.00,18:42:30.758
3.85,30.65,2.19,0.00,18:42:30.859
3.79,30.75,2.19,0.00,18:42:30.958
3.88,30.85,2.19,0.00,18:42:31.058
3.90,30.95,2.19,0.00,18:42:31.158
3.85,31.05,2.19,0.00,18:42:31.258
3.77,31.15,2.19,0.00,18:42:31.358
3.88,31.25,2.19,0.00,18:42:31.458
3.83,31.35,2.19,0.00,18:42:31.558
3.95,31.45,2.19,0.00,18:42:31.658
3.90,31.55,2.19,0.00,18:42:31.758
3.88,31.65,2.19,0.00,18:42:31.858
3.81,31.75,2.19,0.00,18:42:31.958
3.87,31.85,2.19,0.00,18:42:32.058
3.85,31.95,2.19,0.00,18:42:32.158
3.83,32.05,2.19,0.00,18:42:32.258
3.92,32.15,2.19,0.00,18:42:32.359
3.81,32.25,2.19,0.00,18:42:32.458
3.85,32.35,2.19,0.00,18:42:32.558
3.83,32.45,2.19,0.00,18:42:32.658
3.88,32.55,2.19,0.00,18:42:32.758
3.88,32.65,2.19,0.00,18:42:32.858
3.83,32.75,2.19,0.00,18:42:32.958
3.90,32.85,2.19,0.00,18:42:33.058
3.83,32.95,2.19,0.00,18:42:33.158
3.87,33.05,2.19,0.00,18:42:33.258
3.93,33.15,2.19,0.00,18:42:33.358
3.88,33.25,2.19,0.00,18:42:33.458
3.88,33.35,2.19,0.00,18:42:33.558
3.96,33.45,2.19,0.00,18:42:33.658
3.82,33.56,2.19,0.00,18:42:33.758
3.77,33.66,2.19,0.00,18:42:33.858
3.80,33.76,2.19,0.00,18:42:33.958
3.81,33.86,2.19,0.00,18:42:34.059
3.78,33.96,2.19,0.00,18:42:34.159
3.82,34.06,2.19,0.00,18:42:34.258
3.79,34.15,2.19,0.00,18:42:34.358
3.92,34.25,2.19,0.00,18:42:34.458
3.90,34.36,2.19,0.00,18:42:34.558
3.83,34.46,2.19,0.00,18:42:34.658
3.80,34.55,2.19,0.00,18:42:34.758
3.88,34.66,2.19,0.00,18:42:34.858
3.88,34.76,2.19,0.00,18:42:34.958
3.85,34.86,2.19,0.00,18:42:35.059
3.87,34.96,2.19,0.00,18:42:35.158
3.89,35.06,2.19,0.00,18:42:35.258
3.95,35.16,2.19,0.00,18:42:35.359
3.88,35.25,2.19,0.00,18:42:35.459
3.89,35.36,2.19,0.00,18:42:35.558
3.88,35.46,2.19,0.00,18:42:35.658
3.79,35.56,2.19,0.00,18:42:35.758
3.85,35.66,2.19,0.00,18:42:35.858
3.95,35.76,2.19,0.00,18:42:35.958
3.84,35.86,2.19,0.00,18:42:36.058
3.92,35.96,2.19,0.00,18:42:36.158
3.87,36.06,2.19,0.00,18:42:36.258
3.89,36.16,2.19,0.00,18:42:36.358
3.87,36.26,2.19,0.00,18:42:36.458
3.87,36.36,2.19,0.00,18:42:36.558
3.90,36.46,2.19,0.00,18:42:36.659
3.82,36.56,2.19,0.00,18:42:36.758
3.80,36.66,2.19,0.00,18:42:36.858
3.80,36.76,2.19,0.00,18:42:36.958
3.82,36.86,2.19,0.00,18:42:37.058
3.92,36.96,2.19,0.00,18:42:37.158
3.84,37.06,2.19,0.00,18:42:37.259
3.96,37.16,2.19,0.00,18:42:37.358
3.92,37.26,2.19,0.00,18:42:37.458
3.89,37.36,2.19,0.00,18:42:37.558
3.93,37.46,2.19,0.00,18:42:37.658
3.80,37.56,2.19,0.00,18:42:37.759
3.86,37.66,2.19,0.00,18:42:37.858
3.88,37.76,2.19,0.00,18:42:37.958
3.90,37.86,2.19,0.00,18:42:38.058
3.85,37.96,2.19,0.00,18:42:38.158
3.93,38.06,2.19,0.00,18:42:38.258
3.79,38.16,2.19,0.00,18:42:38.358
3.82,38.26,2.19,0.00,18:42:38.459
3.87,38.36,2.19,0.00,18:42:38.558
3.81,38.46,2.19,0.00,18:42:38.659
3.90,38.56,2.19,0.00,18:42:38.758
3.82,38.66,2.19,0.00,18:42:38.859
3.95,38.76,2.19,0.00,18:42:38.959
3.78,38.86,2.19,0.00,18:42:39.058
3.90,38.96,2.19,0.00,18:42:39.158
3.78,39.06,2.19,0.00,18:42:39.258
3.90,39.16,2.19,0.00,18:42:39.358
3.85,39.26,2.19,0.00,18:42:39.458
3.77,39.36,2.19,0.00,18:42:39.558
3.87,39.46,2.19,0.00,18:42:39.658
3.80,39.56,2.19,0.00,18:42:39.758
3.83,39.66,2.19,0.00,18:42:39.858
3.90,39.76,2.19,0.00,18:42:39.958
3.80,39.86,2.19,0.00,18:42:40.058
3.87,39.96,2.19,0.00,18:42:40.158
3.78,40.06,2.19,0.00,18:42:40.258
3.90,40.16,2.19,0.00,18:42:40.358
3.82,40.26,2.19,0.00,18:42:40.458
3.91,40.36,2.19,0.00,18:42:40.558
3.80,40.46,2.19,0.00,18:42:40.658
3.87,40.56,2.19,0.00,18:42:40.758
3.80,40.66,2.19,0.00,18:42:40.858
3.87,40.76,2.19,0.00,18:42:40.958
3.80,40.86,2.19,0.00,18:42:41.058
3.90,40.96,2.19,0.00,18:42:41.158
3.82,41.06,2.19,0.00,18:42:41.259
3.90,41.16,2.19,0.00,18:42:41.358
3.82,41.26,2.19,0.00,18:42:41.458
3.92,41.36,2.19,0.00,18:42:41.559
3.85,41.46,2.19,0.00,18:42:41.658
3.93,41.56,2.19,0.00,18:42:41.759
3.82,41.66,2.19,0.00,18:42:41.858
3.93,41.76,2.19,0.00,18:42:41.958
3.84,41.86,2.19,0.00,18:42:42.058
3.91,41.96,2.19,0.00,18:42:42.158
3.83,42.06,2.19,0.00,18:42:42.258
3.88,42.16,2.19,0.00,18:42:42.358
3.80,42.26,2.19,0.00,18:42:42.458
3.89,42.36,2.19,0.00,18:42:42.558
3.81,42.46,2.19,0.00,18:42:42.658
3.87,42.56,2.19,0.00,18:42:42.758
3.88,42.66,2.19,0.00,18:42:42.858
3.90,42.76,2.19,0.00,18:42:42.958
3.93,42.86,2.19,0.00,18:42:43.058
3.81,42.96,2.19,0.00,18:42:43.158
3.90,43.06,2.19,0.00,18:42:43.258
3.84,43.16,2.19,0.00,18:42:43.358
3.84,43.26,2.19,0.00,18:42:43.459
3.90,43.36,2.19,0.00,18:42:43.558
3.91,43.46,2.19,0.00,18:42:43.658
3.82,43.56,2.19,0.00,18:42:43.759
3.89,43.66,2.19,0.00,18:42:43.859
3.80,43.76,2.19,0.00,18:42:43.959
3.87,43.86,2.19,0.00,18:42:44.058
3.80,43.96,2.19,0.00,18:42:44.158
3.91,44.06,2.19,0.00,18:42:44.259
3.78,44.16,2.19,0.00,18:42:44.358
3.90,44.26,2.19,0.00,18:42:44.459
3.87,44.36,2.19,0.00,18:42:44.558
3.90,44.46,2.19,0.00,18:42:44.658
3.79,44.56,2.19,0.00,18:42:44.759
3.88,44.66,2.19,0.00,18:42:44.858
3.78,44.76,2.19,0.00,18:42:44.958
3.87,44.86,2.19,0.00,18:42:45.058
3.87,44.96,2.19,0.00,18:42:45.158
3.78,45.07,2.19,0.00,18:42:45.258
3.91,45.17,2.19,0.00,18:42:45.359
3.78,45.26,2.19,0.00,18:42:45.458
3.88,45.36,2.19,0.00,18:42:45.558
3.80,45.47,2.19,0.00,18:42:45.658
3.93,45.57,2.19,0.00,18:42:45.758
3.92,45.67,2.19,0.00,18:42:45.858
3.82,45.77,2.19,0.00,18:42:45.959
3.86,45.87,2.19,0.00,18:42:46.059
3.78,45.97,2.19,0.00,18:42:46.158
3.87,46.07,2.19,0.00,18:42:46.258
3.77,46.17,2.19,0.00,18:42:46.358
3.90,46.27,2.19,0.00,18:42:46.458
3.89,46.37,2.19,0.00,18:42:46.559
3.81,46.47,2.19,0.00,18:42:46.658
3.90,46.57,2.19,0.00,18:42:46.758
3.85,46.67,2.19,0.00,18:42:46.858
3.89,46.77,2.19,0.00,18:42:46.959
3.80,46.87,2.19,0.00,18:42:47.058
3.80,46.97,2.19,0.00,18:42:47.158
3.92,47.07,2.19,0.00,18:42:47.259
3.80,47.17,2.19,0.00,18:42:47.358
3.92,47.27,2.19,0.00,18:42:47.458
3.95,47.37,2.19,0.00,18:42:47.558
3.96,47.47,2.19,0.00,18:42:47.658
3.87,47.57,2.19,0.00,18:42:47.759
3.85,47.67,2.19,0.00,18:42:47.858
3.83,47.77,2.19,0.00,18:42:47.958
3.87,47.87,2.19,0.00,18:42:48.058
3.82,47.97,2.19,0.00,18:42:48.158
3.85,48.07,2.19,0.00,18:42:48.258
3.87,48.17,2.19,0.00,18:42:48.358
3.90,48.27,2.19,0.00,18:42:48.459
3.92,48.37,2.19,0.00,18:42:48.558
3.81,48.47,2.19,0.00,18:42:48.658
3.88,48.57,2.19,0.00,18:42:48.759
3.83,48.67,2.19,0.00,18:42:48.859
3.97,48.77,2.19,0.00,18:42:48.958
3.82,48.87,2.19,0.00,18:42:49.058
3.83,48.97,2.19,0.00,18:42:49.158
3.95,49.07,2.19,0.00,18:42:49.259
3.88,49.17,2.19,0.00,18:42:49.358
3.82,49.27,2.19,0.00,18:42:49.458
3.85,49.37,2.19,0.00,18:42:49.558
3.81,49.47,2.19,0.00,18:42:49.659
3.79,49.57,2.19,0.00,18:42:49.758
3.77,49.67,2.19,0.00,18:42:49.858
3.90,49.77,2.19,0.00,18:42:49.958
3.78,49.87,2.19,0.00,18:42:50.059
3.92,49.97,2.19,0.00,18:42:50.159
3.90,50.07,2.19,0.00,18:42:50.258
3.82,50.17,2.19,0.00,18:42:50.358
3.90,50.27,2.19,0.00,18:42:50.458
3.77,50.37,2.19,0.00,18:42:50.558
3.87,50.47,2.19,0.00,18:42:50.658
3.79,50.57,2.19,0.00,18:42:50.758
3.77,50.67,2.19,0.00,18:42:50.859
3.78,50.77,2.19,0.00,18:42:50.958
3.87,50.87,2.19,0.00,18:42:51.058
3.80,50.97,2.19,0.00,18:42:51.159
3.88,51.07,2.19,0.00,18:42:51.258
3.78,51.17,2.19,0.00,18:42:51.358
3.89,51.27,2.19,0.00,18:42:51.459
3.80,51.37,2.19,0.00,18:42:51.558
3.82,51.47,2.19,0.00,18:42:51.658
3.88,51.57,2.19,0.00,18:42:51.759
3.79,51.67,2.19,0.00,18:42:51.858
3.96,51.77,2.19,0.00,18:42:51.958
3.85,51.87,2.19,0.00,18:42:52.058
4.02,51.97,2.19,0.00,18:42:52.158
4.02,0.00,2.19,0.00,18:42:52.258
