Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.87,15.73,2.19,0.00,18:41:24.858
3.82,15.83,2.19,0.00,18:41:24.959
3.94,15.93,2.19,0.00,18:41:25.058
3.83,16.03,2.19,0.00,18:41:25.158
4.00,16.13,2.19,0.00,18:41:25.258
3.81,16.23,2.19,0.00,18:41:25.358
3.88,16.33,2.19,0.00,18:41:25.458
3.82,16.43,2.19,0.00,18:41:25.558
3.85,16.53,2.19,0.00,18:41:25.658
3.84,16.63,2.19,0.00,18:41:25.758
3.78,16.73,2.19,0.00,18:41:25.859
3.85,16.83,2.19,0.00,18:41:25.958
3.76,16.93,2.19,0.00,18:41:26.058
3.92,17.03,2.19,0.00,18:41:26.158
3.83,17.13,2.19,0.00,18:41:26.258
3.88,17.23,2.19,0.00,18:41:26.358
3.81,17.33,2.19,0.00,18:41:26.458
3.93,17.43,2.19,0.00,18:41:26.559
3.78,17.53,2.19,0.00,18:41:26.658
3.80,17.63,2.19,0.00,18:41:26.758
3.89,17.73,2.19,0.00,18:41:26.858
3.91,17.83,2.19,0.00,18:41:26.958
3.97,17.93,2.19,0.00,18:41:27.058
3.86,18.03,2.19,0.00,18:41:27.159
3.89,18.13,2.19,0.00,18:41:27.259
3.78,18.23,2.19,0.00,18:41:27.358
3.89,18.34,2.19,0.00,18:41:27.459
3.89,18.44,2.19,0.00,18:41:27.559
3.88,18.53,2.19,0.00,18:41:27.658
3.82,18.63,2.19,0.00,18:41:27.758
3.91,18.73,2.19,0.00,18:41:27.858
3.75,18.84,2.19,0.00,18:41:27.958
3.87,18.93,2.19,0.00,18:41:28.058
3.77,19.03,2.19,0.00,18:41:28.158
3.80,19.14,2.19,0.00,18:41:28.258
3.87,19.24,2.19,0.00,18:41:28.358
3.82,19.34,2.19,0.00,18:41:28.458
3.83,19.44,2.19,0.00,18:41:28.558
3.88,19.54,2.19,0.00,18:41:28.658
3.83,19.64,2.19,0.00,18:41:28.758
3.94,19.74,2.19,0.00,18:41:28.859
3.87,19.84,2.19,0.00,18:41:28.959
3.93,19.94,2.19,0.00,18:41:29.058
3.83,20.04,2.19,0.00,18:41:29.158
3.88,20.14,2.19,0.00,18:41:29.258
3.86,20.24,2.19,0.00,18:41:29.359
3.77,20.34,2.19,0.00,18:41:29.458
3.88,20.44,2.19,0.00,18:41:29.558
3.80,20.54,2.19,0.00,18:41:29.658
3.89,20.64,2.19,0.00,18:41:29.758
3.81,20.74,2.19,0.00,18:41:29.858
3.88,20.84,2.19,0.00,18:41:29.958
3.85,20.94,2.19,0.00,18:41:30.059
3.83,21.04,2.19,0.00,18:41:30.158
3.79,21.14,2.19,0.00,18:41:30.259
3.78,21.24,2.19,0.00,18:41:30.358
3.77,21.34,2.19,0.00,18:41:30.458
3.87,21.44,2.19,0.00,18:41:30.559
3.93,21.54,2.19,0.00,18:41:30.658
3.80,21.64,2.19,0.00,18:41:30.758
3.88,21.74,2.19,0.00,18:41:30.858
3.82,21.84,2.19,0.00,18:41:30.958
3.97,21.94,2.19,0.00,18:41:31.058
3.95,22.04,2.19,0.00,18:41:31.158
3.95,0.00,2.19,0.00,18:41:31.258
