Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.75,17.72,2.19,0.00,18:35:52.358
3.88,17.82,2.19,0.00,18:35:52.458
3.83,17.92,2.19,0.00,18:35:52.558
3.82,18.02,2.19,0.00,18:35:52.658
3.92,18.12,2.19,0.00,18:35:52.759
3.87,18.22,2.19,0.00,18:35:52.858
3.88,18.32,2.19,0.00,18:35:52.959
3.89,18.42,2.19,0.00,18:35:53.058
3.89,18.52,2.19,0.00,18:35:53.158
3.93,18.62,2.19,0.00,18:35:53.258
3.93,18.72,2.19,0.00,18:35:53.358
3.86,18.82,2.19,0.00,18:35:53.459
3.97,18.92,2.19,0.00,18:35:53.558
3.89,19.02,2.19,0.00,18:35:53.658
3.80,19.12,2.19,0.00,18:35:53.758
3.87,19.22,2.19,0.00,18:35:53.859
3.78,19.32,2.19,0.00,18:35:53.959
3.87,19.42,2.19,0.00,18:35:54.058
3.80,19.52,2.19,0.00,18:35:54.158
3.86,19.62,2.19,0.00,18:35:54.258
3.78,19.72,2.19,0.00,18:35:54.358
3.90,19.82,2.19,0.00,18:35:54.458
3.80,19.92,2.19,0.00,18:35:54.558
3.88,20.02,2.19,0.00,18:35:54.658
3.80,20.12,2.19,0.00,18:35:54.758
3.87,20.22,2.19,0.00,18:35:54.858
3.79,20.32,2.19,0.00,18:35:54.958
3.88,20.42,2.19,0.00,18:35:55.058
3.78,20.52,2.19,0.00,18:35:55.158
3.90,20.62,2.19,0.00,18:35:55.258
3.80,20.72,2.19,0.00,18:35:55.358
3.91,20.82,2.19,0.00,18:35:55.458
3.92,20.92,2.19,0.00,18:35:55.558
3.80,21.02,2.19,0.00,18:35:55.658
3.87,21.12,2.19,0.00,18:35:55.758
3.78,21.22,2.19,0.00,18:35:55.858
3.93,21.32,2.19,0.00,18:35:55.958
3.89,21.42,2.19,0.00,18:35:56.059
3.90,21.52,2.19,0.00,18:35:56.158
3.88,21.62,2.19,0.00,18:35:56.259
3.87,21.72,2.19,0.00,18:35:56.358
3.84,21.82,2.19,0.00,18:35:56.458
3.87,21.92,2.19,0.00,18:35:56.559
3.92,22.02,2.19,0.00,18:35:56.658
3.92,0.00,2.19,0.00,18:35:56.758
