Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.80,5.31,2.19,0.00,18:37:31.558
3.93,5.41,2.19,0.00,18:37:31.658
3.82,5.51,2.19,0.00,18:37:31.758
3.87,5.61,2.19,0.00,18:37:31.858
3.80,5.71,2.19,0.00,18:37:31.958
3.85,5.81,2.19,0.00,18:37:32.058
3.78,5.91,2.19,0.00,18:37:32.158
3.87,6.01,2.19,0.00,18:37:32.258
3.78,6.11,2.19,0.00,18:37:32.358
3.92,6.21,2.19,0.00,18:37:32.458
3.85,6.31,2.19,0.00,18:37:32.558
3.87,6.41,2.19,0.00,18:37:32.658
3.92,6.51,2.19,0.00,18:37:32.758
3.84,6.61,2.19,0.00,18:37:32.859
3.92,6.71,2.19,0.00,18:37:32.958
3.81,6.81,2.19,0.00,18:37:33.058
3.92,6.91,2.19,0.00,18:37:33.158
3.82,7.01,2.19,0.00,18:37:33.259
3.87,7.11,2.19,0.00,18:37:33.358
3.87,7.21,2.19,0.00,18:37:33.459
3.78,7.31,2.19,0.00,18:37:33.558
3.97,7.41,2.19,0.00,18:37:33.658
3.88,7.51,2.19,0.00,18:37:33.758
3.92,7.61,2.19,0.00,18:37:33.858
3.83,7.71,2.19,0.00,18:37:33.958
3.85,7.81,2.19,0.00,18:37:34.058
3.85,7.91,2.19,0.00,18:37:34.159
3.90,8.01,2.19,0.00,18:37:34.258
3.80,8.11,2.19,0.00,18:37:34.358
3.93,8.21,2.19,0.00,18:37:34.458
3.86,8.31,2.19,0.00,18:37:34.558
3.95,8.41,2.19,0.00,18:37:34.658
3.84,8.51,2.19,0.00,18:37:34.758
3.90,8.61,2.19,0.00,18:37:34.858
3.81,8.71,2.19,0.00,18:37:34.959
3.87,8.81,2.19,0.00,18:37:35.058
3.79,8.91,2.19,0.00,18:37:35.158
3.93,9.01,2.19,0.00,18:37:35.258
3.80,9.11,2.19,0.00,18:37:35.358
3.77,9.21,2.19,0.00,18:37:35.459
3.90,9.31,2.19,0.00,18:37:35.558
3.81,9.41,2.19,0.00,18:37:35.659
3.90,9.51,2.19,0.00,18:37:35.758
3.83,9.61,2.19,0.00,18:37:35.859
3.92,9.71,2.19,0.00,18:37:35.959
3.82,9.81,2.19,0.00,18:37:36.058
3.91,9.91,2.19,0.00,18:37:36.158
3.83,10.01,2.19,0.00,18:37:36.258
3.93,10.11,2.19,0.00,18:37:36.358
3.85,10.21,2.19,0.00,18:37:36.459
3.90,10.31,2.19,0.00,18:37:36.559
3.79,10.41,2.19,0.00,18:37:36.659
3.88,10.51,2.19,0.00,18:37:36.758
3.81,10.61,2.19,0.00,18:37:36.858
3.87,10.71,2.19,0.00,18:37:36.958
3.77,10.81,2.19,0.00,18:37:37.058
3.88,10.91,2.19,0.00,18:37:37.159
3.82,11.01,2.19,0.00,18:37:37.259
3.78,11.11,2.19,0.00,18:37:37.358
3.79,11.21,2.19,0.00,18:37:37.458
3.91,11.32,2.19,0.00,18:37:37.558
3.87,11.42,2.19,0.00,18:37:37.658
3.92,11.52,2.19,0.00,18:37:37.758
3.82,11.61,2.19,0.00,18:37:37.858
3.89,11.72,2.19,0.00,18:37:37.959
3.80,11.82,2.19,0.00,18:37:38.059
3.88,11.91,2.19,0.00,18:37:38.158
3.80,12.02,2.19,0.00,18:37:38.258
3.88,12.12,2.19,0.00,18:37:38.358
3.87,12.22,2.19,0.00,18:37:38.458
3.86,12.32,2.19,0.00,18:37:38.558
3.92,12.42,2.19,0.00,18:37:38.658
3.95,12.52,2.19,0.00,18:37:38.758
3.81,12.62,2.19,0.00,18:37:38.859
3.88,12.72,2.19,0.00,18:37:38.958
3.90,12.82,2.19,0.00,18:37:39.058
3.89,12.92,2.19,0.00,18:37:39.158
3.88,13.02,2.19,0.00,18:37:39.258
3.92,13.12,2.19,0.00,18:37:39.358
3.83,13.22,2.19,0.00,18:37:39.458
3.89,13.32,2.19,0.00,18:37:39.558
3.89,13.42,2.19,0.00,18:37:39.658
3.85,13.52,2.19,0.00,18:37:39.758
3.87,13.62,2.19,0.00,18:37:39.858
3.96,13.72,2.19,0.00,18:37:39.958
3.87,13.82,2.19,0.00,18:37:40.058
3.86,13.92,2.19,0.00,18:37:40.159
3.83,14.02,2.19,0.00,18:37:40.258
3.90,14.12,2.19,0.00,18:37:40.358
3.91,14.22,2.19,0.00,18:37:40.458
3.85,14.32,2.19,0.00,18:37:40.558
3.95,14.42,2.19,0.00,18:37:40.658
3.82,14.52,2.19,0.00,18:37:40.758
3.90,14.62,2.19,0.00,18:37:40.858
3.90,14.72,2.19,0.00,18:37:40.958
3.78,14.82,2.19,0.00,18:37:41.058
3.90,14.92,2.19,0.00,18:37:41.158
3.87,15.02,2.19,0.00,18:37:41.258
3.92,15.12,2.19,0.00,18:37:41.358
3.78,15.22,2.19,0.00,18:37:41.458
3.88,15.32,2.19,0.00,18:37:41.558
3.78,15.42,2.19,0.00,18:37:41.659
3.88,15.52,2.19,0.00,18:37:41.759
3.78,15.62,2.19,0.00,18:37:41.859
3.87,15.72,2.19,0.00,18:37:41.958
3.82,15.82,2.19,0.00,18:37:42.058
3.86,15.92,2.19,0.00,18:37:42.158
3.79,16.02,2.19,0.00,18:37:42.258
3.82,16.12,2.19,0.00,18:37:42.358
3.79,16.22,2.19,0.00,18:37:42.458
3.80,16.32,2.19,0.00,18:37:42.558
3.85,16.42,2.19,0.00,18:37:42.658
3.91,16.52,2.19,0.00,18:37:42.758
3.79,16.62,2.19,0.00,18:37:42.858
3.85,16.72,2.19,0.00,18:37:42.958
3.85,16.82,2.19,0.00,18:37:43.058
3.83,16.92,2.19,0.00,18:37:43.158
3.88,17.02,2.19,0.00,18:37:43.258
3.88,17.12,2.19,0.00,18:37:43.358
3.79,17.22,2.19,0.00,18:37:43.458
3.90,17.32,2.19,0.00,18:37:43.559
3.80,17.42,2.19,0.00,18:37:43.658
3.89,17.52,2.19,0.00,18:37:43.758
3.84,17.62,2.19,0.00,18:37:43.858
3.87,17.72,2.19,0.00,18:37:43.958
3.78,17.82,2.19,0.00,18:37:44.058
3.84,17.92,2.19,0.00,18:37:44.158
3.84,18.02,2.19,0.00,18:37:44.258
3.92,18.12,2.19,0.00,18:37:44.358
3.82,18.22,2.19,0.00,18:37:44.458
3.89,18.32,2.19,0.00,18:37:44.558
3.82,18.42,2.19,0.00,18:37:44.658
3.92,18.52,2.19,0.00,18:37:44.758
3.88,18.62,2.19,0.00,18:37:44.858
3.98,18.72,2.19,0.00,18:37:44.958
3.84,18.82,2.19,0.00,18:37:45.058
3.92,18.92,2.19,0.00,18:37:45.158
3.82,19.02,2.19,0.00,18:37:45.258
3.88,19.12,2.19,0.00,18:37:45.358
3.79,19.22,2.19,0.00,18:37:45.458
3.95,19.32,2.19,0.00,18:37:45.558
3.85,19.42,2.19,0.00,18:37:45.658
3.89,19.53,2.19,0.00,18:37:45.759
3.80,19.62,2.19,0.00,18:37:45.858
3.83,19.73,2.19,0.00,18:37:45.958
3.87,19.83,2.19,0.00,18:37:46.058
3.76,19.93,2.19,0.00,18:37:46.158
3.91,20.03,2.19,0.00,18:37:46.259
3.77,20.13,2.19,0.00,18:37:46.359
3.87,20.23,2.19,0.00,18:37:46.458
3.94,20.33,2.19,0.00,18:37:46.558
3.86,20.43,2.19,0.00,18:37:46.658
3.85,20.53,2.19,0.00,18:37:46.759
3.90,20.63,2.19,0.00,18:37:46.858
3.82,20.73,2.19,0.00,18:37:46.959
3.95,20.83,2.19,0.00,18:37:47.059
3.82,20.93,2.19,0.00,18:37:47.158
3.89,21.03,2.19,0.00,18:37:47.258
3.79,21.13,2.19,0.00,18:37:47.359
3.91,21.23,2.19,0.00,18:37:47.458
3.80,21.33,2.19,0.00,18:37:47.558
3.88,21.43,2.19,0.00,18:37:47.658
3.80,21.53,2.19,0.00,18:37:47.758
3.87,21.63,2.19,0.00,18:37:47.858
3.80,21.73,2.19,0.00,18:37:47.958
3.89,21.83,2.19,0.00,18:37:48.058
3.79,21.93,2.19,0.00,18:37:48.158
3.79,0.00,2.19,0.00,18:37:48.258
