Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.80,4.41,2.19,0.00,18:45:47.659
3.83,4.51,2.19,0.00,18:45:47.758
3.88,4.61,2.19,0.00,18:45:47.858
3.79,4.71,2.19,0.00,18:45:47.958
3.87,4.81,2.19,0.00,18:45:48.058
3.82,4.91,2.19,0.00,18:45:48.158
3.94,5.01,2.19,0.00,18:45:48.258
3.80,5.11,2.19,0.00,18:45:48.359
3.91,5.21,2.19,0.00,18:45:48.458
3.86,5.31,2.19,0.00,18:45:48.558
3.85,5.41,2.19,0.00,18:45:48.658
3.95,5.51,2.19,0.00,18:45:48.758
3.88,5.61,2.19,0.00,18:45:48.858
3.89,5.71,2.19,0.00,18:45:48.958
3.84,5.81,2.19,0.00,18:45:49.058
3.85,5.91,2.19,0.00,18:45:49.158
3.90,6.01,2.19,0.00,18:45:49.259
3.78,6.11,2.19,0.00,18:45:49.359
3.87,6.21,2.19,0.00,18:45:49.458
3.89,6.31,2.19,0.00,18:45:49.559
3.80,6.41,2.19,0.00,18:45:49.658
3.87,6.51,2.19,0.00,18:45:49.758
3.80,6.61,2.19,0.00,18:45:49.858
3.90,6.71,2.19,0.00,18:45:49.958
3.94,6.81,2.19,0.00,18:45:50.058
3.88,6.91,2.19,0.00,18:45:50.158
3.92,7.01,2.19,0.00,18:45:50.259
3.82,7.11,2.19,0.00,18:45:50.358
3.88,7.21,2.19,0.00,18:45:50.458
3.77,7.31,2.19,0.00,18:45:50.558
3.89,7.41,2.19,0.00,18:45:50.658
3.78,7.51,2.19,0.00,18:45:50.758
3.87,7.61,2.19,0.00,18:45:50.858
3.80,7.71,2.19,0.00,18:45:50.958
3.89,7.81,2.19,0.00,18:45:51.058
3.83,7.91,2.19,0.00,18:45:51.158
3.78,8.02,2.19,0.00,18:45:51.258
3.86,8.12,2.19,0.00,18:45:51.358
3.82,8.22,2.19,0.00,18:45:51.459
3.88,8.32,2.19,0.00,18:45:51.558
3.80,8.42,2.19,0.00,18:45:51.658
3.88,8.52,2.19,0.00,18:45:51.758
3.77,8.62,2.19,0.00,18:45:51.858
3.89,8.72,2.19,0.00,18:45:51.958
3.87,8.82,2.19,0.00,18:45:52.058
3.81,8.92,2.19,0.00,18:45:52.158
3.78,9.02,2.19,0.00,18:45:52.258
3.89,9.12,2.19,0.00,18:45:52.358
3.88,9.22,2.19,0.00,18:45:52.458
3.83,9.32,2.19,0.00,18:45:52.558
3.90,9.42,2.19,0.00,18:45:52.659
3.85,9.52,2.19,0.00,18:45:52.758
3.88,9.62,2.19,0.00,18:45:52.859
3.80,9.72,2.19,0.00,18:45:52.959
3.87,9.82,2.19,0.00,18:45:53.058
3.82,9.92,2.19,0.00,18:45:53.158
3.87,10.02,2.19,0.00,18:45:53.259
3.78,10.12,2.19,0.00,18:45:53.358
3.88,10.22,2.19,0.00,18:45:53.458
3.94,10.32,2.19,0.00,18:45:53.558
3.81,10.42,2.19,0.00,18:45:53.658
3.88,10.52,2.19,0.00,18:45:53.759
3.90,10.62,2.19,0.00,18:45:53.858
3.84,10.72,2.19,0.00,18:45:53.958
3.92,10.82,2.19,0.00,18:45:54.058
3.79,10.92,2.19,0.00,18:45:54.158
3.85,11.02,2.19,0.00,18:45:54.259
3.81,11.12,2.19,0.00,18:45:54.358
3.87,11.22,2.19,0.00,18:45:54.458
3.93,11.32,2.19,0.00,18:45:54.559
3.87,11.42,2.19,0.00,18:45:54.658
3.82,11.52,2.19,0.00,18:45:54.758
3.85,11.62,2.19,0.00,18:45:54.858
3.92,11.72,2.19,0.00,18:45:54.959
3.81,11.82,2.19,0.00,18:45:55.058
3.87,11.92,2.19,0.00,18:45:55.158
3.87,12.02,2.19,0.00,18:45:55.258
3.92,12.12,2.19,0.00,18:45:55.358
3.83,12.22,2.19,0.00,18:45:55.458
3.87,12.32,2.19,0.00,18:45:55.559
3.78,12.42,2.19,0.00,18:45:55.658
3.90,12.52,2.19,0.00,18:45:55.758
3.88,12.62,2.19,0.00,18:45:55.859
3.80,12.72,2.19,0.00,18:45:55.958
3.83,12.82,2.19,0.00,18:45:56.058
3.88,12.92,2.19,0.00,18:45:56.159
3.82,13.03,2.19,0.00,18:45:56.258
3.79,13.13,2.19,0.00,18:45:56.358
3.87,13.23,2.19,0.00,18:45:56.458
3.80,13.33,2.19,0.00,18:45:56.558
3.91,13.43,2.19,0.00,18:45:56.658
3.90,13.53,2.19,0.00,18:45:56.759
3.86,13.63,2.19,0.00,18:45:56.858
3.92,13.73,2.19,0.00,18:45:56.958
3.80,13.83,2.19,0.00,18:45:57.059
3.90,13.93,2.19,0.00,18:45:57.158
3.82,14.03,2.19,0.00,18:45:57.258
3.90,14.13,2.19,0.00,18:45:57.358
3.82,14.23,2.19,0.00,18:45:57.458
3.80,14.33,2.19,0.00,18:45:57.558
3.83,14.43,2.19,0.00,18:45:57.658
3.90,14.53,2.19,0.00,18:45:57.758
3.86,14.63,2.19,0.00,18:45:57.858
3.93,14.73,2.19,0.00,18:45:57.958
3.82,14.83,2.19,0.00,18:45:58.059
3.88,14.93,2.19,0.00,18:45:58.158
3.88,15.03,2.19,0.00,18:45:58.258
3.90,15.13,2.19,0.00,18:45:58.358
3.82,15.23,2.19,0.00,18:45:58.458
3.92,15.33,2.19,0.00,18:45:58.558
3.78,15.43,2.19,0.00,18:45:58.658
3.89,15.53,2.19,0.00,18:45:58.758
3.82,15.63,2.19,0.00,18:45:58.859
3.84,15.73,2.19,0.00,18:45:58.958
3.93,15.83,2.19,0.00,18:45:59.059
3.84,15.93,2.19,0.00,18:45:59.158
3.88,16.03,2.19,0.00,18:45:59.258
3.75,16.13,2.19,0.00,18:45:59.359
3.76,16.23,2.19,0.00,18:45:59.459
3.71,16.33,2.19,0.00,18:45:59.558
3.78,16.43,2.19,0.00,18:45:59.658
3.88,16.53,2.19,0.00,18:45:59.758
3.87,16.63,2.19,0.00,18:45:59.858
3.83,16.73,2.19,0.00,18:45:59.958
3.90,16.83,2.19,0.00,18:46:00.059
3.79,16.93,2.19,0.00,18:46:00.158
3.95,17.03,2.19,0.00,18:46:00.258
3.89,17.13,2.19,0.00,18:46:00.358
3.83,17.23,2.19,0.00,18:46:00.458
3.92,17.33,2.19,0.00,18:46:00.559
3.85,17.43,2.19,0.00,18:46:00.658
3.95,17.53,2.19,0.00,18:46:00.758
3.92,17.63,2.19,0.00,18:46:00.858
3.87,17.73,2.19,0.00,18:46:00.958
3.94,17.83,2.19,0.00,18:46:01.059
3.95,17.93,2.19,0.00,18:46:01.158
3.86,18.03,2.19,0.00,18:46:01.258
3.81,18.13,2.19,0.00,18:46:01.358
3.91,18.23,2.19,0.00,18:46:01.458
3.91,18.33,2.19,0.00,18:46:01.558
3.89,18.44,2.19,0.00,18:46:01.658
3.85,18.54,2.19,0.00,18:46:01.758
3.87,18.64,2.19,0.00,18:46:01.858
3.80,18.74,2.19,0.00,18:46:01.958
3.83,18.84,2.19,0.00,18:46:02.058
3.88,18.94,2.19,0.00,18:46:02.158
3.82,19.04,2.19,0.00,18:46:02.258
3.88,19.14,2.19,0.00,18:46:02.358
3.82,19.24,2.19,0.00,18:46:02.459
3.95,19.34,2.19,0.00,18:46:02.559
3.83,19.44,2.19,0.00,18:46:02.658
3.88,19.54,2.19,0.00,18:46:02.758
3.89,19.64,2.19,0.00,18:46:02.858
3.82,19.74,2.19,0.00,18:46:02.958
3.89,19.84,2.19,0.00,18:46:03.058
3.83,19.94,2.19,0.00,18:46:03.158
3.80,20.04,2.19,0.00,18:46:03.258
3.87,20.14,2.19,0.00,18:46:03.358
3.79,20.24,2.19,0.00,18:46:03.458
3.87,20.34,2.19,0.00,18:46:03.558
3.87,20.44,2.19,0.00,18:46:03.658
3.90,20.54,2.19,0.00,18:46:03.758
3.82,20.64,2.19,0.00,18:46:03.858
3.90,20.74,2.19,0.00,18:46:03.958
3.82,20.84,2.19,0.00,18:46:04.058
3.80,20.94,2.19,0.00,18:46:04.159
3.88,21.04,2.19,0.00,18:46:04.258
3.79,21.14,2.19,0.00,18:46:04.358
3.83,21.24,2.19,0.00,18:46:04.458
3.89,21.35,2.19,0.00,18:46:04.558
3.82,21.45,2.19,0.00,18:46:04.658
3.90,21.55,2.19,0.00,18:46:04.758
3.76,21.65,2.19,0.00,18:46:04.858
3.80,21.75,2.19,0.00,18:46:04.958
3.91,21.85,2.19,0.00,18:46:05.058
3.80,21.95,2.19,0.00,18:46:05.158
3.85,22.05,2.19,0.00,18:46:05.259
3.78,22.15,2.19,0.00,18:46:05.358
3.91,22.25,2.19,0.00,18:46:05.459
3.88,22.35,2.19,0.00,18:46:05.558
3.81,22.45,2.19,0.00,18:46:05.658
3.87,22.55,2.19,0.00,18:46:05.758
3.80,22.65,2.19,0.00,18:46:05.859
3.85,22.75,2.19,0.00,18:46:05.958
3.97,22.85,2.19,0.00,18:46:06.058
3.80,22.95,2.19,0.00,18:46:06.159
3.92,23.05,2.19,0.00,18:46:06.258
3.80,23.15,2.19,0.00,18:46:06.359
3.92,23.25,2.19,0.00,18:46:06.458
3.82,23.35,2.19,0.00,18:46:06.559
3.86,23.45,2.19,0.00,18:46:06.658
3.88,23.55,2.19,0.00,18:46:06.758
3.81,23.65,2.19,0.00,18:46:06.858
3.88,23.75,2.19,0.00,18:46:06.958
3.80,23.85,2.19,0.00,18:46:07.060
3.80,23.95,2.19,0.00,18:46:07.159
3.88,24.05,2.19,0.00,18:46:07.258
3.81,24.15,2.19,0.00,18:46:07.358
3.90,24.25,2.19,0.00,18:46:07.458
3.89,24.35,2.19,0.00,18:46:07.558
3.85,24.45,2.19,0.00,18:46:07.659
3.88,24.55,2.19,0.00,18:46:07.759
3.89,24.65,2.19,0.00,18:46:07.858
3.88,24.75,2.19,0.00,18:46:07.959
3.86,24.85,2.19,0.00,18:46:08.058
3.88,24.95,2.19,0.00,18:46:08.158
3.82,25.06,2.19,0.00,18:46:08.258
3.95,25.16,2.19,0.00,18:46:08.358
3.86,25.26,2.19,0.00,18:46:08.459
3.88,25.36,2.19,0.00,18:46:08.558
3.80,25.46,2.19,0.00,18:46:08.658
3.86,25.56,2.19,0.00,18:46:08.759
3.82,25.65,2.19,0.00,18:46:08.858
3.85,25.76,2.19,0.00,18:46:08.959
3.83,25.86,2.19,0.00,18:46:09.059
3.90,25.96,2.19,0.00,18:46:09.158
3.80,26.06,2.19,0.00,18:46:09.260
3.95,26.16,2.19,0.00,18:46:09.358
3.79,26.26,2.19,0.00,18:46:09.458
3.85,26.36,2.19,0.00,18:46:09.558
3.78,26.46,2.19,0.00,18:46:09.660
3.90,26.56,2.19,0.00,18:46:09.760
3.80,26.66,2.19,0.00,18:46:09.858
3.88,26.76,2.19,0.00,18:46:09.958
3.80,26.86,2.19,0.00,18:46:10.058
3.92,26.96,2.19,0.00,18:46:10.158
3.89,27.06,2.19,0.00,18:46:10.258
3.82,27.16,2.19,0.00,18:46:10.358
3.91,27.26,2.19,0.00,18:46:10.458
3.84,27.36,2.19,0.00,18:46:10.558
3.78,27.46,2.19,0.00,18:46:10.659
3.85,27.56,2.19,0.00,18:46:10.758
3.98,27.66,2.19,0.00,18:46:10.859
3.82,27.76,2.19,0.00,18:46:10.959
3.91,27.86,2.19,0.00,18:46:11.058
3.80,27.96,2.19,0.00,18:46:11.158
3.86,28.06,2.19,0.00,18:46:11.258
3.80,28.16,2.19,0.00,18:46:11.359
3.90,28.26,2.19,0.00,18:46:11.459
3.87,28.36,2.19,0.00,18:46:11.559
3.94,28.46,2.19,0.00,18:46:11.658
3.80,28.56,2.19,0.00,18:46:11.759
3.92,28.66,2.19,0.00,18:46:11.859
3.77,28.76,2.19,0.00,18:46:11.958
3.89,28.86,2.19,0.00,18:46:12.058
3.78,28.96,2.19,0.00,18:46:12.158
3.76,29.06,2.19,0.00,18:46:12.258
3.88,29.16,2.19,0.00,18:46:12.358
3.82,29.26,2.19,0.00,18:46:12.458
3.87,29.36,2.19,0.00,18:46:12.558
3.78,29.46,2.19,0.00,18:46:12.660
3.84,29.56,2.19,0.00,18:46:12.758
3.78,29.66,2.19,0.00,18:46:12.860
3.88,29.76,2.19,0.00,18:46:12.959
3.79,29.86,2.19,0.00,18:46:13.058
3.89,29.96,2.19,0.00,18:46:13.158
3.80,30.06,2.19,0.00,18:46:13.258
3.87,30.16,2.19,0.00,18:46:13.358
3.80,30.26,2.19,0.00,18:46:13.458
3.90,30.36,2.19,0.00,18:46:13.559
3.81,30.46,2.19,0.00,18:46:13.658
3.81,30.56,2.19,0.00,18:46:13.758
3.93,30.66,2.19,0.00,18:46:13.858
3.79,30.76,2.19,0.00,18:46:13.960
3.87,30.86,2.19,0.00,18:46:14.058
3.87,30.96,2.19,0.00,18:46:14.158
3.82,31.06,2.19,0.00,18:46:14.259
3.93,31.16,2.19,0.00,18:46:14.358
3.94,31.26,2.19,0.00,18:46:14.458
3.87,31.36,2.19,0.00,18:46:14.558
3.70,31.46,2.19,0.00,18:46:14.658
3.88,31.56,2.19,0.00,18:46:14.758
3.77,31.66,2.19,0.00,18:46:14.858
3.90,31.76,2.19,0.00,18:46:14.958
3.80,31.86,2.19,0.00,18:46:15.058
3.87,31.96,2.19,0.00,18:46:15.158
3.80,32.06,2.19,0.00,18:46:15.259
3.81,32.16,2.19,0.00,18:46:15.358
3.87,32.26,2.19,0.00,18:46:15.458
3.82,32.36,2.19,0.00,18:46:15.558
3.85,32.46,2.19,0.00,18:46:15.658
3.85,32.56,2.19,0.00,18:46:15.758
3.89,32.66,2.19,0.00,18:46:15.858
3.90,32.76,2.19,0.00,18:46:15.958
3.91,32.87,2.19,0.00,18:46:16.058
3.80,32.97,2.19,0.00,18:46:16.158
3.83,33.06,2.19,0.00,18:46:16.258
3.87,33.17,2.19,0.00,18:46:16.358
3.93,33.27,2.19,0.00,18:46:16.458
3.98,33.37,2.19,0.00,18:46:16.558
3.79,33.47,2.19,0.00,18:46:16.658
3.85,33.57,2.19,0.00,18:46:16.759
3.80,33.67,2.19,0.00,18:46:16.859
3.92,33.77,2.19,0.00,18:46:16.958
3.77,33.87,2.19,0.00,18:46:17.058
3.90,33.97,2.19,0.00,18:46:17.158
3.79,34.07,2.19,0.00,18:46:17.258
3.79,34.17,2.19,0.00,18:46:17.359
3.95,34.27,2.19,0.00,18:46:17.458
3.83,34.37,2.19,0.00,18:46:17.558
3.90,34.47,2.19,0.00,18:46:17.658
3.82,34.57,2.19,0.00,18:46:17.758
3.87,34.67,2.19,0.00,18:46:17.858
3.80,34.77,2.19,0.00,18:46:17.958
3.87,34.87,2.19,0.00,18:46:18.059
3.80,34.97,2.19,0.00,18:46:18.158
3.89,35.07,2.19,0.00,18:46:18.258
3.87,35.17,2.19,0.00,18:46:18.358
3.92,35.27,2.19,0.00,18:46:18.458
3.83,35.37,2.19,0.00,18:46:18.558
3.89,35.47,2.19,0.00,18:46:18.658
3.90,35.57,2.19,0.00,18:46:18.758
3.88,35.67,2.19,0.00,18:46:18.858
3.80,35.77,2.19,0.00,18:46:18.959
3.86,35.87,2.19,0.00,18:46:19.058
3.78,35.97,2.19,0.00,18:46:19.159
3.87,36.07,2.19,0.00,18:46:19.258
3.93,36.17,2.19,0.00,18:46:19.358
3.87,36.27,2.19,0.00,18:46:19.458
3.93,36.37,2.19,0.00,18:46:19.558
3.87,36.47,2.19,0.00,18:46:19.659
3.80,36.57,2.19,0.00,18:46:19.758
3.87,36.67,2.19,0.00,18:46:19.858
3.85,36.77,2.19,0.00,18:46:19.958
3.80,36.87,2.19,0.00,18:46:20.059
3.86,36.97,2.19,0.00,18:46:20.158
3.78,37.07,2.19,0.00,18:46:20.258
3.86,37.17,2.19,0.00,18:46:20.359
3.88,37.27,2.19,0.00,18:46:20.458
3.85,37.37,2.19,0.00,18:46:20.558
3.90,37.47,2.19,0.00,18:46:20.658
3.80,37.57,2.19,0.00,18:46:20.758
3.86,37.68,2.19,0.00,18:46:20.858
3.79,37.78,2.19,0.00,18:46:20.958
3.88,37.88,2.19,0.00,18:46:21.058
3.88,37.98,2.19,0.00,18:46:21.158
3.90,38.08,2.19,0.00,18:46:21.258
3.80,38.18,2.19,0.00,18:46:21.359
3.88,38.28,2.19,0.00,18:46:21.458
3.81,38.38,2.19,0.00,18:46:21.558
3.91,38.48,2.19,0.00,18:46:21.659
3.94,38.58,2.19,0.00,18:46:21.758
4.00,38.68,2.19,0.00,18:46:21.858
3.91,38.78,2.19,0.00,18:46:21.958
3.82,38.88,2.19,0.00,18:46:22.058
3.92,38.98,2.19,0.00,18:46:22.159
3.80,39.08,2.19,0.00,18:46:22.258
3.82,39.18,2.19,0.00,18:46:22.358
3.92,39.28,2.19,0.00,18:46:22.458
3.81,39.38,2.19,0.00,18:46:22.558
3.91,39.48,2.19,0.00,18:46:22.659
3.84,39.58,2.19,0.00,18:46:22.758
3.82,39.68,2.19,0.00,18:46:22.858
3.97,39.78,2.19,0.00,18:46:22.958
3.88,39.88,2.19,0.00,18:46:23.058
3.88,39.98,2.19,0.00,18:46:23.158
3.93,40.08,2.19,0.00,18:46:23.258
3.83,40.18,2.19,0.00,18:46:23.359
3.90,40.28,2.19,0.00,18:46:23.458
3.90,40.39,2.19,0.00,18:46:23.558
3.86,40.49,2.19,0.00,18:46:23.659
3.86,40.59,2.19,0.00,18:46:23.758
3.81,40.69,2.19,0.00,18:46:23.858
3.78,40.79,2.19,0.00,18:46:23.958
3.95,40.89,2.19,0.00,18:46:24.059
3.95,40.99,2.19,0.00,18:46:24.158
3.82,41.09,2.19,0.00,18:46:24.258
3.92,41.19,2.19,0.00,18:46:24.358
3.87,41.29,2.19,0.00,18:46:24.458
3.96,41.39,2.19,0.00,18:46:24.558
3.82,41.49,2.19,0.00,18:46:24.658
3.82,41.59,2.19,0.00,18:46:24.758
3.79,41.69,2.19,0.00,18:46:24.858
3.87,41.79,2.19,0.00,18:46:24.958
3.79,41.89,2.19,0.00,18:46:25.058
3.87,41.99,2.19,0.00,18:46:25.158
3.77,42.09,2.19,0.00,18:46:25.258
3.89,42.19,2.19,0.00,18:46:25.358
3.79,42.29,2.19,0.00,18:46:25.458
3.87,42.39,2.19,0.00,18:46:25.558
3.84,42.49,2.19,0.00,18:46:25.658
3.87,42.59,2.19,0.00,18:46:25.758
3.85,42.69,2.19,0.00,18:46:25.858
3.82,42.79,2.19,0.00,18:46:25.958
3.85,42.89,2.19,0.00,18:46:26.058
3.86,42.99,2.19,0.00,18:46:26.158
3.85,43.09,2.19,0.00,18:46:26.258
3.87,43.19,2.19,0.00,18:46:26.358
3.85,43.29,2.19,0.00,18:46:26.458
3.87,43.39,2.19,0.00,18:46:26.558
3.92,43.49,2.19,0.00,18:46:26.658
3.99,43.59,2.19,0.00,18:46:26.758
3.95,43.69,2.19,0.00,18:46:26.858
3.85,43.79,2.19,0.00,18:46:26.958
3.92,43.89,2.19,0.00,18:46:27.058
3.83,43.99,2.19,0.00,18:46:27.159
3.88,44.09,2.19,0.00,18:46:27.258
3.80,44.19,2.19,0.00,18:46:27.358
3.90,44.29,2.19,0.00,18:46:27.458
3.78,44.39,2.19,0.00,18:46:27.558
3.89,44.49,2.19,0.00,18:46:27.659
3.85,44.59,2.19,0.00,18:46:27.758
3.98,44.69,2.19,0.00,18:46:27.858
3.87,44.79,2.19,0.00,18:46:27.958
3.93,44.89,2.19,0.00,18:46:28.058
3.82,44.99,2.19,0.00,18:46:28.158
3.87,45.09,2.19,0.00,18:46:28.258
3.81,45.19,2.19,0.00,18:46:28.358
3.79,45.29,2.19,0.00,18:46:28.458
3.88,45.39,2.19,0.00,18:46:28.558
3.82,45.49,2.19,0.00,18:46:28.658
3.86,45.59,2.19,0.00,18:46:28.758
3.78,45.69,2.19,0.00,18:46:28.858
3.82,45.79,2.19,0.00,18:46:28.958
3.89,45.89,2.19,0.00,18:46:29.058
3.84,45.99,2.19,0.00,18:46:29.158
3.91,46.09,2.19,0.00,18:46:29.259
3.79,46.19,2.19,0.00,18:46:29.358
3.88,46.29,2.19,0.00,18:46:29.458
3.77,46.39,2.19,0.00,18:46:29.558
3.88,46.49,2.19,0.00,18:46:29.658
3.90,46.59,2.19,0.00,18:46:29.758
3.79,46.69,2.19,0.00,18:46:29.858
3.90,46.79,2.19,0.00,18:46:29.958
3.77,46.89,2.19,0.00,18:46:30.058
3.88,46.99,2.19,0.00,18:46:30.158
3.86,47.10,2.19,0.00,18:46:30.258
3.78,47.20,2.19,0.00,18:46:30.358
3.81,47.30,2.19,0.00,18:46:30.459
3.77,47.40,2.19,0.00,18:46:30.558
3.85,47.50,2.19,0.00,18:46:30.658
3.80,47.60,2.19,0.00,18:46:30.758
3.87,47.70,2.19,0.00,18:46:30.858
3.79,47.80,2.19,0.00,18:46:30.958
3.86,47.90,2.19,0.00,18:46:31.058
3.90,48.00,2.19,0.00,18:46:31.158
3.78,48.10,2.19,0.00,18:46:31.258
3.88,48.20,2.19,0.00,18:46:31.358
3.85,48.30,2.19,0.00,18:46:31.458
3.77,48.40,2.19,0.00,18:46:31.558
3.87,48.50,2.19,0.00,18:46:31.659
3.76,48.60,2.19,0.00,18:46:31.758
3.93,48.70,2.19,0.00,18:46:31.859
3.86,48.80,2.19,0.00,18:46:31.958
3.92,48.90,2.19,0.00,18:46:32.058
3.81,49.00,2.19,0.00,18:46:32.159
3.89,49.10,2.19,0.00,18:46:32.259
3.77,49.20,2.19,0.00,18:46:32.358
3.90,49.30,2.19,0.00,18:46:32.459
3.90,49.40,2.19,0.00,18:46:32.559
3.84,49.50,2.19,0.00,18:46:32.658
3.92,49.60,2.19,0.00,18:46:32.758
3.85,49.70,2.19,0.00,18:46:32.858
3.90,49.80,2.19,0.00,18:46:32.958
3.80,49.90,2.19,0.00,18:46:33.059
3.87,50.00,2.19,0.00,18:46:33.159
3.87,50.10,2.19,0.00,18:46:33.258
3.72,50.20,2.19,0.00,18:46:33.358
3.86,50.30,2.19,0.00,18:46:33.458
3.92,50.40,2.19,0.00,18:46:33.558
3.87,50.50,2.19,0.00,18:46:33.659
3.87,50.60,2.19,0.00,18:46:33.759
3.87,50.70,2.19,0.00,18:46:33.858
3.87,50.80,2.19,0.00,18:46:33.958
3.88,50.90,2.19,0.00,18:46:34.059
3.82,51.00,2.19,0.00,18:46:34.158
3.97,51.10,2.19,0.00,18:46:34.258
3.81,51.20,2.19,0.00,18:46:34.358
3.90,51.30,2.19,0.00,18:46:34.458
3.77,51.40,2.19,0.00,18:46:34.559
3.88,51.50,2.19,0.00,18:46:34.659
3.85,51.60,2.19,0.00,18:46:34.759
3.97,51.70,2.19,0.00,18:46:34.859
3.84,51.80,2.19,0.00,18:46:34.958
3.93,51.90,2.19,0.00,18:46:35.058
3.87,52.00,2.19,0.00,18:46:35.158
3.87,0.00,2.19,0.00,18:46:35.258
