Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.79,20.23,2.19,0.00,18:43:20.858
3.89,20.33,2.19,0.00,18:43:20.958
3.80,20.43,2.19,0.00,18:43:21.058
3.96,20.53,2.19,0.00,18:43:21.159
3.78,20.63,2.19,0.00,18:43:21.258
3.87,20.73,2.19,0.00,18:43:21.359
3.82,20.83,2.19,0.00,18:43:21.458
3.86,20.93,2.19,0.00,18:43:21.558
3.78,21.03,2.19,0.00,18:43:21.659
3.87,21.13,2.19,0.00,18:43:21.758
3.77,21.23,2.19,0.00,18:43:21.858
3.87,21.33,2.19,0.00,18:43:21.958
3.80,21.43,2.19,0.00,18:43:22.058
3.95,21.53,2.19,0.00,18:43:22.158
3.92,21.64,2.19,0.00,18:43:22.258
3.83,21.74,2.19,0.00,18:43:22.358
3.90,21.84,2.19,0.00,18:43:22.458
3.78,21.94,2.19,0.00,18:43:22.558
3.88,22.04,2.19,0.00,18:43:22.659
3.88,0.00,2.19,0.00,18:43:22.758
