Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.80,7.11,2.19,0.00,18:44:59.359
3.88,7.21,2.19,0.00,18:44:59.459
3.85,7.31,2.19,0.00,18:44:59.558
3.96,7.41,2.19,0.00,18:44:59.659
3.85,7.51,2.19,0.00,18:44:59.758
3.78,7.62,2.19,0.00,18:44:59.859
3.90,7.72,2.19,0.00,18:44:59.959
3.80,7.82,2.19,0.00,18:45:00.060
3.88,7.92,2.19,0.00,18:45:00.159
3.79,8.02,2.19,0.00,18:45:00.260
3.87,8.12,2.19,0.00,18:45:00.359
3.78,8.22,2.19,0.00,18:45:00.459
3.87,8.32,2.19,0.00,18:45:00.559
3.89,8.42,2.19,0.00,18:45:00.659
3.78,8.52,2.19,0.00,18:45:00.759
3.89,8.62,2.19,0.00,18:45:00.858
3.92,8.72,2.19,0.00,18:45:00.958
3.86,8.82,2.19,0.00,18:45:01.059
3.90,8.92,2.19,0.00,18:45:01.158
3.78,9.02,2.19,0.00,18:45:01.259
3.85,9.12,2.19,0.00,18:45:01.359
3.77,9.22,2.19,0.00,18:45:01.458
3.84,9.32,2.19,0.00,18:45:01.558
3.89,9.42,2.19,0.00,18:45:01.659
3.87,9.52,2.19,0.00,18:45:01.759
3.92,9.62,2.19,0.00,18:45:01.858
3.84,9.72,2.19,0.00,18:45:01.959
3.90,9.82,2.19,0.00,18:45:02.058
3.77,9.92,2.19,0.00,18:45:02.158
3.92,10.02,2.19,0.00,18:45:02.258
3.79,10.12,2.19,0.00,18:45:02.358
3.90,10.22,2.19,0.00,18:45:02.459
3.82,10.32,2.19,0.00,18:45:02.559
3.82,10.42,2.19,0.00,18:45:02.658
3.87,10.52,2.19,0.00,18:45:02.758
3.88,10.62,2.19,0.00,18:45:02.859
3.77,10.72,2.19,0.00,18:45:02.959
3.82,10.82,2.19,0.00,18:45:03.059
3.83,10.92,2.19,0.00,18:45:03.159
3.92,11.02,2.19,0.00,18:45:03.259
3.79,11.12,2.19,0.00,18:45:03.359
3.85,11.22,2.19,0.00,18:45:03.459
3.80,11.32,2.19,0.00,18:45:03.558
3.74,11.42,2.19,0.00,18:45:03.659
3.83,11.52,2.19,0.00,18:45:03.758
3.76,11.62,2.19,0.00,18:45:03.858
3.92,11.72,2.19,0.00,18:45:03.958
3.78,11.82,2.19,0.00,18:45:04.059
3.90,11.92,2.19,0.00,18:45:04.158
3.75,12.02,2.19,0.00,18:45:04.258
3.88,12.12,2.19,0.00,18:45:04.358
3.80,12.22,2.19,0.00,18:45:04.459
3.88,12.32,2.19,0.00,18:45:04.558
3.80,12.42,2.19,0.00,18:45:04.658
3.80,12.52,2.19,0.00,18:45:04.758
3.86,12.62,2.19,0.00,18:45:04.859
3.80,12.72,2.19,0.00,18:45:04.959
3.91,12.82,2.19,0.00,18:45:05.059
3.83,12.92,2.19,0.00,18:45:05.159
3.92,13.02,2.19,0.00,18:45:05.258
3.92,13.12,2.19,0.00,18:45:05.358
3.93,13.22,2.19,0.00,18:45:05.459
3.83,13.32,2.19,0.00,18:45:05.558
3.77,13.42,2.19,0.00,18:45:05.658
3.80,13.52,2.19,0.00,18:45:05.759
3.88,13.62,2.19,0.00,18:45:05.859
3.81,13.72,2.19,0.00,18:45:05.959
3.95,13.82,2.19,0.00,18:45:06.059
3.85,13.92,2.19,0.00,18:45:06.158
3.87,14.02,2.19,0.00,18:45:06.258
3.91,14.12,2.19,0.00,18:45:06.358
3.80,14.22,2.19,0.00,18:45:06.458
3.89,14.32,2.19,0.00,18:45:06.558
3.80,14.42,2.19,0.00,18:45:06.660
3.90,14.52,2.19,0.00,18:45:06.758
3.77,14.62,2.19,0.00,18:45:06.858
3.89,14.72,2.19,0.00,18:45:06.959
3.80,14.82,2.19,0.00,18:45:07.058
3.81,14.93,2.19,0.00,18:45:07.158
3.87,15.02,2.19,0.00,18:45:07.258
3.80,15.12,2.19,0.00,18:45:07.358
3.80,15.22,2.19,0.00,18:45:07.459
3.88,15.32,2.19,0.00,18:45:07.558
3.91,15.42,2.19,0.00,18:45:07.659
3.83,15.53,2.19,0.00,18:45:07.758
3.82,15.62,2.19,0.00,18:45:07.858
3.78,15.72,2.19,0.00,18:45:07.959
3.87,15.83,2.19,0.00,18:45:08.058
3.76,15.93,2.19,0.00,18:45:08.159
3.85,16.03,2.19,0.00,18:45:08.258
3.78,16.13,2.19,0.00,18:45:08.358
3.80,16.23,2.19,0.00,18:45:08.459
3.91,16.33,2.19,0.00,18:45:08.558
3.80,16.43,2.19,0.00,18:45:08.658
3.97,16.53,2.19,0.00,18:45:08.759
3.84,16.63,2.19,0.00,18:45:08.859
3.91,16.73,2.19,0.00,18:45:08.959
3.82,16.83,2.19,0.00,18:45:09.058
3.87,16.93,2.19,0.00,18:45:09.159
3.80,17.03,2.19,0.00,18:45:09.258
3.86,17.13,2.19,0.00,18:45:09.360
3.86,17.23,2.19,0.00,18:45:09.458
3.87,17.33,2.19,0.00,18:45:09.558
3.80,17.43,2.19,0.00,18:45:09.658
3.79,17.53,2.19,0.00,18:45:09.758
3.79,17.63,2.19,0.00,18:45:09.859
3.85,17.73,2.19,0.00,18:45:09.958
3.88,17.83,2.19,0.00,18:45:10.059
3.88,17.93,2.19,0.00,18:45:10.158
3.77,18.03,2.19,0.00,18:45:10.258
3.78,18.13,2.19,0.00,18:45:10.358
3.86,18.23,2.19,0.00,18:45:10.459
3.90,18.33,2.19,0.00,18:45:10.559
3.87,18.43,2.19,0.00,18:45:10.658
3.78,18.53,2.19,0.00,18:45:10.758
3.87,18.63,2.19,0.00,18:45:10.858
3.82,18.73,2.19,0.00,18:45:10.959
3.98,18.83,2.19,0.00,18:45:11.058
3.90,18.93,2.19,0.00,18:45:11.159
3.89,19.03,2.19,0.00,18:45:11.260
3.87,19.13,2.19,0.00,18:45:11.359
3.82,19.23,2.19,0.00,18:45:11.459
3.82,19.33,2.19,0.00,18:45:11.559
3.86,19.43,2.19,0.00,18:45:11.659
3.83,19.53,2.19,0.00,18:45:11.759
3.87,19.63,2.19,0.00,18:45:11.858
3.87,19.73,2.19,0.00,18:45:11.959
3.88,19.83,2.19,0.00,18:45:12.058
3.86,19.93,2.19,0.00,18:45:12.158
3.88,20.03,2.19,0.00,18:45:12.259
3.85,20.13,2.19,0.00,18:45:12.359
3.93,20.23,2.19,0.00,18:45:12.459
3.83,20.33,2.19,0.00,18:45:12.559
3.93,20.43,2.19,0.00,18:45:12.659
3.90,20.53,2.19,0.00,18:45:12.759
3.88,20.63,2.19,0.00,18:45:12.858
3.93,20.73,2.19,0.00,18:45:12.958
3.87,20.83,2.19,0.00,18:45:13.058
3.79,20.93,2.19,0.00,18:45:13.158
3.80,21.03,2.19,0.00,18:45:13.258
3.81,21.13,2.19,0.00,18:45:13.359
3.91,21.23,2.19,0.00,18:45:13.458
3.87,21.33,2.19,0.00,18:45:13.558
3.90,21.43,2.19,0.00,18:45:13.660
3.79,21.53,2.19,0.00,18:45:13.759
3.87,21.63,2.19,0.00,18:45:13.858
3.83,21.73,2.19,0.00,18:45:13.958
3.92,21.83,2.19,0.00,18:45:14.059
3.78,21.94,2.19,0.00,18:45:14.158
3.78,0.00,2.19,0.00,18:45:14.259
