Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.87,10.51,2.19,0.00,18:43:41.658
3.77,10.61,2.19,0.00,18:43:41.758
3.80,10.72,2.19,0.00,18:43:41.858
3.87,10.82,2.19,0.00,18:43:41.958
3.82,10.92,2.19,0.00,18:43:42.058
3.95,11.02,2.19,0.00,18:43:42.158
3.94,11.12,2.19,0.00,18:43:42.258
3.82,11.22,2.19,0.00,18:43:42.358
3.89,11.32,2.19,0.00,18:43:42.458
3.80,11.42,2.19,0.00,18:43:42.558
3.90,11.52,2.19,0.00,18:43:42.658
3.86,11.62,2.19,0.00,18:43:42.758
3.88,11.72,2.19,0.00,18:43:42.858
3.79,11.82,2.19,0.00,18:43:42.958
3.88,11.92,2.19,0.00,18:43:43.058
3.91,12.02,2.19,0.00,18:43:43.158
3.91,0.00,2.19,0.00,18:43:43.258
