Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.79,4.51,2.19,0.00,18:38:01.158
3.85,4.61,2.19,0.00,18:38:01.258
3.85,4.71,2.19,0.00,18:38:01.359
3.92,4.81,2.19,0.00,18:38:01.458
3.84,4.91,2.19,0.00,18:38:01.558
3.95,5.01,2.19,0.00,18:38:01.658
3.83,5.11,2.19,0.00,18:38:01.758
3.89,5.21,2.19,0.00,18:38:01.858
3.81,5.31,2.19,0.00,18:38:01.958
3.87,5.41,2.19,0.00,18:38:02.058
3.85,5.51,2.19,0.00,18:38:02.158
3.89,5.61,2.19,0.00,18:38:02.258
3.77,5.71,2.19,0.00,18:38:02.358
3.78,5.81,2.19,0.00,18:38:02.458
3.89,5.91,2.19,0.00,18:38:02.558
3.78,6.01,2.19,0.00,18:38:02.658
3.96,6.11,2.19,0.00,18:38:02.758
3.82,6.21,2.19,0.00,18:38:02.859
3.94,6.31,2.19,0.00,18:38:02.958
3.82,6.41,2.19,0.00,18:38:03.058
3.88,6.51,2.19,0.00,18:38:03.158
3.78,6.61,2.19,0.00,18:38:03.258
3.91,6.71,2.19,0.00,18:38:03.359
3.80,6.81,2.19,0.00,18:38:03.458
3.88,6.91,2.19,0.00,18:38:03.558
3.80,7.01,2.19,0.00,18:38:03.658
3.90,7.11,2.19,0.00,18:38:03.758
3.91,7.21,2.19,0.00,18:38:03.858
3.84,7.31,2.19,0.00,18:38:03.959
3.87,7.41,2.19,0.00,18:38:04.058
3.75,7.51,2.19,0.00,18:38:04.158
3.90,7.62,2.19,0.00,18:38:04.258
3.87,7.71,2.19,0.00,18:38:04.358
3.88,7.81,2.19,0.00,18:38:04.458
3.85,7.91,2.19,0.00,18:38:04.558
3.93,8.01,2.19,0.00,18:38:04.658
3.88,8.12,2.19,0.00,18:38:04.758
3.92,8.21,2.19,0.00,18:38:04.858
3.85,8.31,2.19,0.00,18:38:04.958
3.88,8.41,2.19,0.00,18:38:05.058
3.83,8.51,2.19,0.00,18:38:05.158
3.91,8.61,2.19,0.00,18:38:05.259
3.79,8.71,2.19,0.00,18:38:05.358
3.92,8.81,2.19,0.00,18:38:05.458
3.82,8.91,2.19,0.00,18:38:05.558
3.87,9.01,2.19,0.00,18:38:05.658
3.82,9.11,2.19,0.00,18:38:05.758
3.88,9.21,2.19,0.00,18:38:05.859
3.82,9.31,2.19,0.00,18:38:05.958
3.92,9.42,2.19,0.00,18:38:06.059
3.83,9.52,2.19,0.00,18:38:06.159
3.92,9.62,2.19,0.00,18:38:06.258
3.80,9.71,2.19,0.00,18:38:06.358
3.80,9.82,2.19,0.00,18:38:06.458
3.90,9.92,2.19,0.00,18:38:06.558
3.82,10.02,2.19,0.00,18:38:06.659
3.85,10.12,2.19,0.00,18:38:06.758
3.82,10.22,2.19,0.00,18:38:06.858
3.89,10.32,2.19,0.00,18:38:06.958
3.80,10.42,2.19,0.00,18:38:07.058
3.92,10.52,2.19,0.00,18:38:07.159
3.81,10.62,2.19,0.00,18:38:07.258
3.89,10.72,2.19,0.00,18:38:07.358
3.82,10.82,2.19,0.00,18:38:07.458
3.90,10.92,2.19,0.00,18:38:07.559
3.78,11.02,2.19,0.00,18:38:07.658
3.84,11.12,2.19,0.00,18:38:07.758
3.87,11.22,2.19,0.00,18:38:07.858
3.82,11.32,2.19,0.00,18:38:07.958
3.92,11.42,2.19,0.00,18:38:08.058
3.82,11.52,2.19,0.00,18:38:08.158
3.87,11.62,2.19,0.00,18:38:08.258
3.82,11.72,2.19,0.00,18:38:08.358
3.91,11.82,2.19,0.00,18:38:08.459
3.88,11.92,2.19,0.00,18:38:08.558
3.83,12.02,2.19,0.00,18:38:08.658
3.83,0.00,2.19,0.00,18:38:08.759
