Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.85,12.03,2.19,0.00,18:38:29.258
3.87,12.13,2.19,0.00,18:38:29.358
3.84,12.23,2.19,0.00,18:38:29.458
3.77,12.33,2.19,0.00,18:38:29.559
3.79,12.43,2.19,0.00,18:38:29.658
3.89,12.53,2.19,0.00,18:38:29.758
3.78,12.63,2.19,0.00,18:38:29.858
3.81,12.73,2.19,0.00,18:38:29.958
3.77,12.83,2.19,0.00,18:38:30.058
3.89,12.93,2.19,0.00,18:38:30.158
3.83,13.03,2.19,0.00,18:38:30.258
3.81,13.13,2.19,0.00,18:38:30.358
3.75,13.23,2.19,0.00,18:38:30.458
3.91,13.33,2.19,0.00,18:38:30.558
3.82,13.43,2.19,0.00,18:38:30.658
3.79,13.53,2.19,0.00,18:38:30.758
3.86,13.63,2.19,0.00,18:38:30.858
3.87,13.73,2.19,0.00,18:38:30.958
3.81,13.83,2.19,0.00,18:38:31.058
3.90,13.93,2.19,0.00,18:38:31.158
3.83,14.03,2.19,0.00,18:38:31.258
3.95,14.13,2.19,0.00,18:38:31.359
3.87,14.23,2.19,0.00,18:38:31.459
3.84,14.33,2.19,0.00,18:38:31.559
3.85,14.43,2.19,0.00,18:38:31.658
3.95,14.53,2.19,0.00,18:38:31.758
3.97,14.63,2.19,0.00,18:38:31.859
3.97,14.73,2.19,0.00,18:38:31.958
3.92,14.83,2.19,0.00,18:38:32.059
3.85,14.93,2.19,0.00,18:38:32.158
3.91,15.03,2.19,0.00,18:38:32.258
3.81,15.13,2.19,0.00,18:38:32.358
3.90,15.23,2.19,0.00,18:38:32.458
3.83,15.33,2.19,0.00,18:38:32.558
3.93,15.43,2.19,0.00,18:38:32.658
3.87,15.53,2.19,0.00,18:38:32.758
3.90,15.63,2.19,0.00,18:38:32.858
3.92,15.73,2.19,0.00,18:38:32.958
3.82,15.83,2.19,0.00,18:38:33.058
3.88,15.93,2.19,0.00,18:38:33.159
3.78,16.03,2.19,0.00,18:38:33.258
3.90,16.13,2.19,0.00,18:38:33.358
3.78,16.23,2.19,0.00,18:38:33.458
3.86,16.33,2.19,0.00,18:38:33.558
3.83,16.43,2.19,0.00,18:38:33.658
3.87,16.53,2.19,0.00,18:38:33.758
3.80,16.63,2.19,0.00,18:38:33.858
3.83,16.73,2.19,0.00,18:38:33.958
3.80,16.83,2.19,0.00,18:38:34.059
3.85,16.93,2.19,0.00,18:38:34.158
3.77,17.03,2.19,0.00,18:38:34.258
3.87,17.13,2.19,0.00,18:38:34.358
3.77,17.23,2.19,0.00,18:38:34.458
3.89,17.33,2.19,0.00,18:38:34.558
3.82,17.43,2.19,0.00,18:38:34.658
3.91,17.53,2.19,0.00,18:38:34.758
3.85,17.63,2.19,0.00,18:38:34.858
3.83,17.73,2.19,0.00,18:38:34.958
3.77,17.83,2.19,0.00,18:38:35.058
3.88,17.93,2.19,0.00,18:38:35.158
3.87,18.03,2.19,0.00,18:38:35.258
3.93,18.13,2.19,0.00,18:38:35.358
3.92,18.23,2.19,0.00,18:38:35.458
4.00,18.33,2.19,0.00,18:38:35.559
3.82,18.43,2.19,0.00,18:38:35.658
3.89,18.53,2.19,0.00,18:38:35.758
3.87,18.63,2.19,0.00,18:38:35.858
3.84,18.73,2.19,0.00,18:38:35.959
3.96,18.83,2.19,0.00,18:38:36.058
3.83,18.93,2.19,0.00,18:38:36.158
3.92,19.03,2.19,0.00,18:38:36.258
3.78,19.13,2.19,0.00,18:38:36.358
3.92,19.23,2.19,0.00,18:38:36.458
3.87,19.33,2.19,0.00,18:38:36.559
3.83,19.43,2.19,0.00,18:38:36.658
3.91,19.53,2.19,0.00,18:38:36.758
3.80,19.64,2.19,0.00,18:38:36.858
3.92,19.74,2.19,0.00,18:38:36.958
3.83,19.84,2.19,0.00,18:38:37.058
3.94,19.94,2.19,0.00,18:38:37.159
3.83,20.04,2.19,0.00,18:38:37.258
3.77,20.14,2.19,0.00,18:38:37.358
3.80,20.24,2.19,0.00,18:38:37.458
3.85,20.34,2.19,0.00,18:38:37.558
3.88,20.44,2.19,0.00,18:38:37.658
3.85,20.54,2.19,0.00,18:38:37.758
3.80,20.64,2.19,0.00,18:38:37.858
3.88,20.74,2.19,0.00,18:38:37.958
3.81,20.84,2.19,0.00,18:38:38.058
3.85,20.94,2.19,0.00,18:38:38.158
3.77,21.04,2.19,0.00,18:38:38.258
3.91,21.14,2.19,0.00,18:38:38.358
3.82,21.24,2.19,0.00,18:38:38.458
3.77,21.34,2.19,0.00,18:38:38.558
3.83,21.44,2.19,0.00,18:38:38.658
3.81,21.54,2.19,0.00,18:38:38.758
3.85,21.64,2.19,0.00,18:38:38.859
3.78,21.74,2.19,0.00,18:38:38.958
3.87,21.84,2.19,0.00,18:38:39.058
3.79,21.94,2.19,0.00,18:38:39.158
3.87,22.04,2.19,0.00,18:38:39.259
3.80,22.14,2.19,0.00,18:38:39.358
3.90,22.24,2.19,0.00,18:38:39.458
3.83,22.34,2.19,0.00,18:38:39.558
3.87,22.44,2.19,0.00,18:38:39.659
3.80,22.54,2.19,0.00,18:38:39.759
3.87,22.64,2.19,0.00,18:38:39.858
3.79,22.74,2.19,0.00,18:38:39.958
3.79,22.84,2.19,0.00,18:38:40.059
3.88,22.94,2.19,0.00,18:38:40.158
3.80,23.04,2.19,0.00,18:38:40.258
3.88,23.14,2.19,0.00,18:38:40.359
3.82,23.24,2.19,0.00,18:38:40.459
3.88,23.34,2.19,0.00,18:38:40.558
3.90,23.44,2.19,0.00,18:38:40.659
3.85,23.54,2.19,0.00,18:38:40.759
3.76,23.64,2.19,0.00,18:38:40.858
3.91,23.74,2.19,0.00,18:38:40.958
3.86,23.84,2.19,0.00,18:38:41.059
3.95,23.94,2.19,0.00,18:38:41.158
3.80,24.04,2.19,0.00,18:38:41.258
3.88,24.14,2.19,0.00,18:38:41.358
3.80,24.24,2.19,0.00,18:38:41.459
3.80,24.34,2.19,0.00,18:38:41.559
3.90,24.44,2.19,0.00,18:38:41.658
3.83,24.54,2.19,0.00,18:38:41.758
3.93,24.64,2.19,0.00,18:38:41.858
3.88,24.74,2.19,0.00,18:38:41.958
3.95,24.84,2.19,0.00,18:38:42.058
3.79,24.94,2.19,0.00,18:38:42.158
3.92,25.04,2.19,0.00,18:38:42.258
3.80,25.14,2.19,0.00,18:38:42.358
3.91,25.24,2.19,0.00,18:38:42.458
3.81,25.34,2.19,0.00,18:38:42.558
3.87,25.44,2.19,0.00,18:38:42.658
3.82,25.54,2.19,0.00,18:38:42.758
3.95,25.64,2.19,0.00,18:38:42.858
3.90,25.74,2.19,0.00,18:38:42.958
3.87,25.84,2.19,0.00,18:38:43.058
3.78,25.94,2.19,0.00,18:38:43.159
3.87,26.04,2.19,0.00,18:38:43.258
3.82,26.14,2.19,0.00,18:38:43.358
3.89,26.24,2.19,0.00,18:38:43.459
3.80,26.34,2.19,0.00,18:38:43.558
3.86,26.44,2.19,0.00,18:38:43.658
3.80,26.54,2.19,0.00,18:38:43.758
3.85,26.64,2.19,0.00,18:38:43.858
3.80,26.74,2.19,0.00,18:38:43.958
3.90,26.84,2.19,0.00,18:38:44.058
3.79,26.94,2.19,0.00,18:38:44.158
3.88,27.04,2.19,0.00,18:38:44.258
3.80,27.14,2.19,0.00,18:38:44.359
3.88,27.24,2.19,0.00,18:38:44.459
3.80,27.34,2.19,0.00,18:38:44.558
3.86,27.44,2.19,0.00,18:38:44.658
3.90,27.54,2.19,0.00,18:38:44.759
3.77,27.64,2.19,0.00,18:38:44.858
3.88,27.74,2.19,0.00,18:38:44.959
3.77,27.84,2.19,0.00,18:38:45.058
3.81,27.95,2.19,0.00,18:38:45.158
3.79,28.04,2.19,0.00,18:38:45.258
3.93,28.14,2.19,0.00,18:38:45.358
3.82,28.24,2.19,0.00,18:38:45.459
3.95,28.34,2.19,0.00,18:38:45.558
3.79,28.44,2.19,0.00,18:38:45.658
3.92,28.54,2.19,0.00,18:38:45.758
3.88,28.64,2.19,0.00,18:38:45.858
3.99,28.75,2.19,0.00,18:38:45.958
3.90,28.85,2.19,0.00,18:38:46.058
3.92,28.94,2.19,0.00,18:38:46.158
3.80,29.04,2.19,0.00,18:38:46.258
3.85,29.14,2.19,0.00,18:38:46.358
3.78,29.24,2.19,0.00,18:38:46.458
3.88,29.34,2.19,0.00,18:38:46.559
3.91,29.45,2.19,0.00,18:38:46.658
4.00,29.54,2.19,0.00,18:38:46.758
3.84,29.64,2.19,0.00,18:38:46.858
3.86,29.75,2.19,0.00,18:38:46.958
3.90,29.84,2.19,0.00,18:38:47.058
3.91,29.94,2.19,0.00,18:38:47.158
3.85,30.04,2.19,0.00,18:38:47.258
3.82,30.15,2.19,0.00,18:38:47.358
3.78,30.24,2.19,0.00,18:38:47.458
3.86,30.34,2.19,0.00,18:38:47.558
3.79,30.44,2.19,0.00,18:38:47.658
3.97,30.54,2.19,0.00,18:38:47.758
3.88,30.64,2.19,0.00,18:38:47.859
3.99,30.74,2.19,0.00,18:38:47.958
3.83,30.84,2.19,0.00,18:38:48.059
3.95,30.94,2.19,0.00,18:38:48.158
3.87,31.05,2.19,0.00,18:38:48.258
3.80,31.15,2.19,0.00,18:38:48.358
3.80,31.24,2.19,0.00,18:38:48.459
3.87,31.34,2.19,0.00,18:38:48.558
3.91,31.45,2.19,0.00,18:38:48.658
3.80,31.55,2.19,0.00,18:38:48.758
3.87,31.65,2.19,0.00,18:38:48.858
3.79,31.75,2.19,0.00,18:38:48.958
3.87,31.85,2.19,0.00,18:38:49.058
3.80,31.95,2.19,0.00,18:38:49.158
3.88,32.05,2.19,0.00,18:38:49.258
3.80,32.15,2.19,0.00,18:38:49.358
3.90,32.25,2.19,0.00,18:38:49.459
3.80,32.35,2.19,0.00,18:38:49.558
3.88,32.45,2.19,0.00,18:38:49.658
3.81,32.55,2.19,0.00,18:38:49.758
3.87,32.65,2.19,0.00,18:38:49.858
3.80,32.75,2.19,0.00,18:38:49.958
3.90,32.85,2.19,0.00,18:38:50.058
3.79,32.95,2.19,0.00,18:38:50.158
3.88,33.05,2.19,0.00,18:38:50.259
3.80,33.15,2.19,0.00,18:38:50.358
3.87,33.25,2.19,0.00,18:38:50.458
3.78,33.35,2.19,0.00,18:38:50.558
3.90,33.45,2.19,0.00,18:38:50.658
3.78,33.55,2.19,0.00,18:38:50.759
3.88,33.65,2.19,0.00,18:38:50.859
3.87,33.75,2.19,0.00,18:38:50.958
3.86,33.85,2.19,0.00,18:38:51.058
3.92,33.95,2.19,0.00,18:38:51.158
3.85,34.05,2.19,0.00,18:38:51.258
3.90,34.15,2.19,0.00,18:38:51.358
3.87,34.25,2.19,0.00,18:38:51.458
3.92,34.35,2.19,0.00,18:38:51.558
3.90,34.45,2.19,0.00,18:38:51.659
3.91,34.55,2.19,0.00,18:38:51.758
3.82,34.65,2.19,0.00,18:38:51.858
3.83,34.75,2.19,0.00,18:38:51.958
3.94,34.85,2.19,0.00,18:38:52.058
3.89,34.95,2.19,0.00,18:38:52.158
3.91,35.05,2.19,0.00,18:38:52.258
3.92,35.15,2.19,0.00,18:38:52.359
3.82,35.25,2.19,0.00,18:38:52.458
3.87,35.35,2.19,0.00,18:38:52.558
3.79,35.45,2.19,0.00,18:38:52.659
3.92,35.55,2.19,0.00,18:38:52.758
3.92,35.65,2.19,0.00,18:38:52.858
3.90,35.75,2.19,0.00,18:38:52.958
3.94,35.85,2.19,0.00,18:38:53.059
3.98,35.95,2.19,0.00,18:38:53.158
3.83,36.05,2.19,0.00,18:38:53.258
3.93,36.15,2.19,0.00,18:38:53.358
3.82,36.25,2.19,0.00,18:38:53.458
3.87,36.35,2.19,0.00,18:38:53.558
3.78,36.45,2.19,0.00,18:38:53.658
3.86,36.55,2.19,0.00,18:38:53.758
3.78,36.65,2.19,0.00,18:38:53.858
3.90,36.75,2.19,0.00,18:38:53.958
3.77,36.85,2.19,0.00,18:38:54.058
3.88,36.95,2.19,0.00,18:38:54.158
3.79,37.05,2.19,0.00,18:38:54.258
3.87,37.15,2.19,0.00,18:38:54.358
3.88,37.25,2.19,0.00,18:38:54.458
3.81,37.35,2.19,0.00,18:38:54.558
3.88,37.45,2.19,0.00,18:38:54.658
3.82,37.55,2.19,0.00,18:38:54.758
3.90,37.65,2.19,0.00,18:38:54.859
3.77,37.75,2.19,0.00,18:38:54.959
3.93,37.85,2.19,0.00,18:38:55.058
3.84,37.95,2.19,0.00,18:38:55.158
3.92,38.05,2.19,0.00,18:38:55.258
3.88,38.15,2.19,0.00,18:38:55.358
3.88,38.25,2.19,0.00,18:38:55.458
3.86,38.35,2.19,0.00,18:38:55.558
3.77,38.45,2.19,0.00,18:38:55.658
3.86,38.55,2.19,0.00,18:38:55.759
3.93,38.65,2.19,0.00,18:38:55.859
3.78,38.75,2.19,0.00,18:38:55.959
3.78,38.85,2.19,0.00,18:38:56.058
3.87,38.95,2.19,0.00,18:38:56.159
3.90,39.05,2.19,0.00,18:38:56.259
3.85,39.15,2.19,0.00,18:38:56.359
3.82,39.25,2.19,0.00,18:38:56.458
3.89,39.35,2.19,0.00,18:38:56.558
3.92,39.45,2.19,0.00,18:38:56.658
3.83,39.55,2.19,0.00,18:38:56.759
3.83,39.66,2.19,0.00,18:38:56.858
3.95,39.76,2.19,0.00,18:38:56.959
3.88,39.86,2.19,0.00,18:38:57.059
3.89,39.96,2.19,0.00,18:38:57.158
3.81,40.06,2.19,0.00,18:38:57.258
3.90,40.16,2.19,0.00,18:38:57.359
3.77,40.26,2.19,0.00,18:38:57.458
3.80,40.36,2.19,0.00,18:38:57.558
3.92,40.46,2.19,0.00,18:38:57.658
3.80,40.56,2.19,0.00,18:38:57.758
3.90,40.66,2.19,0.00,18:38:57.859
3.81,40.76,2.19,0.00,18:38:57.959
3.88,40.86,2.19,0.00,18:38:58.058
3.79,40.96,2.19,0.00,18:38:58.158
3.90,41.06,2.19,0.00,18:38:58.258
3.82,41.16,2.19,0.00,18:38:58.358
3.87,41.26,2.19,0.00,18:38:58.458
3.81,41.36,2.19,0.00,18:38:58.558
3.88,41.46,2.19,0.00,18:38:58.659
3.79,41.56,2.19,0.00,18:38:58.758
3.90,41.66,2.19,0.00,18:38:58.858
3.82,41.76,2.19,0.00,18:38:58.959
3.95,41.86,2.19,0.00,18:38:59.058
3.80,41.96,2.19,0.00,18:38:59.159
3.88,42.06,2.19,0.00,18:38:59.258
3.78,42.16,2.19,0.00,18:38:59.358
3.89,42.26,2.19,0.00,18:38:59.458
3.79,42.36,2.19,0.00,18:38:59.558
3.87,42.46,2.19,0.00,18:38:59.659
3.82,42.56,2.19,0.00,18:38:59.758
3.85,42.66,2.19,0.00,18:38:59.858
3.79,42.76,2.19,0.00,18:38:59.959
3.85,42.86,2.19,0.00,18:39:00.059
3.80,42.96,2.19,0.00,18:39:00.158
3.84,43.06,2.19,0.00,18:39:00.259
3.78,43.16,2.19,0.00,18:39:00.358
3.87,43.26,2.19,0.00,18:39:00.458
3.78,43.36,2.19,0.00,18:39:00.558
3.87,43.46,2.19,0.00,18:39:00.659
3.77,43.56,2.19,0.00,18:39:00.758
3.86,43.66,2.19,0.00,18:39:00.858
3.86,43.76,2.19,0.00,18:39:00.958
3.88,43.86,2.19,0.00,18:39:01.058
3.88,43.96,2.19,0.00,18:39:01.158
3.77,44.06,2.19,0.00,18:39:01.258
3.80,44.16,2.19,0.00,18:39:01.359
3.89,44.26,2.19,0.00,18:39:01.458
3.94,44.36,2.19,0.00,18:39:01.558
3.86,44.46,2.19,0.00,18:39:01.658
3.77,44.56,2.19,0.00,18:39:01.758
3.97,44.66,2.19,0.00,18:39:01.858
3.82,44.76,2.19,0.00,18:39:01.958
3.92,44.86,2.19,0.00,18:39:02.058
3.83,44.96,2.19,0.00,18:39:02.158
3.91,45.06,2.19,0.00,18:39:02.258
3.80,45.16,2.19,0.00,18:39:02.358
3.91,45.26,2.19,0.00,18:39:02.458
3.79,45.36,2.19,0.00,18:39:02.558
3.82,45.46,2.19,0.00,18:39:02.658
3.86,45.56,2.19,0.00,18:39:02.758
3.81,45.66,2.19,0.00,18:39:02.859
3.88,45.76,2.19,0.00,18:39:02.958
3.78,45.86,2.19,0.00,18:39:03.059
3.90,45.96,2.19,0.00,18:39:03.158
3.95,46.06,2.19,0.00,18:39:03.258
3.85,46.16,2.19,0.00,18:39:03.358
3.90,46.26,2.19,0.00,18:39:03.458
3.88,46.36,2.19,0.00,18:39:03.559
3.95,46.46,2.19,0.00,18:39:03.658
3.79,46.56,2.19,0.00,18:39:03.758
3.88,46.66,2.19,0.00,18:39:03.860
3.82,46.76,2.19,0.00,18:39:03.958
3.77,46.87,2.19,0.00,18:39:04.058
3.79,46.96,2.19,0.00,18:39:04.158
3.80,47.07,2.19,0.00,18:39:04.258
3.88,47.17,2.19,0.00,18:39:04.359
3.87,47.26,2.19,0.00,18:39:04.458
3.88,47.37,2.19,0.00,18:39:04.559
3.77,47.47,2.19,0.00,18:39:04.658
3.89,47.57,2.19,0.00,18:39:04.758
3.84,47.67,2.19,0.00,18:39:04.858
3.87,47.77,2.19,0.00,18:39:04.958
3.77,47.87,2.19,0.00,18:39:05.059
3.89,47.97,2.19,0.00,18:39:05.158
3.79,48.07,2.19,0.00,18:39:05.258
3.88,48.17,2.19,0.00,18:39:05.358
3.81,48.27,2.19,0.00,18:39:05.458
3.90,48.37,2.19,0.00,18:39:05.558
3.87,48.47,2.19,0.00,18:39:05.658
3.98,48.57,2.19,0.00,18:39:05.758
3.97,48.67,2.19,0.00,18:39:05.858
3.79,48.77,2.19,0.00,18:39:05.958
3.81,48.87,2.19,0.00,18:39:06.058
3.79,48.97,2.19,0.00,18:39:06.159
3.88,49.07,2.19,0.00,18:39:06.259
3.80,49.17,2.19,0.00,18:39:06.358
3.90,49.27,2.19,0.00,18:39:06.458
3.88,49.37,2.19,0.00,18:39:06.559
3.78,49.47,2.19,0.00,18:39:06.658
3.82,49.57,2.19,0.00,18:39:06.758
3.91,49.67,2.19,0.00,18:39:06.858
3.85,49.77,2.19,0.00,18:39:06.958
3.85,49.87,2.19,0.00,18:39:07.058
3.75,49.97,2.19,0.00,18:39:07.158
3.91,50.07,2.19,0.00,18:39:07.258
3.82,50.17,2.19,0.00,18:39:07.359
3.84,50.27,2.19,0.00,18:39:07.459
3.83,50.37,2.19,0.00,18:39:07.558
3.85,50.47,2.19,0.00,18:39:07.658
3.78,50.57,2.19,0.00,18:39:07.758
3.89,50.67,2.19,0.00,18:39:07.858
3.79,50.77,2.19,0.00,18:39:07.958
3.87,50.87,2.19,0.00,18:39:08.058
3.92,50.97,2.19,0.00,18:39:08.158
3.99,51.07,2.19,0.00,18:39:08.258
3.87,51.17,2.19,0.00,18:39:08.358
3.96,51.27,2.19,0.00,18:39:08.459
3.92,51.37,2.19,0.00,18:39:08.559
3.88,51.47,2.19,0.00,18:39:08.658
3.77,51.57,2.19,0.00,18:39:08.759
3.86,51.67,2.19,0.00,18:39:08.859
3.83,51.77,2.19,0.00,18:39:08.958
3.80,51.87,2.19,0.00,18:39:09.058
3.87,51.97,2.19,0.00,18:39:09.158
3.87,0.00,2.19,0.00,18:39:09.258
