Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.81,10.31,2.19,0.00,18:36:15.558
3.85,10.41,2.19,0.00,18:36:15.658
3.85,10.51,2.19,0.00,18:36:15.758
3.87,10.61,2.19,0.00,18:36:15.858
3.92,10.71,2.19,0.00,18:36:15.958
3.93,10.81,2.19,0.00,18:36:16.058
3.74,10.91,2.19,0.00,18:36:16.158
3.92,11.01,2.19,0.00,18:36:16.258
3.88,11.11,2.19,0.00,18:36:16.358
3.82,11.21,2.19,0.00,18:36:16.458
3.85,11.31,2.19,0.00,18:36:16.558
3.85,11.41,2.19,0.00,18:36:16.658
3.92,11.51,2.19,0.00,18:36:16.758
3.89,11.61,2.19,0.00,18:36:16.858
3.87,11.71,2.19,0.00,18:36:16.958
3.85,11.81,2.19,0.00,18:36:17.058
3.79,11.92,2.19,0.00,18:36:17.158
4.07,12.01,2.19,0.00,18:36:17.258
4.07,0.00,2.19,0.00,18:36:17.358
