Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.87,4.71,2.19,0.00,18:43:56.458
3.79,4.81,2.19,0.00,18:43:56.559
3.86,4.91,2.19,0.00,18:43:56.658
3.90,5.11,2.19,0.00,18:43:56.759
3.77,5.11,2.19,0.00,18:43:56.858
3.78,5.21,2.19,0.00,18:43:56.958
3.79,5.41,2.19,0.00,18:43:57.059
3.89,5.51,2.19,0.00,18:43:57.159
3.91,5.51,2.19,0.00,18:43:57.258
3.97,5.61,2.19,0.00,18:43:57.359
3.95,5.71,2.19,0.00,18:43:57.458
3.83,5.81,2.19,0.00,18:43:57.558
3.83,5.91,2.19,0.00,18:43:57.658
3.87,6.01,2.19,0.00,18:43:57.758
3.92,6.11,2.19,0.00,18:43:57.858
3.79,6.21,2.19,0.00,18:43:57.958
3.87,6.31,2.19,0.00,18:43:58.058
3.80,6.41,2.19,0.00,18:43:58.158
3.91,6.51,2.19,0.00,18:43:58.260
3.87,6.61,2.19,0.00,18:43:58.359
3.89,6.71,2.19,0.00,18:43:58.458
3.88,6.81,2.19,0.00,18:43:58.558
3.78,6.91,2.19,0.00,18:43:58.658
3.89,7.01,2.19,0.00,18:43:58.758
3.88,7.11,2.19,0.00,18:43:58.859
3.77,7.21,2.19,0.00,18:43:58.958
3.92,7.31,2.19,0.00,18:43:59.059
3.87,7.41,2.19,0.00,18:43:59.158
3.89,7.52,2.19,0.00,18:43:59.258
3.82,7.62,2.19,0.00,18:43:59.358
3.88,7.72,2.19,0.00,18:43:59.458
3.82,7.82,2.19,0.00,18:43:59.558
3.81,7.92,2.19,0.00,18:43:59.658
3.90,8.02,2.19,0.00,18:43:59.758
3.78,8.12,2.19,0.00,18:43:59.858
3.89,8.22,2.19,0.00,18:43:59.959
3.80,8.32,2.19,0.00,18:44:00.058
3.87,8.42,2.19,0.00,18:44:00.160
3.96,8.52,2.19,0.00,18:44:00.260
3.82,8.62,2.19,0.00,18:44:00.358
3.88,8.72,2.19,0.00,18:44:00.458
3.80,8.82,2.19,0.00,18:44:00.558
3.78,8.92,2.19,0.00,18:44:00.658
3.93,9.02,2.19,0.00,18:44:00.758
3.83,9.12,2.19,0.00,18:44:00.859
3.90,9.22,2.19,0.00,18:44:00.958
3.92,9.32,2.19,0.00,18:44:01.058
3.90,9.42,2.19,0.00,18:44:01.158
3.93,9.52,2.19,0.00,18:44:01.258
3.86,9.62,2.19,0.00,18:44:01.358
3.90,9.72,2.19,0.00,18:44:01.459
3.90,9.82,2.19,0.00,18:44:01.558
3.87,9.93,2.19,0.00,18:44:01.658
3.84,10.03,2.19,0.00,18:44:01.758
3.86,10.13,2.19,0.00,18:44:01.858
3.78,10.23,2.19,0.00,18:44:01.960
3.87,10.33,2.19,0.00,18:44:02.058
3.80,10.43,2.19,0.00,18:44:02.159
3.91,10.53,2.19,0.00,18:44:02.258
3.77,10.63,2.19,0.00,18:44:02.359
3.89,10.73,2.19,0.00,18:44:02.458
3.88,10.83,2.19,0.00,18:44:02.558
3.81,10.93,2.19,0.00,18:44:02.658
3.78,11.03,2.19,0.00,18:44:02.759
3.87,11.13,2.19,0.00,18:44:02.858
3.91,11.23,2.19,0.00,18:44:02.959
3.80,11.33,2.19,0.00,18:44:03.058
3.88,11.43,2.19,0.00,18:44:03.159
3.86,11.53,2.19,0.00,18:44:03.259
3.78,11.63,2.19,0.00,18:44:03.359
3.93,11.73,2.19,0.00,18:44:03.459
3.82,11.83,2.19,0.00,18:44:03.558
3.83,11.93,2.19,0.00,18:44:03.659
3.87,12.03,2.19,0.00,18:44:03.758
3.95,12.13,2.19,0.00,18:44:03.858
3.87,12.23,2.19,0.00,18:44:03.958
3.94,12.33,2.19,0.00,18:44:04.058
3.79,12.43,2.19,0.00,18:44:04.159
3.88,12.53,2.19,0.00,18:44:04.258
3.79,12.63,2.19,0.00,18:44:04.358
3.92,12.73,2.19,0.00,18:44:04.458
3.87,12.83,2.19,0.00,18:44:04.558
3.92,12.93,2.19,0.00,18:44:04.658
3.83,13.03,2.19,0.00,18:44:04.758
3.88,13.13,2.19,0.00,18:44:04.858
3.83,13.23,2.19,0.00,18:44:04.958
3.90,13.33,2.19,0.00,18:44:05.058
3.88,13.43,2.19,0.00,18:44:05.158
3.80,13.53,2.19,0.00,18:44:05.258
3.84,13.63,2.19,0.00,18:44:05.359
3.89,13.73,2.19,0.00,18:44:05.458
3.87,13.83,2.19,0.00,18:44:05.559
3.86,13.93,2.19,0.00,18:44:05.658
3.87,14.03,2.19,0.00,18:44:05.759
3.83,14.13,2.19,0.00,18:44:05.859
3.81,14.23,2.19,0.00,18:44:05.958
3.83,14.33,2.19,0.00,18:44:06.059
3.90,14.43,2.19,0.00,18:44:06.159
3.93,14.53,2.19,0.00,18:44:06.258
3.90,14.63,2.19,0.00,18:44:06.358
3.81,14.73,2.19,0.00,18:44:06.458
3.86,14.83,2.19,0.00,18:44:06.558
3.78,14.93,2.19,0.00,18:44:06.658
3.87,15.03,2.19,0.00,18:44:06.758
3.83,15.13,2.19,0.00,18:44:06.858
3.87,15.23,2.19,0.00,18:44:06.958
3.80,15.33,2.19,0.00,18:44:07.058
3.79,15.44,2.19,0.00,18:44:07.159
3.90,15.53,2.19,0.00,18:44:07.258
3.88,15.63,2.19,0.00,18:44:07.358
3.82,15.73,2.19,0.00,18:44:07.458
3.88,15.83,2.19,0.00,18:44:07.558
3.82,15.93,2.19,0.00,18:44:07.658
3.87,16.03,2.19,0.00,18:44:07.758
3.90,16.13,2.19,0.00,18:44:07.859
3.87,16.23,2.19,0.00,18:44:07.958
3.83,16.33,2.19,0.00,18:44:08.058
3.87,16.43,2.19,0.00,18:44:08.158
3.84,16.53,2.19,0.00,18:44:08.258
3.82,16.64,2.19,0.00,18:44:08.358
3.87,16.73,2.19,0.00,18:44:08.458
3.92,16.83,2.19,0.00,18:44:08.558
3.87,16.93,2.19,0.00,18:44:08.658
3.93,17.03,2.19,0.00,18:44:08.759
3.87,17.13,2.19,0.00,18:44:08.858
3.90,17.23,2.19,0.00,18:44:08.959
3.91,17.34,2.19,0.00,18:44:09.058
3.88,17.43,2.19,0.00,18:44:09.158
3.87,17.54,2.19,0.00,18:44:09.258
3.81,17.64,2.19,0.00,18:44:09.358
3.89,17.74,2.19,0.00,18:44:09.458
3.92,17.84,2.19,0.00,18:44:09.558
3.92,17.94,2.19,0.00,18:44:09.658
3.85,18.04,2.19,0.00,18:44:09.758
3.85,18.14,2.19,0.00,18:44:09.859
3.90,18.24,2.19,0.00,18:44:09.958
3.84,18.34,2.19,0.00,18:44:10.058
3.87,18.44,2.19,0.00,18:44:10.159
3.88,18.54,2.19,0.00,18:44:10.258
3.79,18.64,2.19,0.00,18:44:10.359
3.78,18.74,2.19,0.00,18:44:10.458
3.90,18.84,2.19,0.00,18:44:10.558
3.87,18.94,2.19,0.00,18:44:10.658
3.90,19.04,2.19,0.00,18:44:10.758
3.84,19.14,2.19,0.00,18:44:10.858
3.91,19.24,2.19,0.00,18:44:10.959
3.83,19.34,2.19,0.00,18:44:11.058
3.94,19.44,2.19,0.00,18:44:11.158
3.81,19.54,2.19,0.00,18:44:11.258
3.96,19.64,2.19,0.00,18:44:11.359
3.93,19.74,2.19,0.00,18:44:11.458
3.78,19.84,2.19,0.00,18:44:11.558
3.76,19.94,2.19,0.00,18:44:11.658
3.85,20.04,2.19,0.00,18:44:11.758
3.85,20.14,2.19,0.00,18:44:11.858
3.80,20.24,2.19,0.00,18:44:11.958
3.87,20.34,2.19,0.00,18:44:12.058
3.90,20.44,2.19,0.00,18:44:12.158
3.78,20.54,2.19,0.00,18:44:12.258
3.90,20.64,2.19,0.00,18:44:12.358
3.81,20.74,2.19,0.00,18:44:12.458
3.86,20.84,2.19,0.00,18:44:12.558
3.89,20.94,2.19,0.00,18:44:12.658
3.79,21.04,2.19,0.00,18:44:12.758
3.82,21.14,2.19,0.00,18:44:12.858
3.87,21.24,2.19,0.00,18:44:12.958
3.90,21.34,2.19,0.00,18:44:13.058
3.88,21.44,2.19,0.00,18:44:13.158
3.87,21.54,2.19,0.00,18:44:13.259
3.79,21.64,2.19,0.00,18:44:13.358
3.87,21.74,2.19,0.00,18:44:13.458
3.82,21.84,2.19,0.00,18:44:13.558
3.91,21.94,2.19,0.00,18:44:13.658
3.82,22.05,2.19,0.00,18:44:13.758
3.85,22.15,2.19,0.00,18:44:13.858
3.85,22.24,2.19,0.00,18:44:13.958
3.84,22.35,2.19,0.00,18:44:14.059
3.81,22.44,2.19,0.00,18:44:14.159
3.88,22.54,2.19,0.00,18:44:14.258
3.90,22.65,2.19,0.00,18:44:14.358
3.92,22.74,2.19,0.00,18:44:14.459
3.81,22.84,2.19,0.00,18:44:14.559
3.83,22.95,2.19,0.00,18:44:14.658
3.92,23.05,2.19,0.00,18:44:14.759
3.77,23.15,2.19,0.00,18:44:14.858
3.92,23.25,2.19,0.00,18:44:14.958
3.93,23.35,2.19,0.00,18:44:15.058
3.87,23.45,2.19,0.00,18:44:15.158
3.75,23.55,2.19,0.00,18:44:15.259
3.79,23.65,2.19,0.00,18:44:15.358
3.83,23.75,2.19,0.00,18:44:15.458
3.78,23.85,2.19,0.00,18:44:15.558
3.79,23.95,2.19,0.00,18:44:15.659
3.87,24.05,2.19,0.00,18:44:15.758
3.79,24.15,2.19,0.00,18:44:15.858
3.82,24.25,2.19,0.00,18:44:15.959
3.94,24.35,2.19,0.00,18:44:16.058
3.81,24.45,2.19,0.00,18:44:16.158
3.97,24.55,2.19,0.00,18:44:16.258
3.87,24.65,2.19,0.00,18:44:16.358
3.88,24.75,2.19,0.00,18:44:16.458
3.87,24.85,2.19,0.00,18:44:16.558
3.78,24.95,2.19,0.00,18:44:16.659
3.88,25.05,2.19,0.00,18:44:16.758
3.77,25.15,2.19,0.00,18:44:16.859
3.86,25.25,2.19,0.00,18:44:16.958
3.88,25.35,2.19,0.00,18:44:17.058
3.80,25.45,2.19,0.00,18:44:17.158
3.90,25.55,2.19,0.00,18:44:17.258
3.92,25.66,2.19,0.00,18:44:17.358
3.77,25.75,2.19,0.00,18:44:17.458
3.90,25.86,2.19,0.00,18:44:17.559
3.79,25.96,2.19,0.00,18:44:17.658
3.78,26.06,2.19,0.00,18:44:17.758
3.87,26.16,2.19,0.00,18:44:17.858
3.75,26.26,2.19,0.00,18:44:17.958
3.82,26.36,2.19,0.00,18:44:18.059
3.94,26.46,2.19,0.00,18:44:18.158
3.91,26.56,2.19,0.00,18:44:18.259
3.78,26.66,2.19,0.00,18:44:18.358
3.75,26.76,2.19,0.00,18:44:18.458
3.88,26.86,2.19,0.00,18:44:18.558
3.81,26.96,2.19,0.00,18:44:18.658
3.88,27.06,2.19,0.00,18:44:18.758
3.85,27.16,2.19,0.00,18:44:18.858
3.88,27.26,2.19,0.00,18:44:18.958
3.90,27.36,2.19,0.00,18:44:19.058
3.78,27.46,2.19,0.00,18:44:19.158
3.93,27.56,2.19,0.00,18:44:19.258
3.80,27.66,2.19,0.00,18:44:19.358
3.89,27.76,2.19,0.00,18:44:19.458
3.84,27.86,2.19,0.00,18:44:19.558
3.86,27.96,2.19,0.00,18:44:19.658
3.91,28.06,2.19,0.00,18:44:19.758
3.78,28.16,2.19,0.00,18:44:19.858
3.86,28.26,2.19,0.00,18:44:19.959
3.88,28.36,2.19,0.00,18:44:20.058
3.90,28.46,2.19,0.00,18:44:20.158
3.83,28.56,2.19,0.00,18:44:20.258
3.89,28.66,2.19,0.00,18:44:20.358
3.82,28.76,2.19,0.00,18:44:20.458
3.80,28.87,2.19,0.00,18:44:20.559
3.91,28.97,2.19,0.00,18:44:20.659
3.82,29.07,2.19,0.00,18:44:20.759
3.78,29.17,2.19,0.00,18:44:20.858
3.85,29.27,2.19,0.00,18:44:20.958
3.89,29.37,2.19,0.00,18:44:21.058
3.86,29.47,2.19,0.00,18:44:21.158
3.92,29.57,2.19,0.00,18:44:21.259
3.96,29.67,2.19,0.00,18:44:21.358
3.87,29.77,2.19,0.00,18:44:21.459
3.97,29.87,2.19,0.00,18:44:21.559
3.82,29.97,2.19,0.00,18:44:21.659
3.81,30.07,2.19,0.00,18:44:21.759
3.80,30.17,2.19,0.00,18:44:21.859
3.87,30.27,2.19,0.00,18:44:21.959
3.78,30.37,2.19,0.00,18:44:22.058
3.89,30.47,2.19,0.00,18:44:22.159
3.85,30.57,2.19,0.00,18:44:22.258
3.87,30.67,2.19,0.00,18:44:22.359
3.89,30.77,2.19,0.00,18:44:22.459
3.81,30.87,2.19,0.00,18:44:22.558
3.86,30.97,2.19,0.00,18:44:22.658
3.77,31.07,2.19,0.00,18:44:22.758
3.78,31.17,2.19,0.00,18:44:22.858
3.92,31.27,2.19,0.00,18:44:22.958
3.83,31.37,2.19,0.00,18:44:23.058
3.97,31.47,2.19,0.00,18:44:23.158
3.88,31.57,2.19,0.00,18:44:23.259
3.84,31.67,2.19,0.00,18:44:23.359
3.77,31.77,2.19,0.00,18:44:23.458
3.89,31.87,2.19,0.00,18:44:23.558
3.85,31.97,2.19,0.00,18:44:23.659
3.85,32.07,2.19,0.00,18:44:23.758
3.80,32.17,2.19,0.00,18:44:23.858
3.92,32.27,2.19,0.00,18:44:23.958
3.80,32.37,2.19,0.00,18:44:24.059
3.88,32.47,2.19,0.00,18:44:24.159
3.89,32.57,2.19,0.00,18:44:24.259
3.90,32.67,2.19,0.00,18:44:24.358
3.90,32.77,2.19,0.00,18:44:24.458
3.81,32.87,2.19,0.00,18:44:24.558
3.90,32.97,2.19,0.00,18:44:24.658
3.87,33.07,2.19,0.00,18:44:24.758
3.87,33.17,2.19,0.00,18:44:24.859
3.92,33.27,2.19,0.00,18:44:24.959
3.88,33.37,2.19,0.00,18:44:25.058
3.87,33.47,2.19,0.00,18:44:25.158
3.92,33.57,2.19,0.00,18:44:25.260
3.90,33.67,2.19,0.00,18:44:25.358
3.96,33.77,2.19,0.00,18:44:25.458
3.97,33.87,2.19,0.00,18:44:25.558
3.84,33.97,2.19,0.00,18:44:25.658
3.80,34.07,2.19,0.00,18:44:25.759
3.82,34.17,2.19,0.00,18:44:25.859
3.89,34.27,2.19,0.00,18:44:25.958
3.87,34.37,2.19,0.00,18:44:26.059
3.78,34.47,2.19,0.00,18:44:26.158
3.85,34.57,2.19,0.00,18:44:26.259
3.88,34.67,2.19,0.00,18:44:26.359
3.82,34.77,2.19,0.00,18:44:26.458
3.93,34.87,2.19,0.00,18:44:26.558
3.96,34.97,2.19,0.00,18:44:26.660
3.85,35.08,2.19,0.00,18:44:26.758
3.90,35.18,2.19,0.00,18:44:26.859
3.88,35.28,2.19,0.00,18:44:26.958
3.80,35.38,2.19,0.00,18:44:27.060
3.85,35.48,2.19,0.00,18:44:27.158
3.80,35.58,2.19,0.00,18:44:27.258
3.79,35.68,2.19,0.00,18:44:27.358
3.85,35.78,2.19,0.00,18:44:27.458
3.86,35.88,2.19,0.00,18:44:27.559
3.80,35.98,2.19,0.00,18:44:27.658
3.88,36.08,2.19,0.00,18:44:27.759
3.87,36.18,2.19,0.00,18:44:27.859
3.88,36.28,2.19,0.00,18:44:27.958
3.83,36.38,2.19,0.00,18:44:28.058
3.80,36.48,2.19,0.00,18:44:28.159
3.80,36.58,2.19,0.00,18:44:28.259
3.92,36.68,2.19,0.00,18:44:28.358
3.79,36.78,2.19,0.00,18:44:28.458
3.89,36.88,2.19,0.00,18:44:28.558
3.82,36.98,2.19,0.00,18:44:28.658
3.87,37.08,2.19,0.00,18:44:28.759
3.90,37.18,2.19,0.00,18:44:28.859
3.77,37.28,2.19,0.00,18:44:28.958
3.80,37.38,2.19,0.00,18:44:29.058
3.82,37.48,2.19,0.00,18:44:29.158
3.90,37.58,2.19,0.00,18:44:29.259
3.77,37.68,2.19,0.00,18:44:29.358
3.77,37.78,2.19,0.00,18:44:29.460
3.80,37.88,2.19,0.00,18:44:29.558
3.93,37.98,2.19,0.00,18:44:29.659
3.82,38.08,2.19,0.00,18:44:29.759
3.95,38.18,2.19,0.00,18:44:29.859
3.96,38.28,2.19,0.00,18:44:29.959
3.87,38.38,2.19,0.00,18:44:30.059
3.75,38.48,2.19,0.00,18:44:30.159
3.90,38.58,2.19,0.00,18:44:30.258
3.87,38.68,2.19,0.00,18:44:30.358
3.85,38.78,2.19,0.00,18:44:30.459
3.77,38.88,2.19,0.00,18:44:30.558
3.76,38.98,2.19,0.00,18:44:30.658
3.91,39.08,2.19,0.00,18:44:30.759
3.78,39.18,2.19,0.00,18:44:30.858
3.88,39.28,2.19,0.00,18:44:30.958
3.86,39.38,2.19,0.00,18:44:31.058
3.82,39.48,2.19,0.00,18:44:31.159
3.82,39.59,2.19,0.00,18:44:31.258
3.91,39.69,2.19,0.00,18:44:31.358
3.79,39.79,2.19,0.00,18:44:31.459
3.70,39.89,2.19,0.00,18:44:31.558
3.86,39.99,2.19,0.00,18:44:31.658
3.88,40.09,2.19,0.00,18:44:31.758
3.82,40.19,2.19,0.00,18:44:31.858
3.87,40.29,2.19,0.00,18:44:31.959
3.87,40.39,2.19,0.00,18:44:32.059
3.76,40.49,2.19,0.00,18:44:32.158
3.87,40.59,2.19,0.00,18:44:32.258
3.86,40.69,2.19,0.00,18:44:32.358
3.94,40.79,2.19,0.00,18:44:32.458
3.91,40.89,2.19,0.00,18:44:32.559
3.87,40.99,2.19,0.00,18:44:32.658
3.80,41.09,2.19,0.00,18:44:32.758
3.79,41.19,2.19,0.00,18:44:32.858
3.78,41.29,2.19,0.00,18:44:32.958
3.81,41.39,2.19,0.00,18:44:33.058
3.80,41.49,2.19,0.00,18:44:33.158
3.81,41.59,2.19,0.00,18:44:33.258
3.92,41.69,2.19,0.00,18:44:33.358
3.85,41.79,2.19,0.00,18:44:33.458
3.86,41.89,2.19,0.00,18:44:33.558
3.87,41.99,2.19,0.00,18:44:33.658
3.82,42.09,2.19,0.00,18:44:33.758
3.86,42.19,2.19,0.00,18:44:33.858
3.88,42.29,2.19,0.00,18:44:33.958
3.86,42.39,2.19,0.00,18:44:34.058
3.88,42.49,2.19,0.00,18:44:34.158
3.77,42.59,2.19,0.00,18:44:34.258
3.91,42.69,2.19,0.00,18:44:34.358
3.77,42.79,2.19,0.00,18:44:34.458
3.86,42.89,2.19,0.00,18:44:34.558
3.82,42.99,2.19,0.00,18:44:34.658
3.90,43.09,2.19,0.00,18:44:34.758
3.77,43.19,2.19,0.00,18:44:34.858
3.88,43.29,2.19,0.00,18:44:34.959
3.89,43.39,2.19,0.00,18:44:35.058
3.85,43.49,2.19,0.00,18:44:35.158
3.82,43.60,2.19,0.00,18:44:35.259
3.85,43.70,2.19,0.00,18:44:35.359
3.84,43.80,2.19,0.00,18:44:35.459
3.92,43.90,2.19,0.00,18:44:35.558
3.97,44.00,2.19,0.00,18:44:35.659
3.98,44.10,2.19,0.00,18:44:35.758
3.97,44.20,2.19,0.00,18:44:35.859
3.79,44.30,2.19,0.00,18:44:35.959
3.86,44.40,2.19,0.00,18:44:36.058
3.80,44.50,2.19,0.00,18:44:36.158
3.87,44.60,2.19,0.00,18:44:36.258
3.81,44.70,2.19,0.00,18:44:36.359
3.78,44.80,2.19,0.00,18:44:36.459
3.88,44.90,2.19,0.00,18:44:36.558
3.85,45.00,2.19,0.00,18:44:36.659
3.90,45.10,2.19,0.00,18:44:36.758
3.94,45.20,2.19,0.00,18:44:36.858
3.86,45.30,2.19,0.00,18:44:36.959
3.90,45.40,2.19,0.00,18:44:37.058
3.88,45.50,2.19,0.00,18:44:37.160
3.89,45.60,2.19,0.00,18:44:37.258
3.83,45.70,2.19,0.00,18:44:37.359
3.81,45.80,2.19,0.00,18:44:37.459
3.87,45.90,2.19,0.00,18:44:37.559
3.78,46.00,2.19,0.00,18:44:37.659
3.80,46.10,2.19,0.00,18:44:37.758
3.86,46.20,2.19,0.00,18:44:37.858
3.80,46.30,2.19,0.00,18:44:37.958
3.79,46.40,2.19,0.00,18:44:38.058
3.87,46.50,2.19,0.00,18:44:38.158
3.80,46.60,2.19,0.00,18:44:38.258
3.81,46.70,2.19,0.00,18:44:38.358
3.92,46.81,2.19,0.00,18:44:38.458
3.83,46.91,2.19,0.00,18:44:38.559
3.88,47.01,2.19,0.00,18:44:38.659
3.87,47.10,2.19,0.00,18:44:38.758
3.88,47.21,2.19,0.00,18:44:38.858
3.83,47.30,2.19,0.00,18:44:38.958
3.92,47.41,2.19,0.00,18:44:39.058
3.85,47.50,2.19,0.00,18:44:39.158
3.87,47.60,2.19,0.00,18:44:39.258
3.80,47.71,2.19,0.00,18:44:39.359
3.89,47.80,2.19,0.00,18:44:39.458
3.82,47.90,2.19,0.00,18:44:39.559
3.88,48.01,2.19,0.00,18:44:39.658
3.78,48.11,2.19,0.00,18:44:39.758
3.86,48.20,2.19,0.00,18:44:39.858
3.87,48.30,2.19,0.00,18:44:39.958
3.90,48.40,2.19,0.00,18:44:40.058
3.80,48.51,2.19,0.00,18:44:40.158
3.88,48.60,2.19,0.00,18:44:40.259
3.79,48.71,2.19,0.00,18:44:40.358
3.92,48.81,2.19,0.00,18:44:40.458
3.92,48.91,2.19,0.00,18:44:40.558
3.86,49.01,2.19,0.00,18:44:40.659
3.90,49.11,2.19,0.00,18:44:40.759
3.81,49.21,2.19,0.00,18:44:40.859
3.88,49.31,2.19,0.00,18:44:40.958
3.80,49.41,2.19,0.00,18:44:41.058
3.87,49.51,2.19,0.00,18:44:41.158
3.82,49.61,2.19,0.00,18:44:41.258
3.92,49.71,2.19,0.00,18:44:41.358
3.88,49.81,2.19,0.00,18:44:41.458
3.80,49.91,2.19,0.00,18:44:41.558
3.92,50.01,2.19,0.00,18:44:41.658
3.82,50.11,2.19,0.00,18:44:41.758
3.97,50.21,2.19,0.00,18:44:41.858
3.92,50.21,2.19,0.00,18:44:41.958
3.93,50.41,2.19,0.00,18:44:42.058
3.87,50.51,2.19,0.00,18:44:42.158
3.87,50.61,2.19,0.00,18:44:42.259
3.88,50.71,2.19,0.00,18:44:42.358
3.80,50.71,2.19,0.00,18:44:42.458
3.87,50.81,2.19,0.00,18:44:42.559
3.87,50.91,2.19,0.00,18:44:42.659
3.77,51.01,2.19,0.00,18:44:42.759
3.77,51.21,2.19,0.00,18:44:42.859
3.92,51.31,2.19,0.00,18:44:42.959
3.77,51.41,2.19,0.00,18:44:43.059
3.87,51.51,2.19,0.00,18:44:43.160
3.87,51.51,2.19,0.00,18:44:43.258
3.87,51.61,2.19,0.00,18:44:43.359
3.82,51.71,2.19,0.00,18:44:43.460
3.72,51.81,2.19,0.00,18:44:43.558
3.87,51.91,2.19,0.00,18:44:43.659
3.85,52.01,2.19,0.00,18:44:43.758
3.85,0.00,2.19,0.00,18:44:43.858
