Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.84,7.82,2.19,0.00,18:40:16.458
3.85,7.92,2.19,0.00,18:40:16.558
3.91,8.01,2.19,0.00,18:40:16.659
3.77,8.12,2.19,0.00,18:40:16.758
3.90,8.22,2.19,0.00,18:40:16.858
3.78,8.32,2.19,0.00,18:40:16.959
3.90,8.42,2.19,0.00,18:40:17.058
3.91,8.52,2.19,0.00,18:40:17.158
3.83,8.62,2.19,0.00,18:40:17.258
3.89,8.72,2.19,0.00,18:40:17.358
3.87,8.82,2.19,0.00,18:40:17.458
3.87,8.92,2.19,0.00,18:40:17.558
3.80,9.02,2.19,0.00,18:40:17.658
3.82,9.12,2.19,0.00,18:40:17.758
3.88,9.22,2.19,0.00,18:40:17.859
3.95,9.32,2.19,0.00,18:40:17.958
3.82,9.42,2.19,0.00,18:40:18.058
3.87,9.52,2.19,0.00,18:40:18.158
3.81,9.62,2.19,0.00,18:40:18.258
3.87,9.72,2.19,0.00,18:40:18.358
3.78,9.82,2.19,0.00,18:40:18.458
3.83,9.92,2.19,0.00,18:40:18.559
3.80,10.02,2.19,0.00,18:40:18.658
3.97,10.12,2.19,0.00,18:40:18.759
3.87,10.22,2.19,0.00,18:40:18.858
3.95,10.32,2.19,0.00,18:40:18.959
3.78,10.42,2.19,0.00,18:40:19.058
3.88,10.52,2.19,0.00,18:40:19.158
3.88,10.62,2.19,0.00,18:40:19.258
3.94,10.72,2.19,0.00,18:40:19.359
3.80,10.82,2.19,0.00,18:40:19.459
3.88,10.92,2.19,0.00,18:40:19.558
3.78,11.02,2.19,0.00,18:40:19.659
3.79,11.12,2.19,0.00,18:40:19.758
3.91,11.22,2.19,0.00,18:40:19.858
3.81,11.32,2.19,0.00,18:40:19.958
3.89,11.42,2.19,0.00,18:40:20.058
3.79,11.52,2.19,0.00,18:40:20.158
3.88,11.62,2.19,0.00,18:40:20.258
3.85,11.72,2.19,0.00,18:40:20.358
3.88,11.82,2.19,0.00,18:40:20.458
3.85,11.92,2.19,0.00,18:40:20.559
3.89,12.02,2.19,0.00,18:40:20.658
3.85,12.12,2.19,0.00,18:40:20.758
3.87,12.22,2.19,0.00,18:40:20.858
3.82,12.32,2.19,0.00,18:40:20.959
3.88,12.42,2.19,0.00,18:40:21.058
3.80,12.52,2.19,0.00,18:40:21.159
3.87,12.62,2.19,0.00,18:40:21.259
3.80,12.72,2.19,0.00,18:40:21.358
3.95,12.82,2.19,0.00,18:40:21.458
3.82,12.92,2.19,0.00,18:40:21.558
3.90,13.02,2.19,0.00,18:40:21.658
3.79,13.12,2.19,0.00,18:40:21.758
3.89,13.22,2.19,0.00,18:40:21.858
3.82,13.32,2.19,0.00,18:40:21.958
3.92,13.42,2.19,0.00,18:40:22.058
3.83,13.52,2.19,0.00,18:40:22.158
3.89,13.62,2.19,0.00,18:40:22.258
3.85,13.72,2.19,0.00,18:40:22.358
3.87,13.82,2.19,0.00,18:40:22.458
3.85,13.92,2.19,0.00,18:40:22.558
3.77,14.02,2.19,0.00,18:40:22.658
3.88,14.12,2.19,0.00,18:40:22.759
3.85,14.22,2.19,0.00,18:40:22.858
3.93,14.33,2.19,0.00,18:40:22.958
3.82,14.42,2.19,0.00,18:40:23.058
3.87,14.53,2.19,0.00,18:40:23.159
3.81,14.63,2.19,0.00,18:40:23.258
3.85,14.73,2.19,0.00,18:40:23.359
3.80,14.82,2.19,0.00,18:40:23.458
3.88,14.93,2.19,0.00,18:40:23.558
3.79,15.02,2.19,0.00,18:40:23.658
3.89,15.13,2.19,0.00,18:40:23.758
3.93,15.23,2.19,0.00,18:40:23.858
3.85,15.33,2.19,0.00,18:40:23.958
3.92,15.43,2.19,0.00,18:40:24.058
3.83,15.53,2.19,0.00,18:40:24.158
3.93,15.63,2.19,0.00,18:40:24.259
3.85,15.73,2.19,0.00,18:40:24.358
3.88,15.83,2.19,0.00,18:40:24.458
3.80,15.93,2.19,0.00,18:40:24.558
3.93,16.03,2.19,0.00,18:40:24.658
3.80,16.13,2.19,0.00,18:40:24.758
3.88,16.23,2.19,0.00,18:40:24.858
3.79,16.33,2.19,0.00,18:40:24.958
3.90,16.43,2.19,0.00,18:40:25.058
3.86,16.53,2.19,0.00,18:40:25.158
3.82,16.63,2.19,0.00,18:40:25.258
3.89,16.73,2.19,0.00,18:40:25.358
3.81,16.83,2.19,0.00,18:40:25.458
3.92,16.93,2.19,0.00,18:40:25.558
3.87,17.03,2.19,0.00,18:40:25.658
3.90,17.13,2.19,0.00,18:40:25.759
3.78,17.23,2.19,0.00,18:40:25.858
3.88,17.33,2.19,0.00,18:40:25.958
3.78,17.43,2.19,0.00,18:40:26.059
3.84,17.53,2.19,0.00,18:40:26.158
3.78,17.63,2.19,0.00,18:40:26.259
3.93,17.73,2.19,0.00,18:40:26.359
3.95,17.83,2.19,0.00,18:40:26.458
3.82,17.93,2.19,0.00,18:40:26.558
3.88,18.03,2.19,0.00,18:40:26.658
3.78,18.13,2.19,0.00,18:40:26.759
3.89,18.23,2.19,0.00,18:40:26.858
3.83,18.33,2.19,0.00,18:40:26.958
3.87,18.43,2.19,0.00,18:40:27.058
3.82,18.53,2.19,0.00,18:40:27.158
3.93,18.63,2.19,0.00,18:40:27.258
3.87,18.73,2.19,0.00,18:40:27.359
3.92,18.83,2.19,0.00,18:40:27.458
3.79,18.93,2.19,0.00,18:40:27.558
3.89,19.03,2.19,0.00,18:40:27.658
3.82,19.13,2.19,0.00,18:40:27.758
3.90,19.23,2.19,0.00,18:40:27.858
3.81,19.33,2.19,0.00,18:40:27.958
3.94,19.43,2.19,0.00,18:40:28.059
3.82,19.53,2.19,0.00,18:40:28.158
3.91,19.63,2.19,0.00,18:40:28.259
3.79,19.73,2.19,0.00,18:40:28.358
3.87,19.83,2.19,0.00,18:40:28.458
3.81,19.93,2.19,0.00,18:40:28.558
3.90,20.03,2.19,0.00,18:40:28.658
3.84,20.13,2.19,0.00,18:40:28.758
3.91,20.23,2.19,0.00,18:40:28.859
3.79,20.33,2.19,0.00,18:40:28.959
3.94,20.43,2.19,0.00,18:40:29.058
3.83,20.53,2.19,0.00,18:40:29.158
3.91,20.63,2.19,0.00,18:40:29.258
3.94,20.73,2.19,0.00,18:40:29.358
3.74,20.83,2.19,0.00,18:40:29.458
3.91,20.93,2.19,0.00,18:40:29.559
3.89,21.03,2.19,0.00,18:40:29.658
3.90,21.13,2.19,0.00,18:40:29.758
3.88,21.23,2.19,0.00,18:40:29.859
3.88,21.33,2.19,0.00,18:40:29.958
3.82,21.43,2.19,0.00,18:40:30.058
3.87,21.53,2.19,0.00,18:40:30.158
3.80,21.63,2.19,0.00,18:40:30.258
3.81,21.73,2.19,0.00,18:40:30.358
3.85,21.83,2.19,0.00,18:40:30.458
3.83,21.93,2.19,0.00,18:40:30.558
3.83,22.03,2.19,0.00,18:40:30.658
3.84,22.13,2.19,0.00,18:40:30.758
3.90,22.23,2.19,0.00,18:40:30.858
3.88,22.33,2.19,0.00,18:40:30.958
3.75,22.43,2.19,0.00,18:40:31.058
3.77,22.53,2.19,0.00,18:40:31.158
3.80,22.63,2.19,0.00,18:40:31.258
3.90,22.73,2.19,0.00,18:40:31.359
3.87,22.83,2.19,0.00,18:40:31.458
3.90,22.93,2.19,0.00,18:40:31.558
3.78,23.03,2.19,0.00,18:40:31.658
3.87,23.13,2.19,0.00,18:40:31.759
3.92,23.23,2.19,0.00,18:40:31.858
3.88,23.33,2.19,0.00,18:40:31.958
3.82,23.43,2.19,0.00,18:40:32.058
3.92,23.53,2.19,0.00,18:40:32.158
3.85,23.63,2.19,0.00,18:40:32.258
3.86,23.73,2.19,0.00,18:40:32.359
3.91,23.83,2.19,0.00,18:40:32.458
3.96,23.93,2.19,0.00,18:40:32.558
3.88,24.03,2.19,0.00,18:40:32.658
3.84,24.13,2.19,0.00,18:40:32.758
3.78,24.23,2.19,0.00,18:40:32.858
3.87,24.33,2.19,0.00,18:40:32.958
3.82,24.43,2.19,0.00,18:40:33.058
3.88,24.53,2.19,0.00,18:40:33.158
3.85,24.63,2.19,0.00,18:40:33.258
3.90,24.73,2.19,0.00,18:40:33.359
3.82,24.83,2.19,0.00,18:40:33.458
3.73,24.94,2.19,0.00,18:40:33.558
3.91,25.04,2.19,0.00,18:40:33.658
3.92,25.13,2.19,0.00,18:40:33.758
3.90,25.24,2.19,0.00,18:40:33.858
3.84,25.34,2.19,0.00,18:40:33.958
3.93,25.44,2.19,0.00,18:40:34.058
3.85,25.54,2.19,0.00,18:40:34.158
3.81,25.64,2.19,0.00,18:40:34.258
3.85,25.74,2.19,0.00,18:40:34.358
3.78,25.84,2.19,0.00,18:40:34.458
3.90,25.94,2.19,0.00,18:40:34.559
3.93,26.04,2.19,0.00,18:40:34.658
3.83,26.14,2.19,0.00,18:40:34.758
3.85,26.24,2.19,0.00,18:40:34.858
3.85,26.34,2.19,0.00,18:40:34.958
3.77,26.44,2.19,0.00,18:40:35.058
3.87,26.54,2.19,0.00,18:40:35.158
3.93,26.64,2.19,0.00,18:40:35.258
3.90,26.74,2.19,0.00,18:40:35.358
3.89,26.84,2.19,0.00,18:40:35.458
3.86,26.94,2.19,0.00,18:40:35.558
3.85,27.04,2.19,0.00,18:40:35.658
3.87,27.14,2.19,0.00,18:40:35.758
3.93,27.24,2.19,0.00,18:40:35.858
3.87,27.34,2.19,0.00,18:40:35.958
3.88,27.44,2.19,0.00,18:40:36.058
3.89,27.54,2.19,0.00,18:40:36.159
3.87,27.64,2.19,0.00,18:40:36.258
3.90,27.74,2.19,0.00,18:40:36.359
3.79,27.84,2.19,0.00,18:40:36.458
3.91,27.94,2.19,0.00,18:40:36.559
3.97,28.04,2.19,0.00,18:40:36.658
3.86,28.14,2.19,0.00,18:40:36.759
3.89,28.24,2.19,0.00,18:40:36.858
3.76,28.34,2.19,0.00,18:40:36.958
3.87,28.44,2.19,0.00,18:40:37.058
3.78,28.54,2.19,0.00,18:40:37.158
3.87,28.64,2.19,0.00,18:40:37.258
3.79,28.74,2.19,0.00,18:40:37.358
3.87,28.84,2.19,0.00,18:40:37.458
3.78,28.94,2.19,0.00,18:40:37.558
3.90,29.04,2.19,0.00,18:40:37.658
3.82,29.14,2.19,0.00,18:40:37.758
3.82,29.24,2.19,0.00,18:40:37.858
3.92,29.34,2.19,0.00,18:40:37.958
3.85,29.44,2.19,0.00,18:40:38.058
3.79,29.54,2.19,0.00,18:40:38.158
3.80,29.64,2.19,0.00,18:40:38.258
3.78,29.74,2.19,0.00,18:40:38.358
3.87,29.84,2.19,0.00,18:40:38.458
3.82,29.94,2.19,0.00,18:40:38.558
3.90,30.04,2.19,0.00,18:40:38.658
3.79,30.14,2.19,0.00,18:40:38.758
3.89,30.24,2.19,0.00,18:40:38.858
3.82,30.34,2.19,0.00,18:40:38.959
3.88,30.44,2.19,0.00,18:40:39.058
3.86,30.54,2.19,0.00,18:40:39.158
3.95,30.64,2.19,0.00,18:40:39.258
3.80,30.74,2.19,0.00,18:40:39.358
3.88,30.84,2.19,0.00,18:40:39.458
3.77,30.94,2.19,0.00,18:40:39.559
3.88,31.04,2.19,0.00,18:40:39.658
3.83,31.14,2.19,0.00,18:40:39.758
3.93,31.24,2.19,0.00,18:40:39.858
3.85,31.34,2.19,0.00,18:40:39.958
3.90,31.44,2.19,0.00,18:40:40.058
3.90,31.54,2.19,0.00,18:40:40.158
3.87,31.64,2.19,0.00,18:40:40.259
3.87,31.74,2.19,0.00,18:40:40.358
3.81,31.84,2.19,0.00,18:40:40.459
3.91,31.94,2.19,0.00,18:40:40.558
3.90,32.05,2.19,0.00,18:40:40.658
3.85,32.15,2.19,0.00,18:40:40.758
3.92,32.25,2.19,0.00,18:40:40.858
3.81,32.35,2.19,0.00,18:40:40.958
3.87,32.45,2.19,0.00,18:40:41.058
3.83,32.55,2.19,0.00,18:40:41.158
3.85,32.65,2.19,0.00,18:40:41.258
3.79,32.75,2.19,0.00,18:40:41.358
3.88,32.85,2.19,0.00,18:40:41.458
3.77,32.95,2.19,0.00,18:40:41.558
3.87,33.05,2.19,0.00,18:40:41.658
3.87,33.15,2.19,0.00,18:40:41.758
3.94,33.25,2.19,0.00,18:40:41.858
3.88,33.35,2.19,0.00,18:40:41.958
3.80,33.45,2.19,0.00,18:40:42.058
3.92,33.55,2.19,0.00,18:40:42.158
3.85,33.65,2.19,0.00,18:40:42.258
3.77,33.75,2.19,0.00,18:40:42.358
3.89,33.85,2.19,0.00,18:40:42.458
3.76,33.95,2.19,0.00,18:40:42.558
3.79,34.05,2.19,0.00,18:40:42.658
3.82,34.15,2.19,0.00,18:40:42.759
3.81,34.25,2.19,0.00,18:40:42.858
3.84,34.35,2.19,0.00,18:40:42.958
3.88,34.45,2.19,0.00,18:40:43.059
3.76,34.55,2.19,0.00,18:40:43.159
3.85,34.65,2.19,0.00,18:40:43.258
3.78,34.75,2.19,0.00,18:40:43.359
3.89,34.85,2.19,0.00,18:40:43.458
3.87,34.95,2.19,0.00,18:40:43.558
3.92,35.05,2.19,0.00,18:40:43.658
3.80,35.15,2.19,0.00,18:40:43.758
3.91,35.25,2.19,0.00,18:40:43.858
3.93,35.35,2.19,0.00,18:40:43.958
3.80,35.45,2.19,0.00,18:40:44.058
3.88,35.55,2.19,0.00,18:40:44.158
3.82,35.65,2.19,0.00,18:40:44.258
3.90,35.75,2.19,0.00,18:40:44.359
3.80,35.85,2.19,0.00,18:40:44.458
3.88,35.95,2.19,0.00,18:40:44.559
3.87,35.95,2.19,0.00,18:40:44.658
3.88,36.15,2.19,0.00,18:40:44.759
3.90,36.25,2.19,0.00,18:40:44.858
3.87,36.25,2.19,0.00,18:40:44.958
3.93,36.35,2.19,0.00,18:40:45.058
3.85,36.55,2.19,0.00,18:40:45.159
3.95,36.55,2.19,0.00,18:40:45.258
3.95,36.65,2.19,0.00,18:40:45.358
4.01,36.76,2.19,0.00,18:40:45.458
3.86,36.86,2.19,0.00,18:40:45.558
3.89,36.96,2.19,0.00,18:40:45.659
3.86,37.06,2.19,0.00,18:40:45.758
3.87,37.16,2.19,0.00,18:40:45.858
3.80,37.26,2.19,0.00,18:40:45.958
3.85,37.36,2.19,0.00,18:40:46.058
3.85,37.46,2.19,0.00,18:40:46.158
3.80,37.56,2.19,0.00,18:40:46.258
3.78,37.66,2.19,0.00,18:40:46.359
3.87,37.76,2.19,0.00,18:40:46.458
3.87,37.86,2.19,0.00,18:40:46.558
3.88,37.96,2.19,0.00,18:40:46.658
3.86,38.06,2.19,0.00,18:40:46.758
3.86,38.16,2.19,0.00,18:40:46.858
3.81,38.26,2.19,0.00,18:40:46.958
3.75,38.36,2.19,0.00,18:40:47.058
3.89,38.46,2.19,0.00,18:40:47.158
3.88,38.56,2.19,0.00,18:40:47.259
3.90,38.66,2.19,0.00,18:40:47.358
3.83,38.76,2.19,0.00,18:40:47.458
3.89,38.86,2.19,0.00,18:40:47.558
3.87,38.96,2.19,0.00,18:40:47.658
3.84,39.06,2.19,0.00,18:40:47.758
3.94,39.16,2.19,0.00,18:40:47.859
3.86,39.26,2.19,0.00,18:40:47.959
3.87,39.36,2.19,0.00,18:40:48.059
3.79,39.46,2.19,0.00,18:40:48.158
3.81,39.56,2.19,0.00,18:40:48.259
3.89,39.66,2.19,0.00,18:40:48.358
3.87,39.77,2.19,0.00,18:40:48.458
3.77,39.87,2.19,0.00,18:40:48.558
3.78,39.97,2.19,0.00,18:40:48.658
3.90,40.07,2.19,0.00,18:40:48.759
3.79,40.17,2.19,0.00,18:40:48.859
3.92,40.27,2.19,0.00,18:40:48.959
3.78,40.37,2.19,0.00,18:40:49.058
3.82,40.47,2.19,0.00,18:40:49.158
3.88,40.57,2.19,0.00,18:40:49.259
3.86,40.67,2.19,0.00,18:40:49.359
3.89,40.77,2.19,0.00,18:40:49.459
3.87,40.87,2.19,0.00,18:40:49.559
4.00,40.97,2.19,0.00,18:40:49.658
3.85,41.07,2.19,0.00,18:40:49.758
3.95,41.17,2.19,0.00,18:40:49.858
3.88,41.27,2.19,0.00,18:40:49.958
3.93,41.37,2.19,0.00,18:40:50.058
3.83,41.47,2.19,0.00,18:40:50.159
3.86,41.57,2.19,0.00,18:40:50.258
3.82,41.67,2.19,0.00,18:40:50.359
3.90,41.77,2.19,0.00,18:40:50.458
3.83,41.87,2.19,0.00,18:40:50.558
3.86,41.97,2.19,0.00,18:40:50.658
3.80,42.07,2.19,0.00,18:40:50.759
3.86,42.17,2.19,0.00,18:40:50.859
3.82,42.27,2.19,0.00,18:40:50.959
3.92,42.37,2.19,0.00,18:40:51.058
3.91,42.47,2.19,0.00,18:40:51.158
3.92,42.57,2.19,0.00,18:40:51.258
3.82,42.67,2.19,0.00,18:40:51.358
3.80,42.77,2.19,0.00,18:40:51.459
3.87,42.87,2.19,0.00,18:40:51.559
3.81,42.97,2.19,0.00,18:40:51.658
3.87,43.07,2.19,0.00,18:40:51.758
3.77,43.17,2.19,0.00,18:40:51.858
3.97,43.27,2.19,0.00,18:40:51.958
3.82,43.37,2.19,0.00,18:40:52.058
3.86,43.47,2.19,0.00,18:40:52.158
3.78,43.57,2.19,0.00,18:40:52.258
3.89,43.67,2.19,0.00,18:40:52.358
3.77,43.77,2.19,0.00,18:40:52.458
3.90,43.87,2.19,0.00,18:40:52.559
3.81,43.97,2.19,0.00,18:40:52.658
3.87,44.07,2.19,0.00,18:40:52.758
3.82,44.17,2.19,0.00,18:40:52.858
3.92,44.27,2.19,0.00,18:40:52.959
3.88,44.37,2.19,0.00,18:40:53.058
3.88,44.47,2.19,0.00,18:40:53.158
3.79,44.57,2.19,0.00,18:40:53.258
3.87,44.67,2.19,0.00,18:40:53.358
3.82,44.77,2.19,0.00,18:40:53.458
3.98,44.87,2.19,0.00,18:40:53.558
3.86,44.97,2.19,0.00,18:40:53.658
3.92,45.07,2.19,0.00,18:40:53.758
3.80,45.17,2.19,0.00,18:40:53.858
3.86,45.27,2.19,0.00,18:40:53.958
3.88,45.37,2.19,0.00,18:40:54.058
3.80,45.47,2.19,0.00,18:40:54.158
3.88,45.57,2.19,0.00,18:40:54.258
3.77,45.67,2.19,0.00,18:40:54.359
3.85,45.77,2.19,0.00,18:40:54.458
3.80,45.87,2.19,0.00,18:40:54.558
3.88,45.97,2.19,0.00,18:40:54.658
3.80,46.07,2.19,0.00,18:40:54.758
3.91,46.17,2.19,0.00,18:40:54.858
3.80,46.27,2.19,0.00,18:40:54.960
3.88,46.37,2.19,0.00,18:40:55.058
3.82,46.47,2.19,0.00,18:40:55.158
3.88,46.57,2.19,0.00,18:40:55.260
3.98,46.67,2.19,0.00,18:40:55.358
3.93,46.77,2.19,0.00,18:40:55.458
3.88,46.87,2.19,0.00,18:40:55.558
3.92,46.97,2.19,0.00,18:40:55.659
3.79,47.07,2.19,0.00,18:40:55.758
3.88,47.17,2.19,0.00,18:40:55.858
3.78,47.27,2.19,0.00,18:40:55.958
3.90,47.37,2.19,0.00,18:40:56.059
3.84,47.47,2.19,0.00,18:40:56.158
3.92,47.57,2.19,0.00,18:40:56.259
3.87,47.67,2.19,0.00,18:40:56.358
3.91,47.77,2.19,0.00,18:40:56.459
3.83,47.87,2.19,0.00,18:40:56.558
3.90,47.97,2.19,0.00,18:40:56.658
3.85,48.08,2.19,0.00,18:40:56.759
3.83,48.18,2.19,0.00,18:40:56.858
3.79,48.27,2.19,0.00,18:40:56.958
3.86,48.37,2.19,0.00,18:40:57.058
3.87,48.48,2.19,0.00,18:40:57.158
3.79,48.58,2.19,0.00,18:40:57.258
3.90,48.68,2.19,0.00,18:40:57.358
3.79,48.78,2.19,0.00,18:40:57.459
3.90,48.88,2.19,0.00,18:40:57.559
3.80,48.98,2.19,0.00,18:40:57.658
3.90,49.08,2.19,0.00,18:40:57.758
3.82,49.18,2.19,0.00,18:40:57.858
3.94,49.28,2.19,0.00,18:40:57.958
3.92,49.38,2.19,0.00,18:40:58.058
3.90,49.48,2.19,0.00,18:40:58.158
3.90,49.58,2.19,0.00,18:40:58.258
3.83,49.68,2.19,0.00,18:40:58.358
3.88,49.78,2.19,0.00,18:40:58.458
3.77,49.88,2.19,0.00,18:40:58.558
3.86,49.98,2.19,0.00,18:40:58.658
3.80,50.08,2.19,0.00,18:40:58.758
3.89,50.18,2.19,0.00,18:40:58.858
3.78,50.28,2.19,0.00,18:40:58.958
3.87,50.38,2.19,0.00,18:40:59.058
3.80,50.48,2.19,0.00,18:40:59.158
3.90,50.58,2.19,0.00,18:40:59.259
3.77,50.68,2.19,0.00,18:40:59.358
3.85,50.78,2.19,0.00,18:40:59.459
3.78,50.88,2.19,0.00,18:40:59.558
3.87,50.98,2.19,0.00,18:40:59.659
3.90,51.08,2.19,0.00,18:40:59.758
3.86,51.18,2.19,0.00,18:40:59.858
3.80,51.28,2.19,0.00,18:40:59.958
3.92,51.38,2.19,0.00,18:41:00.058
3.95,51.48,2.19,0.00,18:41:00.158
3.97,51.58,2.19,0.00,18:41:00.258
3.86,51.68,2.19,0.00,18:41:00.358
3.78,51.78,2.19,0.00,18:41:00.458
3.87,51.88,2.19,0.00,18:41:00.558
3.79,51.98,2.19,0.00,18:41:00.658
4.07,52.08,2.19,0.00,18:41:00.758
4.07,0.00,2.19,0.00,18:41:00.858
