Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.89,12.12,2.19,0.00,18:34:46.258
3.77,12.22,2.19,0.00,18:34:46.358
3.81,12.32,2.19,0.00,18:34:46.459
3.93,12.42,2.19,0.00,18:34:46.558
3.86,12.52,2.19,0.00,18:34:46.658
3.93,12.62,2.19,0.00,18:34:46.759
3.85,12.72,2.19,0.00,18:34:46.859
3.84,12.82,2.19,0.00,18:34:46.958
3.90,12.92,2.19,0.00,18:34:47.058
3.80,13.02,2.19,0.00,18:34:47.158
3.90,13.12,2.19,0.00,18:34:47.259
3.81,13.22,2.19,0.00,18:34:47.359
3.90,13.32,2.19,0.00,18:34:47.458
3.80,13.42,2.19,0.00,18:34:47.559
3.89,13.52,2.19,0.00,18:34:47.658
3.76,13.62,2.19,0.00,18:34:47.758
3.77,13.72,2.19,0.00,18:34:47.858
3.89,13.82,2.19,0.00,18:34:47.959
3.80,13.92,2.19,0.00,18:34:48.058
3.91,14.03,2.19,0.00,18:34:48.158
3.91,14.13,2.19,0.00,18:34:48.258
3.81,14.23,2.19,0.00,18:34:48.358
3.89,14.33,2.19,0.00,18:34:48.458
3.87,14.43,2.19,0.00,18:34:48.558
3.80,14.53,2.19,0.00,18:34:48.658
3.88,14.63,2.19,0.00,18:34:48.758
3.80,14.73,2.19,0.00,18:34:48.858
3.91,14.83,2.19,0.00,18:34:48.958
3.80,14.93,2.19,0.00,18:34:49.058
3.87,15.03,2.19,0.00,18:34:49.158
3.78,15.13,2.19,0.00,18:34:49.258
3.88,15.23,2.19,0.00,18:34:49.358
3.90,15.33,2.19,0.00,18:34:49.459
3.80,15.43,2.19,0.00,18:34:49.558
3.89,15.53,2.19,0.00,18:34:49.658
3.87,15.63,2.19,0.00,18:34:49.758
3.83,15.73,2.19,0.00,18:34:49.858
3.87,15.83,2.19,0.00,18:34:49.958
3.84,15.93,2.19,0.00,18:34:50.058
3.89,16.03,2.19,0.00,18:34:50.158
3.82,16.13,2.19,0.00,18:34:50.259
3.87,16.23,2.19,0.00,18:34:50.359
3.77,16.33,2.19,0.00,18:34:50.458
3.94,16.43,2.19,0.00,18:34:50.559
3.87,16.53,2.19,0.00,18:34:50.658
3.97,16.63,2.19,0.00,18:34:50.758
3.82,16.73,2.19,0.00,18:34:50.858
3.95,16.83,2.19,0.00,18:34:50.958
3.90,16.93,2.19,0.00,18:34:51.058
3.93,17.03,2.19,0.00,18:34:51.158
3.82,17.13,2.19,0.00,18:34:51.258
3.91,17.23,2.19,0.00,18:34:51.359
3.85,17.33,2.19,0.00,18:34:51.459
3.93,17.43,2.19,0.00,18:34:51.558
3.89,17.43,2.19,0.00,18:34:51.658
3.82,17.63,2.19,0.00,18:34:51.758
3.89,17.63,2.19,0.00,18:34:51.858
3.78,17.73,2.19,0.00,18:34:51.958
3.91,17.83,2.19,0.00,18:34:52.058
3.82,18.03,2.19,0.00,18:34:52.158
3.92,18.03,2.19,0.00,18:34:52.258
3.80,18.13,2.19,0.00,18:34:52.358
3.90,18.33,2.19,0.00,18:34:52.458
3.77,18.33,2.19,0.00,18:34:52.558
3.85,18.53,2.19,0.00,18:34:52.658
3.81,18.63,2.19,0.00,18:34:52.758
3.85,18.73,2.19,0.00,18:34:52.858
3.82,18.73,2.19,0.00,18:34:52.958
3.90,18.83,2.19,0.00,18:34:53.058
3.90,18.93,2.19,0.00,18:34:53.158
3.88,19.03,2.19,0.00,18:34:53.258
3.81,19.13,2.19,0.00,18:34:53.358
3.87,19.23,2.19,0.00,18:34:53.458
3.81,19.33,2.19,0.00,18:34:53.559
3.85,19.44,2.19,0.00,18:34:53.658
3.88,19.54,2.19,0.00,18:34:53.759
3.87,19.64,2.19,0.00,18:34:53.858
3.94,19.74,2.19,0.00,18:34:53.958
3.94,19.84,2.19,0.00,18:34:54.058
3.82,19.94,2.19,0.00,18:34:54.158
3.88,20.04,2.19,0.00,18:34:54.258
3.77,20.14,2.19,0.00,18:34:54.358
3.89,20.24,2.19,0.00,18:34:54.459
3.92,20.34,2.19,0.00,18:34:54.558
3.83,20.44,2.19,0.00,18:34:54.659
3.92,20.54,2.19,0.00,18:34:54.759
3.85,20.64,2.19,0.00,18:34:54.859
3.93,20.74,2.19,0.00,18:34:54.958
3.88,20.84,2.19,0.00,18:34:55.058
3.82,20.94,2.19,0.00,18:34:55.158
3.80,21.04,2.19,0.00,18:34:55.258
3.86,21.14,2.19,0.00,18:34:55.358
3.87,21.24,2.19,0.00,18:34:55.458
3.92,21.34,2.19,0.00,18:34:55.558
3.88,21.44,2.19,0.00,18:34:55.658
3.86,21.54,2.19,0.00,18:34:55.758
3.93,21.64,2.19,0.00,18:34:55.858
3.84,21.74,2.19,0.00,18:34:55.958
3.96,21.84,2.19,0.00,18:34:56.058
3.85,21.94,2.19,0.00,18:34:56.159
3.79,22.04,2.19,0.00,18:34:56.259
3.92,22.14,2.19,0.00,18:34:56.359
3.79,22.24,2.19,0.00,18:34:56.458
3.86,22.34,2.19,0.00,18:34:56.558
3.77,22.44,2.19,0.00,18:34:56.658
3.83,22.54,2.19,0.00,18:34:56.758
3.90,22.64,2.19,0.00,18:34:56.858
3.85,22.74,2.19,0.00,18:34:56.959
3.92,22.84,2.19,0.00,18:34:57.058
3.87,22.94,2.19,0.00,18:34:57.158
3.95,23.04,2.19,0.00,18:34:57.258
3.82,23.14,2.19,0.00,18:34:57.358
3.93,23.24,2.19,0.00,18:34:57.459
3.82,23.34,2.19,0.00,18:34:57.558
3.78,23.44,2.19,0.00,18:34:57.658
3.87,23.54,2.19,0.00,18:34:57.758
3.80,23.64,2.19,0.00,18:34:57.859
3.84,23.75,2.19,0.00,18:34:57.958
3.79,23.85,2.19,0.00,18:34:58.058
3.87,23.95,2.19,0.00,18:34:58.158
3.87,24.05,2.19,0.00,18:34:58.259
3.81,24.15,2.19,0.00,18:34:58.358
3.87,24.25,2.19,0.00,18:34:58.458
3.82,24.35,2.19,0.00,18:34:58.559
3.86,24.45,2.19,0.00,18:34:58.658
3.77,24.55,2.19,0.00,18:34:58.758
3.88,24.65,2.19,0.00,18:34:58.859
3.81,24.75,2.19,0.00,18:34:58.958
3.87,24.85,2.19,0.00,18:34:59.058
3.77,24.95,2.19,0.00,18:34:59.158
3.86,25.05,2.19,0.00,18:34:59.258
3.82,25.15,2.19,0.00,18:34:59.358
3.84,25.25,2.19,0.00,18:34:59.458
3.81,25.35,2.19,0.00,18:34:59.558
3.93,25.45,2.19,0.00,18:34:59.658
3.81,25.55,2.19,0.00,18:34:59.758
3.92,25.65,2.19,0.00,18:34:59.858
3.86,25.75,2.19,0.00,18:34:59.958
3.97,25.85,2.19,0.00,18:35:00.058
3.85,25.95,2.19,0.00,18:35:00.158
3.95,26.05,2.19,0.00,18:35:00.258
3.78,26.15,2.19,0.00,18:35:00.359
3.92,26.25,2.19,0.00,18:35:00.458
3.81,26.35,2.19,0.00,18:35:00.559
3.88,26.45,2.19,0.00,18:35:00.658
3.85,26.55,2.19,0.00,18:35:00.759
3.95,26.65,2.19,0.00,18:35:00.858
3.93,26.75,2.19,0.00,18:35:00.958
3.90,26.85,2.19,0.00,18:35:01.058
3.85,26.95,2.19,0.00,18:35:01.158
3.86,27.05,2.19,0.00,18:35:01.258
3.92,27.15,2.19,0.00,18:35:01.358
3.85,27.25,2.19,0.00,18:35:01.458
3.79,27.35,2.19,0.00,18:35:01.558
3.85,27.45,2.19,0.00,18:35:01.658
3.81,27.55,2.19,0.00,18:35:01.758
3.79,27.65,2.19,0.00,18:35:01.858
3.92,27.75,2.19,0.00,18:35:01.958
3.80,27.85,2.19,0.00,18:35:02.058
3.88,27.95,2.19,0.00,18:35:02.159
3.80,28.05,2.19,0.00,18:35:02.258
3.88,28.15,2.19,0.00,18:35:02.358
3.81,28.25,2.19,0.00,18:35:02.459
3.86,28.35,2.19,0.00,18:35:02.558
3.78,28.45,2.19,0.00,18:35:02.658
3.87,28.55,2.19,0.00,18:35:02.758
3.81,28.65,2.19,0.00,18:35:02.858
3.91,28.75,2.19,0.00,18:35:02.958
3.87,28.85,2.19,0.00,18:35:03.058
3.77,28.95,2.19,0.00,18:35:03.158
3.89,29.05,2.19,0.00,18:35:03.258
3.77,29.15,2.19,0.00,18:35:03.359
3.83,29.25,2.19,0.00,18:35:03.458
3.78,29.35,2.19,0.00,18:35:03.559
3.90,29.45,2.19,0.00,18:35:03.658
3.77,29.55,2.19,0.00,18:35:03.758
3.78,29.65,2.19,0.00,18:35:03.858
3.89,29.75,2.19,0.00,18:35:03.958
3.93,29.85,2.19,0.00,18:35:04.058
3.90,29.95,2.19,0.00,18:35:04.158
3.88,30.05,2.19,0.00,18:35:04.258
3.84,30.15,2.19,0.00,18:35:04.358
3.87,30.25,2.19,0.00,18:35:04.459
3.87,30.35,2.19,0.00,18:35:04.558
3.86,30.45,2.19,0.00,18:35:04.658
3.90,30.55,2.19,0.00,18:35:04.758
3.90,30.65,2.19,0.00,18:35:04.858
3.90,30.75,2.19,0.00,18:35:04.958
3.90,30.85,2.19,0.00,18:35:05.058
3.89,30.95,2.19,0.00,18:35:05.158
3.79,31.05,2.19,0.00,18:35:05.258
3.85,31.15,2.19,0.00,18:35:05.358
3.81,31.25,2.19,0.00,18:35:05.458
3.88,31.35,2.19,0.00,18:35:05.558
3.87,31.45,2.19,0.00,18:35:05.659
3.86,31.55,2.19,0.00,18:35:05.758
3.78,31.65,2.19,0.00,18:35:05.858
3.87,31.75,2.19,0.00,18:35:05.958
3.92,31.85,2.19,0.00,18:35:06.059
3.94,31.95,2.19,0.00,18:35:06.158
3.92,32.05,2.19,0.00,18:35:06.259
3.82,32.16,2.19,0.00,18:35:06.358
3.87,32.26,2.19,0.00,18:35:06.458
3.92,32.36,2.19,0.00,18:35:06.559
3.88,32.46,2.19,0.00,18:35:06.659
3.83,32.56,2.19,0.00,18:35:06.759
3.90,32.66,2.19,0.00,18:35:06.858
3.87,32.76,2.19,0.00,18:35:06.958
3.92,32.86,2.19,0.00,18:35:07.058
3.82,32.96,2.19,0.00,18:35:07.158
3.89,33.06,2.19,0.00,18:35:07.258
3.81,33.16,2.19,0.00,18:35:07.358
3.88,33.26,2.19,0.00,18:35:07.459
3.82,33.36,2.19,0.00,18:35:07.558
3.90,33.46,2.19,0.00,18:35:07.658
3.75,33.56,2.19,0.00,18:35:07.758
3.86,33.66,2.19,0.00,18:35:07.859
3.79,33.76,2.19,0.00,18:35:07.958
3.87,33.86,2.19,0.00,18:35:08.059
3.85,33.96,2.19,0.00,18:35:08.159
3.90,34.06,2.19,0.00,18:35:08.258
3.80,34.16,2.19,0.00,18:35:08.358
3.78,34.26,2.19,0.00,18:35:08.458
3.89,34.36,2.19,0.00,18:35:08.558
3.86,34.46,2.19,0.00,18:35:08.659
3.74,34.56,2.19,0.00,18:35:08.758
3.85,34.66,2.19,0.00,18:35:08.858
3.82,34.76,2.19,0.00,18:35:08.958
3.85,34.86,2.19,0.00,18:35:09.059
3.83,34.96,2.19,0.00,18:35:09.158
3.87,35.06,2.19,0.00,18:35:09.259
3.80,35.16,2.19,0.00,18:35:09.359
3.91,35.26,2.19,0.00,18:35:09.458
3.80,35.36,2.19,0.00,18:35:09.558
3.87,35.46,2.19,0.00,18:35:09.658
3.84,35.56,2.19,0.00,18:35:09.759
3.85,35.66,2.19,0.00,18:35:09.858
3.82,35.76,2.19,0.00,18:35:09.958
3.86,35.86,2.19,0.00,18:35:10.058
3.96,35.96,2.19,0.00,18:35:10.158
3.92,36.06,2.19,0.00,18:35:10.258
3.86,36.16,2.19,0.00,18:35:10.358
3.85,36.26,2.19,0.00,18:35:10.458
3.84,36.36,2.19,0.00,18:35:10.558
3.89,36.46,2.19,0.00,18:35:10.658
3.78,36.56,2.19,0.00,18:35:10.758
3.91,36.66,2.19,0.00,18:35:10.858
3.85,36.77,2.19,0.00,18:35:10.958
3.80,36.87,2.19,0.00,18:35:11.058
3.85,36.97,2.19,0.00,18:35:11.158
3.82,37.07,2.19,0.00,18:35:11.258
3.86,37.17,2.19,0.00,18:35:11.358
3.92,37.27,2.19,0.00,18:35:11.458
3.85,37.37,2.19,0.00,18:35:11.558
3.87,37.47,2.19,0.00,18:35:11.659
3.92,37.57,2.19,0.00,18:35:11.758
3.85,37.67,2.19,0.00,18:35:11.858
3.90,37.77,2.19,0.00,18:35:11.958
3.88,37.87,2.19,0.00,18:35:12.058
3.79,37.97,2.19,0.00,18:35:12.158
3.85,38.07,2.19,0.00,18:35:12.258
3.78,38.17,2.19,0.00,18:35:12.358
3.90,38.27,2.19,0.00,18:35:12.458
3.82,38.37,2.19,0.00,18:35:12.558
3.99,38.47,2.19,0.00,18:35:12.659
3.84,38.57,2.19,0.00,18:35:12.758
3.82,38.67,2.19,0.00,18:35:12.858
3.88,38.77,2.19,0.00,18:35:12.959
3.79,38.87,2.19,0.00,18:35:13.059
3.84,38.97,2.19,0.00,18:35:13.158
3.87,39.07,2.19,0.00,18:35:13.259
3.89,39.17,2.19,0.00,18:35:13.358
3.91,39.27,2.19,0.00,18:35:13.458
3.79,39.37,2.19,0.00,18:35:13.559
3.85,39.47,2.19,0.00,18:35:13.659
3.82,39.57,2.19,0.00,18:35:13.758
3.79,39.68,2.19,0.00,18:35:13.858
3.91,39.78,2.19,0.00,18:35:13.958
3.83,39.88,2.19,0.00,18:35:14.058
3.87,39.98,2.19,0.00,18:35:14.158
3.76,40.08,2.19,0.00,18:35:14.258
3.87,40.18,2.19,0.00,18:35:14.358
3.82,40.28,2.19,0.00,18:35:14.458
3.94,40.38,2.19,0.00,18:35:14.558
3.94,40.48,2.19,0.00,18:35:14.658
3.82,40.58,2.19,0.00,18:35:14.758
3.89,40.68,2.19,0.00,18:35:14.858
3.81,40.78,2.19,0.00,18:35:14.958
3.94,40.88,2.19,0.00,18:35:15.058
3.80,40.98,2.19,0.00,18:35:15.159
3.78,41.08,2.19,0.00,18:35:15.258
3.91,41.18,2.19,0.00,18:35:15.358
3.84,41.28,2.19,0.00,18:35:15.458
3.92,41.38,2.19,0.00,18:35:15.558
3.86,41.48,2.19,0.00,18:35:15.658
3.92,41.58,2.19,0.00,18:35:15.758
3.89,41.68,2.19,0.00,18:35:15.858
3.85,41.78,2.19,0.00,18:35:15.958
3.97,41.88,2.19,0.00,18:35:16.058
3.87,41.98,2.19,0.00,18:35:16.158
3.92,42.08,2.19,0.00,18:35:16.258
3.90,42.18,2.19,0.00,18:35:16.358
3.83,42.28,2.19,0.00,18:35:16.458
3.88,42.38,2.19,0.00,18:35:16.558
3.82,42.48,2.19,0.00,18:35:16.658
3.93,42.58,2.19,0.00,18:35:16.758
3.80,42.68,2.19,0.00,18:35:16.859
3.93,42.78,2.19,0.00,18:35:16.958
3.81,42.88,2.19,0.00,18:35:17.059
3.86,42.98,2.19,0.00,18:35:17.158
3.80,43.08,2.19,0.00,18:35:17.258
3.82,43.18,2.19,0.00,18:35:17.358
3.87,43.28,2.19,0.00,18:35:17.459
3.93,43.38,2.19,0.00,18:35:17.558
3.85,43.48,2.19,0.00,18:35:17.659
3.97,43.58,2.19,0.00,18:35:17.759
3.82,43.68,2.19,0.00,18:35:17.858
3.87,43.78,2.19,0.00,18:35:17.958
3.81,43.88,2.19,0.00,18:35:18.058
3.87,43.98,2.19,0.00,18:35:18.158
3.80,44.08,2.19,0.00,18:35:18.258
3.86,44.18,2.19,0.00,18:35:18.358
3.80,44.28,2.19,0.00,18:35:18.458
3.77,44.38,2.19,0.00,18:35:18.558
3.81,44.48,2.19,0.00,18:35:18.658
3.88,44.58,2.19,0.00,18:35:18.758
3.90,44.68,2.19,0.00,18:35:18.858
3.87,44.78,2.19,0.00,18:35:18.959
3.78,44.88,2.19,0.00,18:35:19.058
3.90,44.98,2.19,0.00,18:35:19.159
3.78,45.08,2.19,0.00,18:35:19.259
3.89,45.18,2.19,0.00,18:35:19.359
3.77,45.28,2.19,0.00,18:35:19.458
3.86,45.38,2.19,0.00,18:35:19.558
3.78,45.48,2.19,0.00,18:35:19.658
3.88,45.58,2.19,0.00,18:35:19.759
3.82,45.68,2.19,0.00,18:35:19.859
3.88,45.78,2.19,0.00,18:35:19.958
3.78,45.88,2.19,0.00,18:35:20.058
3.79,45.98,2.19,0.00,18:35:20.158
3.87,46.08,2.19,0.00,18:35:20.258
3.83,46.18,2.19,0.00,18:35:20.358
3.82,46.28,2.19,0.00,18:35:20.458
3.84,46.38,2.19,0.00,18:35:20.558
3.91,46.48,2.19,0.00,18:35:20.658
3.88,46.58,2.19,0.00,18:35:20.758
3.82,46.68,2.19,0.00,18:35:20.859
3.92,46.78,2.19,0.00,18:35:20.958
3.86,46.88,2.19,0.00,18:35:21.059
3.83,46.99,2.19,0.00,18:35:21.158
3.92,47.09,2.19,0.00,18:35:21.259
3.88,47.19,2.19,0.00,18:35:21.358
3.98,47.29,2.19,0.00,18:35:21.458
3.85,47.39,2.19,0.00,18:35:21.558
3.82,47.49,2.19,0.00,18:35:21.659
3.85,47.59,2.19,0.00,18:35:21.759
3.82,47.69,2.19,0.00,18:35:21.859
3.79,47.79,2.19,0.00,18:35:21.958
3.93,47.89,2.19,0.00,18:35:22.058
3.85,47.99,2.19,0.00,18:35:22.158
3.92,48.09,2.19,0.00,18:35:22.258
3.83,48.19,2.19,0.00,18:35:22.358
3.92,48.29,2.19,0.00,18:35:22.458
3.82,48.39,2.19,0.00,18:35:22.559
3.92,48.49,2.19,0.00,18:35:22.658
3.92,48.59,2.19,0.00,18:35:22.758
3.91,48.69,2.19,0.00,18:35:22.859
3.92,48.79,2.19,0.00,18:35:22.958
3.80,48.89,2.19,0.00,18:35:23.058
3.85,48.99,2.19,0.00,18:35:23.158
3.81,49.09,2.19,0.00,18:35:23.258
3.85,49.19,2.19,0.00,18:35:23.358
3.77,49.29,2.19,0.00,18:35:23.458
3.82,49.39,2.19,0.00,18:35:23.558
3.79,49.49,2.19,0.00,18:35:23.658
3.87,49.59,2.19,0.00,18:35:23.758
3.78,49.69,2.19,0.00,18:35:23.858
3.88,49.79,2.19,0.00,18:35:23.958
3.89,49.89,2.19,0.00,18:35:24.058
3.80,49.99,2.19,0.00,18:35:24.158
3.95,50.09,2.19,0.00,18:35:24.258
3.87,50.19,2.19,0.00,18:35:24.358
3.92,50.29,2.19,0.00,18:35:24.458
3.77,50.39,2.19,0.00,18:35:24.558
3.90,50.49,2.19,0.00,18:35:24.658
3.81,50.59,2.19,0.00,18:35:24.758
3.79,50.69,2.19,0.00,18:35:24.858
3.84,50.79,2.19,0.00,18:35:24.959
3.84,50.89,2.19,0.00,18:35:25.058
3.99,50.99,2.19,0.00,18:35:25.159
3.85,51.09,2.19,0.00,18:35:25.259
3.92,51.19,2.19,0.00,18:35:25.358
3.82,51.29,2.19,0.00,18:35:25.458
3.85,51.40,2.19,0.00,18:35:25.558
3.87,51.49,2.19,0.00,18:35:25.658
3.85,51.59,2.19,0.00,18:35:25.758
3.93,51.70,2.19,0.00,18:35:25.858
3.79,51.80,2.19,0.00,18:35:25.958
3.87,51.90,2.19,0.00,18:35:26.058
3.77,52.00,2.19,0.00,18:35:26.158
3.77,0.00,2.19,0.00,18:35:26.258
