Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.95,5.11,2.19,0.00,18:41:44.859
3.83,5.21,2.19,0.00,18:41:44.958
3.90,5.31,2.19,0.00,18:41:45.058
3.80,5.41,2.19,0.00,18:41:45.158
3.88,5.51,2.19,0.00,18:41:45.259
3.82,5.61,2.19,0.00,18:41:45.358
3.90,5.71,2.19,0.00,18:41:45.458
3.81,5.81,2.19,0.00,18:41:45.558
3.86,5.91,2.19,0.00,18:41:45.659
3.81,6.01,2.19,0.00,18:41:45.758
3.87,6.11,2.19,0.00,18:41:45.858
3.79,6.21,2.19,0.00,18:41:45.958
3.87,6.31,2.19,0.00,18:41:46.058
3.80,6.41,2.19,0.00,18:41:46.159
3.87,6.51,2.19,0.00,18:41:46.258
3.82,6.61,2.19,0.00,18:41:46.358
3.88,6.71,2.19,0.00,18:41:46.458
3.87,6.81,2.19,0.00,18:41:46.559
3.95,6.91,2.19,0.00,18:41:46.658
3.84,7.01,2.19,0.00,18:41:46.758
3.87,7.11,2.19,0.00,18:41:46.859
3.79,7.21,2.19,0.00,18:41:46.959
3.84,7.31,2.19,0.00,18:41:47.058
3.80,7.41,2.19,0.00,18:41:47.158
3.84,7.51,2.19,0.00,18:41:47.258
3.89,7.61,2.19,0.00,18:41:47.358
3.83,7.71,2.19,0.00,18:41:47.459
3.95,7.81,2.19,0.00,18:41:47.558
3.83,7.91,2.19,0.00,18:41:47.658
3.88,8.01,2.19,0.00,18:41:47.758
3.78,8.11,2.19,0.00,18:41:47.858
3.88,8.21,2.19,0.00,18:41:47.958
3.80,8.31,2.19,0.00,18:41:48.058
3.92,8.41,2.19,0.00,18:41:48.158
3.83,8.51,2.19,0.00,18:41:48.258
3.80,8.61,2.19,0.00,18:41:48.358
3.92,8.71,2.19,0.00,18:41:48.458
3.80,8.81,2.19,0.00,18:41:48.559
3.90,8.91,2.19,0.00,18:41:48.658
3.78,9.01,2.19,0.00,18:41:48.759
3.91,9.12,2.19,0.00,18:41:48.858
3.87,9.21,2.19,0.00,18:41:48.958
3.77,9.32,2.19,0.00,18:41:49.059
3.92,9.42,2.19,0.00,18:41:49.159
3.82,9.52,2.19,0.00,18:41:49.258
3.88,9.62,2.19,0.00,18:41:49.358
3.89,9.72,2.19,0.00,18:41:49.458
3.82,9.82,2.19,0.00,18:41:49.558
3.86,9.92,2.19,0.00,18:41:49.658
3.93,10.02,2.19,0.00,18:41:49.758
3.92,10.12,2.19,0.00,18:41:49.858
3.83,10.22,2.19,0.00,18:41:49.958
3.87,10.32,2.19,0.00,18:41:50.059
3.80,10.42,2.19,0.00,18:41:50.158
3.86,10.52,2.19,0.00,18:41:50.258
3.77,10.62,2.19,0.00,18:41:50.359
3.87,10.72,2.19,0.00,18:41:50.458
3.95,10.82,2.19,0.00,18:41:50.558
3.90,10.92,2.19,0.00,18:41:50.658
3.80,11.02,2.19,0.00,18:41:50.758
3.88,11.12,2.19,0.00,18:41:50.858
3.95,11.22,2.19,0.00,18:41:50.958
3.90,11.32,2.19,0.00,18:41:51.058
3.84,11.42,2.19,0.00,18:41:51.158
3.81,11.52,2.19,0.00,18:41:51.259
3.83,11.62,2.19,0.00,18:41:51.359
3.92,11.72,2.19,0.00,18:41:51.458
3.92,11.82,2.19,0.00,18:41:51.558
3.85,11.92,2.19,0.00,18:41:51.658
4.05,12.02,2.19,0.00,18:41:51.759
4.05,0.00,2.19,0.00,18:41:51.858
