Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
3.91,6.01,2.19,0.00,18:36:31.659
3.93,6.11,2.19,0.00,18:36:31.758
3.88,6.21,2.19,0.00,18:36:31.859
3.82,6.32,2.19,0.00,18:36:31.959
3.83,6.42,2.19,0.00,18:36:32.058
3.87,6.52,2.19,0.00,18:36:32.158
3.86,6.62,2.19,0.00,18:36:32.258
3.88,6.72,2.19,0.00,18:36:32.358
3.87,6.82,2.19,0.00,18:36:32.458
3.84,6.92,2.19,0.00,18:36:32.558
3.92,7.02,2.19,0.00,18:36:32.658
3.81,7.12,2.19,0.00,18:36:32.758
3.89,7.22,2.19,0.00,18:36:32.858
3.83,7.32,2.19,0.00,18:36:32.958
3.91,7.42,2.19,0.00,18:36:33.058
3.84,7.52,2.19,0.00,18:36:33.158
3.93,7.62,2.19,0.00,18:36:33.258
3.82,7.72,2.19,0.00,18:36:33.358
3.92,7.82,2.19,0.00,18:36:33.459
3.81,7.92,2.19,0.00,18:36:33.558
3.91,8.02,2.19,0.00,18:36:33.658
3.79,8.12,2.19,0.00,18:36:33.758
3.91,8.22,2.19,0.00,18:36:33.859
3.81,8.32,2.19,0.00,18:36:33.958
3.92,8.42,2.19,0.00,18:36:34.058
3.83,8.52,2.19,0.00,18:36:34.158
3.90,8.62,2.19,0.00,18:36:34.259
3.81,8.72,2.19,0.00,18:36:34.358
3.89,8.82,2.19,0.00,18:36:34.458
3.86,8.92,2.19,0.00,18:36:34.558
3.85,9.02,2.19,0.00,18:36:34.659
3.81,9.12,2.19,0.00,18:36:34.758
3.88,9.22,2.19,0.00,18:36:34.858
3.80,9.32,2.19,0.00,18:36:34.958
3.88,9.42,2.19,0.00,18:36:35.058
3.77,9.52,2.19,0.00,18:36:35.158
3.86,9.62,2.19,0.00,18:36:35.259
3.82,9.72,2.19,0.00,18:36:35.358
3.87,9.82,2.19,0.00,18:36:35.458
3.93,9.92,2.19,0.00,18:36:35.558
3.94,10.02,2.19,0.00,18:36:35.658
3.80,10.12,2.19,0.00,18:36:35.758
3.87,10.22,2.19,0.00,18:36:35.858
3.83,10.32,2.19,0.00,18:36:35.958
3.90,10.42,2.19,0.00,18:36:36.058
3.92,10.52,2.19,0.00,18:36:36.158
3.82,10.62,2.19,0.00,18:36:36.259
3.93,10.72,2.19,0.00,18:36:36.358
3.81,10.82,2.19,0.00,18:36:36.458
3.79,10.92,2.19,0.00,18:36:36.558
3.87,11.02,2.19,0.00,18:36:36.658
3.91,11.13,2.19,0.00,18:36:36.758
3.78,11.23,2.19,0.00,18:36:36.858
3.91,11.33,2.19,0.00,18:36:36.958
3.87,11.43,2.19,0.00,18:36:37.058
3.89,11.53,2.19,0.00,18:36:37.158
3.91,11.63,2.19,0.00,18:36:37.259
3.78,11.73,2.19,0.00,18:36:37.358
3.85,11.83,2.19,0.00,18:36:37.458
3.81,11.93,2.19,0.00,18:36:37.558
3.88,12.03,2.19,0.00,18:36:37.658
3.88,12.13,2.19,0.00,18:36:37.758
3.79,12.23,2.19,0.00,18:36:37.858
3.87,12.33,2.19,0.00,18:36:37.958
3.85,12.43,2.19,0.00,18:36:38.058
3.84,12.53,2.19,0.00,18:36:38.158
3.93,12.63,2.19,0.00,18:36:38.258
3.92,12.73,2.19,0.00,18:36:38.359
3.95,12.83,2.19,0.00,18:36:38.458
3.91,12.93,2.19,0.00,18:36:38.558
3.93,13.03,2.19,0.00,18:36:38.658
3.82,13.13,2.19,0.00,18:36:38.758
3.79,13.23,2.19,0.00,18:36:38.859
3.87,13.33,2.19,0.00,18:36:38.959
3.80,13.43,2.19,0.00,18:36:39.059
3.90,13.53,2.19,0.00,18:36:39.158
3.80,13.63,2.19,0.00,18:36:39.258
3.82,13.73,2.19,0.00,18:36:39.358
3.91,13.83,2.19,0.00,18:36:39.458
3.83,13.93,2.19,0.00,18:36:39.558
3.88,14.03,2.19,0.00,18:36:39.658
3.78,14.13,2.19,0.00,18:36:39.759
3.93,14.23,2.19,0.00,18:36:39.858
3.83,14.33,2.19,0.00,18:36:39.958
3.79,14.43,2.19,0.00,18:36:40.058
3.85,14.53,2.19,0.00,18:36:40.158
3.80,14.63,2.19,0.00,18:36:40.259
3.89,14.73,2.19,0.00,18:36:40.358
3.78,14.83,2.19,0.00,18:36:40.458
3.87,14.93,2.19,0.00,18:36:40.558
3.81,15.03,2.19,0.00,18:36:40.658
3.88,15.13,2.19,0.00,18:36:40.758
3.77,15.23,2.19,0.00,18:36:40.859
3.84,15.33,2.19,0.00,18:36:40.958
3.77,15.43,2.19,0.00,18:36:41.058
3.89,15.53,2.19,0.00,18:36:41.158
3.77,15.63,2.19,0.00,18:36:41.258
3.86,15.73,2.19,0.00,18:36:41.358
3.78,15.83,2.19,0.00,18:36:41.458
3.87,15.93,2.19,0.00,18:36:41.558
3.85,16.03,2.19,0.00,18:36:41.658
3.90,16.13,2.19,0.00,18:36:41.758
3.91,16.23,2.19,0.00,18:36:41.858
3.78,16.33,2.19,0.00,18:36:41.958
3.82,16.43,2.19,0.00,18:36:42.058
3.92,16.54,2.19,0.00,18:36:42.158
3.85,16.64,2.19,0.00,18:36:42.258
3.96,16.74,2.19,0.00,18:36:42.358
3.86,16.84,2.19,0.00,18:36:42.458
3.95,16.94,2.19,0.00,18:36:42.558
3.85,17.04,2.19,0.00,18:36:42.658
3.90,17.14,2.19,0.00,18:36:42.758
3.83,17.24,2.19,0.00,18:36:42.858
3.77,17.34,2.19,0.00,18:36:42.958
3.90,17.44,2.19,0.00,18:36:43.058
3.80,17.54,2.19,0.00,18:36:43.158
3.93,17.64,2.19,0.00,18:36:43.258
3.83,17.74,2.19,0.00,18:36:43.359
3.84,17.84,2.19,0.00,18:36:43.458
3.87,17.94,2.19,0.00,18:36:43.558
3.81,18.04,2.19,0.00,18:36:43.658
3.84,18.14,2.19,0.00,18:36:43.758
3.82,18.24,2.19,0.00,18:36:43.859
3.86,18.34,2.19,0.00,18:36:43.958
3.81,18.44,2.19,0.00,18:36:44.058
3.87,18.54,2.19,0.00,18:36:44.158
3.80,18.64,2.19,0.00,18:36:44.258
3.88,18.74,2.19,0.00,18:36:44.358
3.78,18.84,2.19,0.00,18:36:44.458
3.91,18.94,2.19,0.00,18:36:44.558
3.80,19.04,2.19,0.00,18:36:44.659
3.88,19.14,2.19,0.00,18:36:44.758
3.87,19.24,2.19,0.00,18:36:44.858
3.95,19.34,2.19,0.00,18:36:44.959
3.92,19.44,2.19,0.00,18:36:45.058
3.88,19.54,2.19,0.00,18:36:45.158
3.87,19.64,2.19,0.00,18:36:45.258
3.82,19.74,2.19,0.00,18:36:45.359
3.87,19.84,2.19,0.00,18:36:45.458
3.82,19.94,2.19,0.00,18:36:45.558
3.87,20.04,2.19,0.00,18:36:45.658
3.86,20.14,2.19,0.00,18:36:45.758
3.89,20.24,2.19,0.00,18:36:45.858
3.83,20.34,2.19,0.00,18:36:45.959
3.93,20.44,2.19,0.00,18:36:46.058
3.81,20.54,2.19,0.00,18:36:46.158
3.88,20.64,2.19,0.00,18:36:46.258
3.79,20.74,2.19,0.00,18:36:46.358
3.87,20.84,2.19,0.00,18:36:46.458
3.79,20.94,2.19,0.00,18:36:46.558
3.92,21.04,2.19,0.00,18:36:46.659
3.83,21.14,2.19,0.00,18:36:46.758
3.93,21.24,2.19,0.00,18:36:46.859
3.87,21.34,2.19,0.00,18:36:46.958
3.92,21.44,2.19,0.00,18:36:47.058
3.80,21.54,2.19,0.00,18:36:47.158
3.92,21.64,2.19,0.00,18:36:47.258
3.85,21.74,2.19,0.00,18:36:47.359
3.96,21.84,2.19,0.00,18:36:47.459
3.85,21.94,2.19,0.00,18:36:47.558
3.89,22.04,2.19,0.00,18:36:47.658
3.81,22.14,2.19,0.00,18:36:47.759
3.87,22.24,2.19,0.00,18:36:47.858
3.80,22.34,2.19,0.00,18:36:47.958
3.92,22.44,2.19,0.00,18:36:48.059
3.78,22.54,2.19,0.00,18:36:48.158
3.81,22.64,2.19,0.00,18:36:48.258
3.86,22.74,2.19,0.00,18:36:48.358
3.78,22.84,2.19,0.00,18:36:48.458
3.95,22.94,2.19,0.00,18:36:48.558
3.81,23.04,2.19,0.00,18:36:48.658
3.91,23.14,2.19,0.00,18:36:48.758
3.90,23.24,2.19,0.00,18:36:48.858
3.95,23.34,2.19,0.00,18:36:48.958
3.85,23.44,2.19,0.00,18:36:49.058
3.90,23.54,2.19,0.00,18:36:49.158
3.87,23.64,2.19,0.00,18:36:49.258
3.88,23.74,2.19,0.00,18:36:49.358
3.91,23.84,2.19,0.00,18:36:49.458
3.81,23.94,2.19,0.00,18:36:49.558
3.88,24.04,2.19,0.00,18:36:49.658
3.92,24.14,2.19,0.00,18:36:49.759
3.76,24.24,2.19,0.00,18:36:49.858
3.89,24.34,2.19,0.00,18:36:49.958
3.81,24.44,2.19,0.00,18:36:50.058
3.85,24.54,2.19,0.00,18:36:50.158
3.88,24.64,2.19,0.00,18:36:50.258
3.78,24.75,2.19,0.00,18:36:50.358
3.89,24.85,2.19,0.00,18:36:50.458
3.77,24.95,2.19,0.00,18:36:50.558
3.89,25.05,2.19,0.00,18:36:50.658
3.79,25.15,2.19,0.00,18:36:50.759
3.85,25.25,2.19,0.00,18:36:50.859
3.88,25.35,2.19,0.00,18:36:50.958
3.78,25.45,2.19,0.00,18:36:51.058
3.90,25.55,2.19,0.00,18:36:51.158
3.82,25.65,2.19,0.00,18:36:51.258
3.86,25.75,2.19,0.00,18:36:51.358
3.77,25.85,2.19,0.00,18:36:51.458
3.87,25.95,2.19,0.00,18:36:51.558
3.83,26.05,2.19,0.00,18:36:51.659
3.87,26.15,2.19,0.00,18:36:51.758
3.83,26.25,2.19,0.00,18:36:51.859
3.78,26.35,2.19,0.00,18:36:51.958
3.90,26.45,2.19,0.00,18:36:52.058
3.79,26.55,2.19,0.00,18:36:52.158
3.91,26.65,2.19,0.00,18:36:52.258
3.83,26.75,2.19,0.00,18:36:52.358
3.88,26.85,2.19,0.00,18:36:52.458
3.80,26.95,2.19,0.00,18:36:52.558
3.88,27.05,2.19,0.00,18:36:52.659
3.82,27.15,2.19,0.00,18:36:52.758
3.95,27.25,2.19,0.00,18:36:52.859
3.80,27.35,2.19,0.00,18:36:52.958
3.79,27.45,2.19,0.00,18:36:53.058
3.88,27.55,2.19,0.00,18:36:53.158
3.77,27.65,2.19,0.00,18:36:53.258
3.89,27.75,2.19,0.00,18:36:53.358
3.80,27.85,2.19,0.00,18:36:53.458
3.92,27.95,2.19,0.00,18:36:53.559
3.88,28.05,2.19,0.00,18:36:53.658
3.92,28.15,2.19,0.00,18:36:53.758
3.81,28.25,2.19,0.00,18:36:53.858
3.90,28.35,2.19,0.00,18:36:53.958
3.78,28.45,2.19,0.00,18:36:54.058
3.90,28.55,2.19,0.00,18:36:54.158
3.77,28.65,2.19,0.00,18:36:54.258
3.87,28.75,2.19,0.00,18:36:54.358
3.81,28.85,2.19,0.00,18:36:54.458
3.93,28.95,2.19,0.00,18:36:54.558
3.95,29.05,2.19,0.00,18:36:54.658
3.81,29.15,2.19,0.00,18:36:54.758
3.92,29.25,2.19,0.00,18:36:54.858
3.80,29.35,2.19,0.00,18:36:54.958
3.90,29.45,2.19,0.00,18:36:55.058
3.83,29.55,2.19,0.00,18:36:55.158
3.92,29.65,2.19,0.00,18:36:55.258
3.81,29.75,2.19,0.00,18:36:55.358
3.84,29.85,2.19,0.00,18:36:55.458
3.85,29.95,2.19,0.00,18:36:55.558
3.83,30.05,2.19,0.00,18:36:55.658
3.85,30.15,2.19,0.00,18:36:55.758
3.87,30.25,2.19,0.00,18:36:55.858
3.85,30.35,2.19,0.00,18:36:55.958
3.88,30.45,2.19,0.00,18:36:56.058
3.91,30.55,2.19,0.00,18:36:56.158
3.80,30.65,2.19,0.00,18:36:56.258
3.90,30.75,2.19,0.00,18:36:56.358
3.79,30.85,2.19,0.00,18:36:56.458
3.88,30.95,2.19,0.00,18:36:56.558
3.83,31.05,2.19,0.00,18:36:56.658
3.97,31.15,2.19,0.00,18:36:56.758
3.85,31.25,2.19,0.00,18:36:56.858
3.91,31.35,2.19,0.00,18:36:56.958
3.88,31.45,2.19,0.00,18:36:57.058
3.77,31.55,2.19,0.00,18:36:57.158
3.88,31.65,2.19,0.00,18:36:57.258
3.80,31.75,2.19,0.00,18:36:57.358
3.85,31.85,2.19,0.00,18:36:57.458
3.79,31.95,2.19,0.00,18:36:57.558
3.87,32.05,2.19,0.00,18:36:57.658
3.89,32.15,2.19,0.00,18:36:57.758
3.88,32.25,2.19,0.00,18:36:57.858
3.81,32.35,2.19,0.00,18:36:57.958
3.91,32.45,2.19,0.00,18:36:58.058
3.85,32.55,2.19,0.00,18:36:58.158
3.89,32.65,2.19,0.00,18:36:58.258
3.78,32.75,2.19,0.00,18:36:58.358
3.91,32.85,2.19,0.00,18:36:58.458
3.87,32.95,2.19,0.00,18:36:58.558
3.91,33.05,2.19,0.00,18:36:58.658
3.86,33.15,2.19,0.00,18:36:58.758
3.98,33.25,2.19,0.00,18:36:58.858
3.84,33.35,2.19,0.00,18:36:58.958
3.90,33.45,2.19,0.00,18:36:59.058
3.80,33.55,2.19,0.00,18:36:59.158
3.90,33.65,2.19,0.00,18:36:59.258
3.80,33.75,2.19,0.00,18:36:59.358
3.92,33.85,2.19,0.00,18:36:59.458
3.86,33.95,2.19,0.00,18:36:59.558
3.89,34.05,2.19,0.00,18:36:59.659
3.79,34.15,2.19,0.00,18:36:59.758
3.92,34.25,2.19,0.00,18:36:59.858
3.83,34.36,2.19,0.00,18:36:59.958
3.88,34.46,2.19,0.00,18:37:00.058
3.79,34.56,2.19,0.00,18:37:00.158
3.88,34.66,2.19,0.00,18:37:00.258
3.95,34.76,2.19,0.00,18:37:00.358
3.84,34.86,2.19,0.00,18:37:00.458
3.91,34.96,2.19,0.00,18:37:00.558
3.80,35.06,2.19,0.00,18:37:00.658
3.85,35.16,2.19,0.00,18:37:00.758
3.80,35.26,2.19,0.00,18:37:00.858
3.90,35.36,2.19,0.00,18:37:00.958
3.78,35.46,2.19,0.00,18:37:01.058
3.89,35.56,2.19,0.00,18:37:01.158
3.80,35.66,2.19,0.00,18:37:01.258
3.77,35.76,2.19,0.00,18:37:01.358
3.90,35.86,2.19,0.00,18:37:01.458
3.80,35.96,2.19,0.00,18:37:01.558
3.90,36.06,2.19,0.00,18:37:01.658
3.77,36.16,2.19,0.00,18:37:01.758
3.89,36.26,2.19,0.00,18:37:01.858
3.87,36.36,2.19,0.00,18:37:01.958
3.95,36.46,2.19,0.00,18:37:02.059
3.88,36.56,2.19,0.00,18:37:02.158
3.86,36.66,2.19,0.00,18:37:02.258
3.77,36.76,2.19,0.00,18:37:02.359
3.91,36.86,2.19,0.00,18:37:02.458
3.88,36.96,2.19,0.00,18:37:02.559
3.80,37.06,2.19,0.00,18:37:02.659
3.90,37.16,2.19,0.00,18:37:02.759
3.89,37.26,2.19,0.00,18:37:02.858
3.78,37.36,2.19,0.00,18:37:02.958
3.87,37.46,2.19,0.00,18:37:03.059
3.83,37.56,2.19,0.00,18:37:03.159
3.90,37.66,2.19,0.00,18:37:03.258
3.78,37.76,2.19,0.00,18:37:03.358
3.94,37.86,2.19,0.00,18:37:03.458
3.87,37.96,2.19,0.00,18:37:03.558
3.97,38.06,2.19,0.00,18:37:03.658
3.87,38.16,2.19,0.00,18:37:03.758
3.92,38.26,2.19,0.00,18:37:03.858
3.83,38.36,2.19,0.00,18:37:03.959
3.90,38.46,2.19,0.00,18:37:04.058
3.80,38.56,2.19,0.00,18:37:04.158
3.87,38.66,2.19,0.00,18:37:04.258
3.78,38.76,2.19,0.00,18:37:04.358
3.78,38.86,2.19,0.00,18:37:04.458
3.79,38.96,2.19,0.00,18:37:04.558
3.86,39.06,2.19,0.00,18:37:04.658
3.77,39.16,2.19,0.00,18:37:04.758
3.85,39.26,2.19,0.00,18:37:04.858
3.77,39.36,2.19,0.00,18:37:04.958
3.84,39.46,2.19,0.00,18:37:05.058
3.80,39.56,2.19,0.00,18:37:05.159
3.80,39.66,2.19,0.00,18:37:05.259
3.80,39.76,2.19,0.00,18:37:05.358
3.91,39.86,2.19,0.00,18:37:05.458
3.83,39.96,2.19,0.00,18:37:05.558
3.87,40.06,2.19,0.00,18:37:05.658
3.87,40.16,2.19,0.00,18:37:05.759
3.87,40.26,2.19,0.00,18:37:05.858
3.78,40.36,2.19,0.00,18:37:05.958
3.87,40.46,2.19,0.00,18:37:06.059
3.77,40.56,2.19,0.00,18:37:06.158
3.80,40.66,2.19,0.00,18:37:06.259
3.88,40.77,2.19,0.00,18:37:06.358
3.85,40.87,2.19,0.00,18:37:06.458
3.83,40.97,2.19,0.00,18:37:06.558
3.88,41.07,2.19,0.00,18:37:06.658
3.83,41.17,2.19,0.00,18:37:06.758
3.93,41.27,2.19,0.00,18:37:06.858
3.84,41.37,2.19,0.00,18:37:06.958
3.86,41.47,2.19,0.00,18:37:07.058
3.78,41.57,2.19,0.00,18:37:07.158
3.87,41.67,2.19,0.00,18:37:07.259
3.80,41.77,2.19,0.00,18:37:07.358
3.92,41.87,2.19,0.00,18:37:07.459
3.80,41.97,2.19,0.00,18:37:07.559
3.87,42.07,2.19,0.00,18:37:07.659
3.82,42.17,2.19,0.00,18:37:07.759
3.78,42.17,2.19,0.00,18:37:07.858
3.94,42.27,2.19,0.00,18:37:07.959
3.82,42.37,2.19,0.00,18:37:08.059
3.90,42.47,2.19,0.00,18:37:08.159
3.80,42.67,2.19,0.00,18:37:08.259
3.89,42.67,2.19,0.00,18:37:08.359
3.89,42.77,2.19,0.00,18:37:08.458
3.84,42.87,2.19,0.00,18:37:08.558
3.79,42.97,2.19,0.00,18:37:08.658
3.84,43.07,2.19,0.00,18:37:08.758
3.78,43.17,2.19,0.00,18:37:08.858
3.84,43.27,2.19,0.00,18:37:08.959
3.83,43.37,2.19,0.00,18:37:09.058
3.86,43.47,2.19,0.00,18:37:09.159
3.91,43.57,2.19,0.00,18:37:09.258
3.82,43.67,2.19,0.00,18:37:09.359
3.90,43.77,2.19,0.00,18:37:09.458
3.82,43.87,2.19,0.00,18:37:09.558
3.80,43.97,2.19,0.00,18:37:09.658
3.92,44.07,2.19,0.00,18:37:09.759
3.81,44.17,2.19,0.00,18:37:09.858
3.92,44.27,2.19,0.00,18:37:09.958
3.82,44.37,2.19,0.00,18:37:10.059
3.88,44.47,2.19,0.00,18:37:10.158
3.83,44.57,2.19,0.00,18:37:10.258
3.95,44.67,2.19,0.00,18:37:10.359
3.79,44.77,2.19,0.00,18:37:10.458
3.90,44.87,2.19,0.00,18:37:10.558
3.86,44.97,2.19,0.00,18:37:10.658
3.95,45.07,2.19,0.00,18:37:10.758
3.97,45.17,2.19,0.00,18:37:10.859
3.79,45.27,2.19,0.00,18:37:10.958
3.88,45.37,2.19,0.00,18:37:11.058
3.85,45.48,2.19,0.00,18:37:11.158
3.87,45.58,2.19,0.00,18:37:11.258
3.90,45.68,2.19,0.00,18:37:11.358
3.86,45.78,2.19,0.00,18:37:11.458
3.81,45.88,2.19,0.00,18:37:11.559
3.77,45.98,2.19,0.00,18:37:11.658
3.87,46.08,2.19,0.00,18:37:11.758
3.82,46.18,2.19,0.00,18:37:11.858
3.88,46.28,2.19,0.00,18:37:11.958
3.83,46.38,2.19,0.00,18:37:12.058
3.92,46.48,2.19,0.00,18:37:12.158
3.91,46.58,2.19,0.00,18:37:12.258
3.87,46.68,2.19,0.00,18:37:12.358
3.77,46.78,2.19,0.00,18:37:12.458
3.88,46.88,2.19,0.00,18:37:12.558
3.83,46.98,2.19,0.00,18:37:12.658
3.93,47.08,2.19,0.00,18:37:12.758
3.79,47.18,2.19,0.00,18:37:12.859
3.92,47.28,2.19,0.00,18:37:12.958
3.80,47.38,2.19,0.00,18:37:13.059
3.87,47.48,2.19,0.00,18:37:13.158
3.80,47.58,2.19,0.00,18:37:13.258
3.83,47.68,2.19,0.00,18:37:13.358
3.88,47.78,2.19,0.00,18:37:13.458
3.77,47.88,2.19,0.00,18:37:13.559
3.87,47.98,2.19,0.00,18:37:13.659
3.82,48.08,2.19,0.00,18:37:13.759
3.90,48.18,2.19,0.00,18:37:13.858
3.80,48.28,2.19,0.00,18:37:13.958
3.86,48.38,2.19,0.00,18:37:14.058
3.87,48.48,2.19,0.00,18:37:14.158
3.90,48.58,2.19,0.00,18:37:14.259
3.82,48.68,2.19,0.00,18:37:14.358
3.89,48.78,2.19,0.00,18:37:14.459
3.85,48.88,2.19,0.00,18:37:14.558
3.95,48.98,2.19,0.00,18:37:14.658
3.85,49.08,2.19,0.00,18:37:14.758
3.93,49.18,2.19,0.00,18:37:14.858
3.80,49.28,2.19,0.00,18:37:14.958
3.87,49.38,2.19,0.00,18:37:15.058
3.82,49.48,2.19,0.00,18:37:15.158
3.89,49.58,2.19,0.00,18:37:15.258
3.77,49.68,2.19,0.00,18:37:15.359
3.88,49.78,2.19,0.00,18:37:15.458
3.83,49.88,2.19,0.00,18:37:15.558
3.95,49.98,2.19,0.00,18:37:15.658
3.87,50.08,2.19,0.00,18:37:15.758
3.90,50.18,2.19,0.00,18:37:15.858
3.80,50.28,2.19,0.00,18:37:15.958
3.87,50.38,2.19,0.00,18:37:16.058
3.80,50.48,2.19,0.00,18:37:16.158
3.89,50.58,2.19,0.00,18:37:16.258
3.78,50.68,2.19,0.00,18:37:16.359
3.87,50.78,2.19,0.00,18:37:16.458
3.82,50.88,2.19,0.00,18:37:16.558
3.88,50.98,2.19,0.00,18:37:16.658
3.78,51.08,2.19,0.00,18:37:16.758
3.88,51.18,2.19,0.00,18:37:16.858
3.80,51.28,2.19,0.00,18:37:16.958
3.89,51.38,2.19,0.00,18:37:17.058
3.87,51.48,2.19,0.00,18:37:17.159
3.90,51.58,2.19,0.00,18:37:17.259
3.82,51.68,2.19,0.00,18:37:17.359
3.87,51.78,2.19,0.00,18:37:17.458
3.80,51.88,2.19,0.00,18:37:17.559
3.88,51.98,2.19,0.00,18:37:17.658
3.97,52.08,2.19,0.00,18:37:17.758
3.97,0.00,2.19,0.00,18:37:17.858
