Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
2.85,6.10,2.19,0.00,18:31:34.277
2.86,6.20,2.19,0.00,18:31:34.376
2.92,6.30,2.19,0.00,18:31:34.476
2.93,6.40,2.19,0.00,18:31:34.576
2.87,6.50,2.19,0.00,18:31:34.676
2.87,6.60,2.19,0.00,18:31:34.776
2.87,6.70,2.19,0.00,18:31:34.877
2.84,6.80,2.19,0.00,18:31:34.977
2.96,6.90,2.19,0.00,18:31:35.076
2.96,7.01,2.19,0.00,18:31:35.176
2.91,7.11,2.19,0.00,18:31:35.277
2.94,7.20,2.19,0.00,18:31:35.376
2.99,7.31,2.19,0.00,18:31:35.476
2.82,7.41,2.19,0.00,18:31:35.577
2.93,7.51,2.19,0.00,18:31:35.677
2.83,7.61,2.19,0.00,18:31:35.776
2.89,7.71,2.19,0.00,18:31:35.876
2.89,7.81,2.19,0.00,18:31:35.977
2.91,7.91,2.19,0.00,18:31:36.076
2.81,8.01,2.19,0.00,18:31:36.176
2.82,8.11,2.19,0.00,18:31:36.277
2.94,8.21,2.19,0.00,18:31:36.376
2.94,8.31,2.19,0.00,18:31:36.476
2.89,8.41,2.19,0.00,18:31:36.576
2.83,8.51,2.19,0.00,18:31:36.677
2.85,8.61,2.19,0.00,18:31:36.776
2.89,8.71,2.19,0.00,18:31:36.876
2.89,8.81,2.19,0.00,18:31:36.976
2.84,8.91,2.19,0.00,18:31:37.077
2.88,9.01,2.19,0.00,18:31:37.176
2.89,9.11,2.19,0.00,18:31:37.276
2.92,9.21,2.19,0.00,18:31:37.377
2.85,9.31,2.19,0.00,18:31:37.476
2.91,9.41,2.19,0.00,18:31:37.578
2.98,9.51,2.19,0.00,18:31:37.676
2.92,9.61,2.19,0.00,18:31:37.776
2.87,9.71,2.19,0.00,18:31:37.876
2.91,9.81,2.19,0.00,18:31:37.978
2.85,9.91,2.19,0.00,18:31:38.076
2.92,10.01,2.19,0.00,18:31:38.176
2.86,10.11,2.19,0.00,18:31:38.276
2.89,10.21,2.19,0.00,18:31:38.376
2.82,10.31,2.19,0.00,18:31:38.476
2.89,10.41,2.19,0.00,18:31:38.576
2.86,10.51,2.19,0.00,18:31:38.676
2.91,10.61,2.19,0.00,18:31:38.776
2.81,10.71,2.19,0.00,18:31:38.876
2.93,10.81,2.19,0.00,18:31:38.976
2.94,10.91,2.19,0.00,18:31:39.077
2.93,11.01,2.19,0.00,18:31:39.177
2.82,11.11,2.19,0.00,18:31:39.276
2.89,11.21,2.19,0.00,18:31:39.376
2.91,11.31,2.19,0.00,18:31:39.477
2.94,11.41,2.19,0.00,18:31:39.576
2.87,11.51,2.19,0.00,18:31:39.676
2.97,11.61,2.19,0.00,18:31:39.777
2.93,11.71,2.19,0.00,18:31:39.876
2.91,11.81,2.19,0.00,18:31:39.976
2.87,11.91,2.19,0.00,18:31:40.076
2.88,12.01,2.19,0.00,18:31:40.176
2.84,12.11,2.19,0.00,18:31:40.276
2.97,12.21,2.19,0.00,18:31:40.376
3.01,12.31,2.19,0.00,18:31:40.477
3.01,12.41,2.19,0.00,18:31:40.576
2.91,12.51,2.19,0.00,18:31:40.676
2.96,12.61,2.19,0.00,18:31:40.776
2.90,12.71,2.19,0.00,18:31:40.877
2.97,12.81,2.19,0.00,18:31:40.976
2.86,12.91,2.19,0.00,18:31:41.076
2.90,13.01,2.19,0.00,18:31:41.176
2.94,13.11,2.19,0.00,18:31:41.277
2.96,13.21,2.19,0.00,18:31:41.376
2.84,13.31,2.19,0.00,18:31:41.477
2.89,13.41,2.19,0.00,18:31:41.576
2.84,13.51,2.19,0.00,18:31:41.676
2.86,13.61,2.19,0.00,18:31:41.778
2.92,13.71,2.19,0.00,18:31:41.876
2.85,13.81,2.19,0.00,18:31:41.976
2.88,13.91,2.19,0.00,18:31:42.076
2.94,14.01,2.19,0.00,18:31:42.177
2.93,14.11,2.19,0.00,18:31:42.276
2.92,14.21,2.19,0.00,18:31:42.377
2.92,14.31,2.19,0.00,18:31:42.477
2.89,14.41,2.19,0.00,18:31:42.576
2.81,14.51,2.19,0.00,18:31:42.676
2.93,14.61,2.19,0.00,18:31:42.776
2.86,14.71,2.19,0.00,18:31:42.876
2.97,14.81,2.19,0.00,18:31:42.977
2.99,14.91,2.19,0.00,18:31:43.076
2.91,15.01,2.19,0.00,18:31:43.176
2.89,15.11,2.19,0.00,18:31:43.276
2.86,15.21,2.19,0.00,18:31:43.376
2.93,15.31,2.19,0.00,18:31:43.476
2.95,15.41,2.19,0.00,18:31:43.576
2.91,15.51,2.19,0.00,18:31:43.676
2.93,15.61,2.19,0.00,18:31:43.776
2.89,15.71,2.19,0.00,18:31:43.877
2.83,15.81,2.19,0.00,18:31:43.976
2.87,15.91,2.19,0.00,18:31:44.076
2.94,16.01,2.19,0.00,18:31:44.176
2.82,16.11,2.19,0.00,18:31:44.277
2.82,16.21,2.19,0.00,18:31:44.377
2.88,16.31,2.19,0.00,18:31:44.476
2.97,16.41,2.19,0.00,18:31:44.578
2.89,16.51,2.19,0.00,18:31:44.676
2.87,16.61,2.19,0.00,18:31:44.776
2.82,16.71,2.19,0.00,18:31:44.876
2.90,16.81,2.19,0.00,18:31:44.976
2.79,16.91,2.19,0.00,18:31:45.077
2.94,17.01,2.19,0.00,18:31:45.177
2.85,17.11,2.19,0.00,18:31:45.276
2.97,17.21,2.19,0.00,18:31:45.376
2.84,17.31,2.19,0.00,18:31:45.476
2.83,17.41,2.19,0.00,18:31:45.577
2.80,17.51,2.19,0.00,18:31:45.676
2.90,17.61,2.19,0.00,18:31:45.776
2.81,17.71,2.19,0.00,18:31:45.877
2.84,17.81,2.19,0.00,18:31:45.976
2.84,17.91,2.19,0.00,18:31:46.076
2.89,18.01,2.19,0.00,18:31:46.176
2.88,18.11,2.19,0.00,18:31:46.277
2.90,18.21,2.19,0.00,18:31:46.376
2.84,18.31,2.19,0.00,18:31:46.476
2.93,18.41,2.19,0.00,18:31:46.576
2.90,18.51,2.19,0.00,18:31:46.677
2.91,18.61,2.19,0.00,18:31:46.776
2.84,18.71,2.19,0.00,18:31:46.876
2.91,18.81,2.19,0.00,18:31:46.976
2.92,18.91,2.19,0.00,18:31:47.078
2.82,19.01,2.19,0.00,18:31:47.176
2.89,19.11,2.19,0.00,18:31:47.276
2.98,19.21,2.19,0.00,18:31:47.377
3.00,19.31,2.19,0.00,18:31:47.476
2.93,19.41,2.19,0.00,18:31:47.576
2.97,19.51,2.19,0.00,18:31:47.676
2.86,19.61,2.19,0.00,18:31:47.777
2.96,19.71,2.19,0.00,18:31:47.876
2.84,19.81,2.19,0.00,18:31:47.976
2.94,19.91,2.19,0.00,18:31:48.076
2.85,20.01,2.19,0.00,18:31:48.177
2.92,20.11,2.19,0.00,18:31:48.276
2.84,20.21,2.19,0.00,18:31:48.376
2.91,20.31,2.19,0.00,18:31:48.476
2.92,20.41,2.19,0.00,18:31:48.576
2.87,20.51,2.19,0.00,18:31:48.677
2.85,20.61,2.19,0.00,18:31:48.777
2.87,20.71,2.19,0.00,18:31:48.876
2.96,20.81,2.19,0.00,18:31:48.976
2.92,20.91,2.19,0.00,18:31:49.078
2.94,21.01,2.19,0.00,18:31:49.176
2.84,21.11,2.19,0.00,18:31:49.277
2.98,21.21,2.19,0.00,18:31:49.376
2.86,21.31,2.19,0.00,18:31:49.477
2.87,21.41,2.19,0.00,18:31:49.576
2.80,21.51,2.19,0.00,18:31:49.676
2.89,21.61,2.19,0.00,18:31:49.776
2.94,21.71,2.19,0.00,18:31:49.877
2.90,21.81,2.19,0.00,18:31:49.976
2.85,21.91,2.19,0.00,18:31:50.076
2.92,22.01,2.19,0.00,18:31:50.176
2.91,22.11,2.19,0.00,18:31:50.278
2.91,22.21,2.19,0.00,18:31:50.376
2.85,22.31,2.19,0.00,18:31:50.476
2.96,22.41,2.19,0.00,18:31:50.576
2.92,22.51,2.19,0.00,18:31:50.676
2.94,22.61,2.19,0.00,18:31:50.777
2.91,22.71,2.19,0.00,18:31:50.876
2.82,22.81,2.19,0.00,18:31:50.976
2.89,22.91,2.19,0.00,18:31:51.076
2.79,23.02,2.19,0.00,18:31:51.177
2.90,23.11,2.19,0.00,18:31:51.276
2.81,23.21,2.19,0.00,18:31:51.376
2.91,23.31,2.19,0.00,18:31:51.476
2.85,23.41,2.19,0.00,18:31:51.577
2.90,23.52,2.19,0.00,18:31:51.677
2.84,23.61,2.19,0.00,18:31:51.777
2.93,23.71,2.19,0.00,18:31:51.877
2.87,23.82,2.19,0.00,18:31:51.976
2.93,23.92,2.19,0.00,18:31:52.077
2.85,24.01,2.19,0.00,18:31:52.176
2.91,24.11,2.19,0.00,18:31:52.276
2.84,24.22,2.19,0.00,18:31:52.376
2.94,24.32,2.19,0.00,18:31:52.477
2.88,24.41,2.19,0.00,18:31:52.576
2.96,24.52,2.19,0.00,18:31:52.677
2.85,24.61,2.19,0.00,18:31:52.776
2.91,24.71,2.19,0.00,18:31:52.876
2.86,24.82,2.19,0.00,18:31:52.977
2.92,24.91,2.19,0.00,18:31:53.076
2.82,25.01,2.19,0.00,18:31:53.176
2.90,25.12,2.19,0.00,18:31:53.277
2.82,25.22,2.19,0.00,18:31:53.376
2.94,25.31,2.19,0.00,18:31:53.476
2.88,25.41,2.19,0.00,18:31:53.576
3.00,25.52,2.19,0.00,18:31:53.677
2.87,25.61,2.19,0.00,18:31:53.776
2.96,25.71,2.19,0.00,18:31:53.876
2.88,25.82,2.19,0.00,18:31:53.977
2.91,25.92,2.19,0.00,18:31:54.076
2.81,26.01,2.19,0.00,18:31:54.176
2.94,26.11,2.19,0.00,18:31:54.276
2.83,26.22,2.19,0.00,18:31:54.377
2.92,26.31,2.19,0.00,18:31:54.476
2.82,26.41,2.19,0.00,18:31:54.576
2.91,26.51,2.19,0.00,18:31:54.676
2.81,26.62,2.19,0.00,18:31:54.776
2.89,26.72,2.19,0.00,18:31:54.877
2.86,26.81,2.19,0.00,18:31:54.976
2.91,26.91,2.19,0.00,18:31:55.076
2.81,27.02,2.19,0.00,18:31:55.176
2.86,27.12,2.19,0.00,18:31:55.276
2.88,27.22,2.19,0.00,18:31:55.376
2.96,27.32,2.19,0.00,18:31:55.477
2.94,27.42,2.19,0.00,18:31:55.576
2.88,27.52,2.19,0.00,18:31:55.676
2.91,27.62,2.19,0.00,18:31:55.776
2.93,27.72,2.19,0.00,18:31:55.876
2.91,27.82,2.19,0.00,18:31:55.976
2.82,27.92,2.19,0.00,18:31:56.076
2.87,28.02,2.19,0.00,18:31:56.177
2.86,28.12,2.19,0.00,18:31:56.276
2.89,28.22,2.19,0.00,18:31:56.376
2.82,28.32,2.19,0.00,18:31:56.476
2.85,28.42,2.19,0.00,18:31:56.577
2.85,28.52,2.19,0.00,18:31:56.676
2.99,28.62,2.19,0.00,18:31:56.776
2.87,28.72,2.19,0.00,18:31:56.877
2.91,28.82,2.19,0.00,18:31:56.976
2.82,28.92,2.19,0.00,18:31:57.076
2.93,29.02,2.19,0.00,18:31:57.176
2.84,29.12,2.19,0.00,18:31:57.276
2.89,29.22,2.19,0.00,18:31:57.377
2.92,29.32,2.19,0.00,18:31:57.476
2.94,29.42,2.19,0.00,18:31:57.576
2.87,29.52,2.19,0.00,18:31:57.676
2.94,29.62,2.19,0.00,18:31:57.776
2.98,29.72,2.19,0.00,18:31:57.877
2.97,29.82,2.19,0.00,18:31:57.976
2.89,29.92,2.19,0.00,18:31:58.076
2.89,30.02,2.19,0.00,18:31:58.176
2.91,30.12,2.19,0.00,18:31:58.276
2.91,30.22,2.19,0.00,18:31:58.377
2.89,30.32,2.19,0.00,18:31:58.477
2.89,30.42,2.19,0.00,18:31:58.576
2.86,30.52,2.19,0.00,18:31:58.677
2.93,30.62,2.19,0.00,18:31:58.776
3.02,30.72,2.19,0.00,18:31:58.876
2.96,30.82,2.19,0.00,18:31:58.976
2.88,30.92,2.19,0.00,18:31:59.076
2.93,31.02,2.19,0.00,18:31:59.176
2.87,31.12,2.19,0.00,18:31:59.276
2.97,31.22,2.19,0.00,18:31:59.376
2.89,31.32,2.19,0.00,18:31:59.477
2.98,31.42,2.19,0.00,18:31:59.576
2.93,31.52,2.19,0.00,18:31:59.676
2.99,31.62,2.19,0.00,18:31:59.777
2.94,31.72,2.19,0.00,18:31:59.876
2.96,31.82,2.19,0.00,18:31:59.976
2.85,31.92,2.19,0.00,18:32:00.076
2.93,32.02,2.19,0.00,18:32:00.177
2.96,32.12,2.19,0.00,18:32:00.276
2.93,32.22,2.19,0.00,18:32:00.376
2.91,32.32,2.19,0.00,18:32:00.476
2.91,32.42,2.19,0.00,18:32:00.577
2.87,32.52,2.19,0.00,18:32:00.676
2.99,32.62,2.19,0.00,18:32:00.776
2.82,32.72,2.19,0.00,18:32:00.877
2.92,32.82,2.19,0.00,18:32:00.977
2.89,32.92,2.19,0.00,18:32:01.076
2.89,33.02,2.19,0.00,18:32:01.176
2.84,33.12,2.19,0.00,18:32:01.276
2.88,33.22,2.19,0.00,18:32:01.377
2.79,33.32,2.19,0.00,18:32:01.476
2.84,33.42,2.19,0.00,18:32:01.576
2.79,33.52,2.19,0.00,18:32:01.677
2.81,33.62,2.19,0.00,18:32:01.776
2.80,33.72,2.19,0.00,18:32:01.876
2.93,33.82,2.19,0.00,18:32:01.976
2.82,33.92,2.19,0.00,18:32:02.076
2.86,34.02,2.19,0.00,18:32:02.177
2.86,34.12,2.19,0.00,18:32:02.276
2.86,34.22,2.19,0.00,18:32:02.376
2.93,34.32,2.19,0.00,18:32:02.477
2.86,34.42,2.19,0.00,18:32:02.576
3.01,34.52,2.19,0.00,18:32:02.676
2.90,34.62,2.19,0.00,18:32:02.776
2.96,34.72,2.19,0.00,18:32:02.877
2.89,34.82,2.19,0.00,18:32:02.976
2.93,34.92,2.19,0.00,18:32:03.076
2.84,35.02,2.19,0.00,18:32:03.176
2.94,35.12,2.19,0.00,18:32:03.276
2.94,35.22,2.19,0.00,18:32:03.377
2.98,35.32,2.19,0.00,18:32:03.476
2.94,35.42,2.19,0.00,18:32:03.576
2.86,35.52,2.19,0.00,18:32:03.676
2.97,35.62,2.19,0.00,18:32:03.776
2.93,35.72,2.19,0.00,18:32:03.876
2.96,35.82,2.19,0.00,18:32:03.976
2.82,35.92,2.19,0.00,18:32:04.077
2.92,36.02,2.19,0.00,18:32:04.176
2.85,36.12,2.19,0.00,18:32:04.276
2.93,36.22,2.19,0.00,18:32:04.376
2.90,36.32,2.19,0.00,18:32:04.477
2.89,36.42,2.19,0.00,18:32:04.576
2.88,36.52,2.19,0.00,18:32:04.676
2.84,36.62,2.19,0.00,18:32:04.777
2.94,36.72,2.19,0.00,18:32:04.877
2.85,36.82,2.19,0.00,18:32:04.976
2.93,36.92,2.19,0.00,18:32:05.076
2.86,37.02,2.19,0.00,18:32:05.176
2.92,37.12,2.19,0.00,18:32:05.276
2.86,37.22,2.19,0.00,18:32:05.376
2.91,37.32,2.19,0.00,18:32:05.476
2.86,37.42,2.19,0.00,18:32:05.577
2.96,37.52,2.19,0.00,18:32:05.676
2.88,37.62,2.19,0.00,18:32:05.776
2.93,37.72,2.19,0.00,18:32:05.876
2.87,37.82,2.19,0.00,18:32:05.977
2.98,37.92,2.19,0.00,18:32:06.076
2.83,38.02,2.19,0.00,18:32:06.176
2.92,38.12,2.19,0.00,18:32:06.277
2.93,38.22,2.19,0.00,18:32:06.376
2.98,38.32,2.19,0.00,18:32:06.476
2.87,38.42,2.19,0.00,18:32:06.576
2.97,38.52,2.19,0.00,18:32:06.677
2.84,38.62,2.19,0.00,18:32:06.776
2.87,38.72,2.19,0.00,18:32:06.876
2.93,38.83,2.19,0.00,18:32:06.976
2.86,38.93,2.19,0.00,18:32:07.076
2.89,39.02,2.19,0.00,18:32:07.176
2.88,39.12,2.19,0.00,18:32:07.276
2.91,39.23,2.19,0.00,18:32:07.377
2.93,39.32,2.19,0.00,18:32:07.476
2.93,39.43,2.19,0.00,18:32:07.577
2.84,39.52,2.19,0.00,18:32:07.676
2.92,39.63,2.19,0.00,18:32:07.776
2.82,39.73,2.19,0.00,18:32:07.877
2.86,39.82,2.19,0.00,18:32:07.976
2.82,39.92,2.19,0.00,18:32:08.076
2.92,40.02,2.19,0.00,18:32:08.176
2.86,40.12,2.19,0.00,18:32:08.276
2.89,40.23,2.19,0.00,18:32:08.376
2.85,40.32,2.19,0.00,18:32:08.476
2.95,40.43,2.19,0.00,18:32:08.576
2.84,40.53,2.19,0.00,18:32:08.676
2.93,40.63,2.19,0.00,18:32:08.776
2.84,40.73,2.19,0.00,18:32:08.877
2.91,40.83,2.19,0.00,18:32:08.977
2.91,40.93,2.19,0.00,18:32:09.076
2.96,41.03,2.19,0.00,18:32:09.176
2.86,41.13,2.19,0.00,18:32:09.276
2.90,41.23,2.19,0.00,18:32:09.377
2.89,41.33,2.19,0.00,18:32:09.476
2.94,41.43,2.19,0.00,18:32:09.576
2.87,41.53,2.19,0.00,18:32:09.676
2.87,41.63,2.19,0.00,18:32:09.777
2.84,41.73,2.19,0.00,18:32:09.876
2.97,41.83,2.19,0.00,18:32:09.976
2.88,41.93,2.19,0.00,18:32:10.076
2.98,42.03,2.19,0.00,18:32:10.176
2.86,42.13,2.19,0.00,18:32:10.276
2.95,42.23,2.19,0.00,18:32:10.376
2.91,42.33,2.19,0.00,18:32:10.477
2.97,42.43,2.19,0.00,18:32:10.576
2.84,42.53,2.19,0.00,18:32:10.676
2.91,42.63,2.19,0.00,18:32:10.776
2.94,42.73,2.19,0.00,18:32:10.877
2.97,42.83,2.19,0.00,18:32:10.976
2.89,42.93,2.19,0.00,18:32:11.076
2.84,43.03,2.19,0.00,18:32:11.176
2.82,43.13,2.19,0.00,18:32:11.276
2.97,43.23,2.19,0.00,18:32:11.376
2.87,43.33,2.19,0.00,18:32:11.477
2.90,43.43,2.19,0.00,18:32:11.576
2.91,43.53,2.19,0.00,18:32:11.676
2.85,43.63,2.19,0.00,18:32:11.776
2.89,43.73,2.19,0.00,18:32:11.877
2.82,43.83,2.19,0.00,18:32:11.976
2.91,43.93,2.19,0.00,18:32:12.076
2.84,44.03,2.19,0.00,18:32:12.176
2.91,44.13,2.19,0.00,18:32:12.276
2.81,44.23,2.19,0.00,18:32:12.377
2.90,44.33,2.19,0.00,18:32:12.476
2.84,44.43,2.19,0.00,18:32:12.576
2.93,44.53,2.19,0.00,18:32:12.677
2.91,44.63,2.19,0.00,18:32:12.776
2.88,44.73,2.19,0.00,18:32:12.877
2.98,44.83,2.19,0.00,18:32:12.978
2.99,44.93,2.19,0.00,18:32:13.076
2.91,45.03,2.19,0.00,18:32:13.176
2.96,45.13,2.19,0.00,18:32:13.276
2.92,45.23,2.19,0.00,18:32:13.376
2.86,45.33,2.19,0.00,18:32:13.476
2.94,45.43,2.19,0.00,18:32:13.576
2.88,45.53,2.19,0.00,18:32:13.676
2.97,45.63,2.19,0.00,18:32:13.776
2.91,45.73,2.19,0.00,18:32:13.877
2.91,45.83,2.19,0.00,18:32:13.976
2.83,45.93,2.19,0.00,18:32:14.076
2.93,46.03,2.19,0.00,18:32:14.176
2.87,46.13,2.19,0.00,18:32:14.276
2.93,46.23,2.19,0.00,18:32:14.376
2.94,46.33,2.19,0.00,18:32:14.476
2.87,46.43,2.19,0.00,18:32:14.576
2.93,46.53,2.19,0.00,18:32:14.676
2.83,46.63,2.19,0.00,18:32:14.778
2.96,46.73,2.19,0.00,18:32:14.876
2.89,46.83,2.19,0.00,18:32:14.976
2.98,46.93,2.19,0.00,18:32:15.076
2.92,47.03,2.19,0.00,18:32:15.177
2.97,47.13,2.19,0.00,18:32:15.276
2.85,47.23,2.19,0.00,18:32:15.376
2.87,47.33,2.19,0.00,18:32:15.476
2.87,47.43,2.19,0.00,18:32:15.578
2.84,47.53,2.19,0.00,18:32:15.676
2.93,47.63,2.19,0.00,18:32:15.776
2.82,47.73,2.19,0.00,18:32:15.876
2.86,47.83,2.19,0.00,18:32:15.976
2.84,47.93,2.19,0.00,18:32:16.076
2.89,48.03,2.19,0.00,18:32:16.177
2.96,48.13,2.19,0.00,18:32:16.276
2.89,48.23,2.19,0.00,18:32:16.376
2.91,48.33,2.19,0.00,18:32:16.476
2.79,48.43,2.19,0.00,18:32:16.577
2.92,48.53,2.19,0.00,18:32:16.676
2.81,48.63,2.19,0.00,18:32:16.776
2.87,48.73,2.19,0.00,18:32:16.876
2.96,48.83,2.19,0.00,18:32:16.977
2.82,48.93,2.19,0.00,18:32:17.077
2.90,49.03,2.19,0.00,18:32:17.176
2.84,49.13,2.19,0.00,18:32:17.276
2.89,49.23,2.19,0.00,18:32:17.376
2.86,49.33,2.19,0.00,18:32:17.477
2.87,49.43,2.19,0.00,18:32:17.576
3.11,49.53,2.19,0.00,18:32:17.676
3.01,49.63,2.19,0.00,18:32:17.776
2.93,49.73,2.19,0.00,18:32:17.876
2.82,49.83,2.19,0.00,18:32:17.976
2.83,49.93,2.19,0.00,18:32:18.076
2.81,50.03,2.19,0.00,18:32:18.176
2.91,50.13,2.19,0.00,18:32:18.276
2.89,50.23,2.19,0.00,18:32:18.376
2.86,50.33,2.19,0.00,18:32:18.477
2.82,50.43,2.19,0.00,18:32:18.576
2.90,50.53,2.19,0.00,18:32:18.676
2.81,50.63,2.19,0.00,18:32:18.776
2.79,50.73,2.19,0.00,18:32:18.876
2.91,50.83,2.19,0.00,18:32:18.977
2.91,50.93,2.19,0.00,18:32:19.076
2.91,51.03,2.19,0.00,18:32:19.176
2.94,51.13,2.19,0.00,18:32:19.276
2.85,51.23,2.19,0.00,18:32:19.376
2.91,51.33,2.19,0.00,18:32:19.477
2.97,51.43,2.19,0.00,18:32:19.576
2.96,51.53,2.19,0.00,18:32:19.676
2.83,51.63,2.19,0.00,18:32:19.776
2.86,51.73,2.19,0.00,18:32:19.876
2.84,51.83,2.19,0.00,18:32:19.976
2.88,51.93,2.19,0.00,18:32:20.076
2.97,52.03,2.19,0.00,18:32:20.176
2.89,52.13,2.19,0.00,18:32:20.277
2.83,52.23,2.19,0.00,18:32:20.376
2.93,52.33,2.19,0.00,18:32:20.476
2.94,52.43,2.19,0.00,18:32:20.576
2.86,52.53,2.19,0.00,18:32:20.677
2.84,52.63,2.19,0.00,18:32:20.776
2.91,52.73,2.19,0.00,18:32:20.876
2.87,52.83,2.19,0.00,18:32:20.976
2.82,52.93,2.19,0.00,18:32:21.076
2.91,53.04,2.19,0.00,18:32:21.177
2.91,53.13,2.19,0.00,18:32:21.277
2.91,53.23,2.19,0.00,18:32:21.376
2.82,53.33,2.19,0.00,18:32:21.476
2.91,53.44,2.19,0.00,18:32:21.576
2.88,53.54,2.19,0.00,18:32:21.677
2.93,53.63,2.19,0.00,18:32:21.776
2.81,53.73,2.19,0.00,18:32:21.876
2.92,53.84,2.19,0.00,18:32:21.976
2.87,53.93,2.19,0.00,18:32:22.076
2.90,54.03,2.19,0.00,18:32:22.176
2.86,54.13,2.19,0.00,18:32:22.276
2.94,54.24,2.19,0.00,18:32:22.377
2.84,54.33,2.19,0.00,18:32:22.476
2.92,54.44,2.19,0.00,18:32:22.576
2.89,54.54,2.19,0.00,18:32:22.677
2.94,54.63,2.19,0.00,18:32:22.776
2.90,54.74,2.19,0.00,18:32:22.877
2.94,54.83,2.19,0.00,18:32:22.976
2.87,54.93,2.19,0.00,18:32:23.076
2.90,55.04,2.19,0.00,18:32:23.176
2.96,55.14,2.19,0.00,18:32:23.276
2.86,55.24,2.19,0.00,18:32:23.376
2.97,55.34,2.19,0.00,18:32:23.477
2.87,55.44,2.19,0.00,18:32:23.576
2.99,55.54,2.19,0.00,18:32:23.676
2.89,55.64,2.19,0.00,18:32:23.776
2.99,55.74,2.19,0.00,18:32:23.878
2.87,55.84,2.19,0.00,18:32:23.976
2.94,55.94,2.19,0.00,18:32:24.076
2.86,56.04,2.19,0.00,18:32:24.176
2.96,56.14,2.19,0.00,18:32:24.277
2.91,56.24,2.19,0.00,18:32:24.376
2.82,56.34,2.19,0.00,18:32:24.476
2.94,56.44,2.19,0.00,18:32:24.576
2.88,56.54,2.19,0.00,18:32:24.677
2.97,56.64,2.19,0.00,18:32:24.777
2.96,56.74,2.19,0.00,18:32:24.876
2.95,56.84,2.19,0.00,18:32:24.976
2.84,56.94,2.19,0.00,18:32:25.077
2.82,57.04,2.19,0.00,18:32:25.176
2.86,57.14,2.19,0.00,18:32:25.276
2.97,57.24,2.19,0.00,18:32:25.376
2.94,57.34,2.19,0.00,18:32:25.476
2.89,57.44,2.19,0.00,18:32:25.576
2.90,57.54,2.19,0.00,18:32:25.676
2.92,57.64,2.19,0.00,18:32:25.777
2.93,57.74,2.19,0.00,18:32:25.876
2.97,57.84,2.19,0.00,18:32:25.976
2.87,57.94,2.19,0.00,18:32:26.077
2.84,58.04,2.19,0.00,18:32:26.176
