Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
2.81,10.41,2.19,0.00,16:30:24.277
2.96,10.51,2.19,0.00,16:30:24.377
2.94,10.61,2.19,0.00,16:30:24.476
2.85,10.71,2.19,0.00,16:30:24.576
2.82,10.81,2.19,0.00,16:30:24.677
2.87,10.91,2.19,0.00,16:30:24.776
2.91,11.01,2.19,0.00,16:30:24.876
2.87,11.11,2.19,0.00,16:30:24.976
2.94,11.21,2.19,0.00,16:30:25.077
2.89,11.31,2.19,0.00,16:30:25.176
2.96,11.41,2.19,0.00,16:30:25.276
2.83,11.51,2.19,0.00,16:30:25.376
2.85,11.61,2.19,0.00,16:30:25.477
2.85,11.71,2.19,0.00,16:30:25.576
2.93,11.81,2.19,0.00,16:30:25.676
2.81,11.91,2.19,0.00,16:30:25.777
2.86,12.01,2.19,0.00,16:30:25.876
2.82,12.11,2.19,0.00,16:30:25.976
2.98,12.21,2.19,0.00,16:30:26.076
2.92,12.31,2.19,0.00,16:30:26.177
2.95,12.41,2.19,0.00,16:30:26.277
2.91,12.51,2.19,0.00,16:30:26.376
2.87,12.61,2.19,0.00,16:30:26.476
2.97,12.71,2.19,0.00,16:30:26.576
2.87,12.81,2.19,0.00,16:30:26.677
2.96,12.91,2.19,0.00,16:30:26.777
2.90,13.01,2.19,0.00,16:30:26.876
2.96,13.11,2.19,0.00,16:30:26.977
2.84,13.21,2.19,0.00,16:30:27.076
2.94,13.31,2.19,0.00,16:30:27.176
2.86,13.41,2.19,0.00,16:30:27.276
2.98,13.51,2.19,0.00,16:30:27.376
2.91,13.61,2.19,0.00,16:30:27.476
2.97,13.71,2.19,0.00,16:30:27.576
2.91,13.81,2.19,0.00,16:30:27.676
2.98,13.91,2.19,0.00,16:30:27.776
2.89,14.01,2.19,0.00,16:30:27.876
2.95,14.11,2.19,0.00,16:30:27.978
2.89,14.21,2.19,0.00,16:30:28.076
3.00,14.31,2.19,0.00,16:30:28.177
2.82,14.41,2.19,0.00,16:30:28.276
2.93,14.51,2.19,0.00,16:30:28.377
2.87,14.61,2.19,0.00,16:30:28.476
2.93,14.71,2.19,0.00,16:30:28.576
2.87,14.81,2.19,0.00,16:30:28.676
2.93,14.91,2.19,0.00,16:30:28.776
2.86,15.01,2.19,0.00,16:30:28.876
2.93,15.11,2.19,0.00,16:30:28.977
2.86,15.21,2.19,0.00,16:30:29.076
2.94,15.31,2.19,0.00,16:30:29.176
2.89,15.41,2.19,0.00,16:30:29.276
2.91,15.51,2.19,0.00,16:30:29.377
2.86,15.61,2.19,0.00,16:30:29.476
2.96,15.71,2.19,0.00,16:30:29.576
2.84,15.81,2.19,0.00,16:30:29.676
2.90,15.91,2.19,0.00,16:30:29.776
2.86,16.01,2.19,0.00,16:30:29.876
2.79,16.11,2.19,0.00,16:30:29.976
2.89,16.21,2.19,0.00,16:30:30.076
2.80,16.31,2.19,0.00,16:30:30.177
2.86,16.41,2.19,0.00,16:30:30.276
2.82,16.51,2.19,0.00,16:30:30.376
2.94,16.61,2.19,0.00,16:30:30.476
2.90,16.71,2.19,0.00,16:30:30.576
2.94,16.81,2.19,0.00,16:30:30.676
2.86,16.91,2.19,0.00,16:30:30.776
2.97,17.01,2.19,0.00,16:30:30.877
2.83,17.11,2.19,0.00,16:30:30.976
2.92,17.21,2.19,0.00,16:30:31.076
2.82,17.31,2.19,0.00,16:30:31.176
2.91,17.41,2.19,0.00,16:30:31.276
2.87,17.51,2.19,0.00,16:30:31.377
2.91,17.61,2.19,0.00,16:30:31.476
2.82,17.71,2.19,0.00,16:30:31.576
2.94,17.81,2.19,0.00,16:30:31.676
2.86,17.91,2.19,0.00,16:30:31.776
2.82,18.01,2.19,0.00,16:30:31.877
2.92,18.11,2.19,0.00,16:30:31.976
2.86,18.21,2.19,0.00,16:30:32.076
2.93,18.31,2.19,0.00,16:30:32.176
2.89,18.41,2.19,0.00,16:30:32.277
2.95,18.51,2.19,0.00,16:30:32.376
2.86,18.61,2.19,0.00,16:30:32.476
2.98,18.71,2.19,0.00,16:30:32.576
2.81,18.81,2.19,0.00,16:30:32.677
2.92,18.91,2.19,0.00,16:30:32.776
2.84,19.01,2.19,0.00,16:30:32.876
2.89,19.11,2.19,0.00,16:30:32.977
2.84,19.21,2.19,0.00,16:30:33.076
2.88,19.31,2.19,0.00,16:30:33.176
2.82,19.41,2.19,0.00,16:30:33.277
2.94,19.51,2.19,0.00,16:30:33.377
2.86,19.61,2.19,0.00,16:30:33.476
2.94,19.71,2.19,0.00,16:30:33.576
2.83,19.81,2.19,0.00,16:30:33.676
2.87,19.91,2.19,0.00,16:30:33.776
2.93,20.01,2.19,0.00,16:30:33.877
2.94,20.11,2.19,0.00,16:30:33.977
2.91,20.21,2.19,0.00,16:30:34.076
2.89,20.31,2.19,0.00,16:30:34.176
2.96,20.41,2.19,0.00,16:30:34.278
2.94,20.51,2.19,0.00,16:30:34.376
2.86,20.61,2.19,0.00,16:30:34.476
2.82,20.71,2.19,0.00,16:30:34.576
2.99,20.81,2.19,0.00,16:30:34.676
2.98,20.91,2.19,0.00,16:30:34.776
2.94,21.01,2.19,0.00,16:30:34.876
2.85,21.11,2.19,0.00,16:30:34.977
2.87,21.21,2.19,0.00,16:30:35.076
2.88,21.32,2.19,0.00,16:30:35.176
2.96,21.42,2.19,0.00,16:30:35.276
2.89,21.52,2.19,0.00,16:30:35.377
2.94,21.61,2.19,0.00,16:30:35.476
2.86,21.72,2.19,0.00,16:30:35.576
2.94,21.82,2.19,0.00,16:30:35.676
2.89,21.92,2.19,0.00,16:30:35.776
2.98,22.02,2.19,0.00,16:30:35.876
2.93,22.12,2.19,0.00,16:30:35.976
2.94,22.21,2.19,0.00,16:30:36.077
2.85,22.32,2.19,0.00,16:30:36.176
2.98,22.42,2.19,0.00,16:30:36.277
2.93,22.52,2.19,0.00,16:30:36.376
2.91,22.62,2.19,0.00,16:30:36.476
2.84,22.72,2.19,0.00,16:30:36.576
2.98,22.82,2.19,0.00,16:30:36.677
2.89,22.91,2.19,0.00,16:30:36.776
2.93,23.02,2.19,0.00,16:30:36.876
2.88,23.12,2.19,0.00,16:30:36.976
2.86,23.22,2.19,0.00,16:30:37.078
2.96,23.32,2.19,0.00,16:30:37.176
2.86,23.42,2.19,0.00,16:30:37.276
2.94,23.52,2.19,0.00,16:30:37.376
2.86,23.62,2.19,0.00,16:30:37.476
2.96,23.72,2.19,0.00,16:30:37.576
2.89,23.82,2.19,0.00,16:30:37.676
2.86,23.92,2.19,0.00,16:30:37.777
2.89,24.02,2.19,0.00,16:30:37.876
2.89,24.12,2.19,0.00,16:30:37.976
2.87,24.22,2.19,0.00,16:30:38.076
2.84,24.32,2.19,0.00,16:30:38.178
2.80,24.42,2.19,0.00,16:30:38.277
2.91,24.52,2.19,0.00,16:30:38.376
2.88,24.62,2.19,0.00,16:30:38.476
2.80,24.72,2.19,0.00,16:30:38.577
2.83,24.82,2.19,0.00,16:30:38.676
2.97,24.92,2.19,0.00,16:30:38.776
2.98,25.02,2.19,0.00,16:30:38.876
2.87,25.12,2.19,0.00,16:30:38.977
2.86,25.22,2.19,0.00,16:30:39.076
2.88,25.32,2.19,0.00,16:30:39.176
2.92,25.42,2.19,0.00,16:30:39.278
2.88,25.52,2.19,0.00,16:30:39.377
2.93,25.62,2.19,0.00,16:30:39.476
2.95,25.72,2.19,0.00,16:30:39.576
2.88,25.82,2.19,0.00,16:30:39.677
2.94,25.92,2.19,0.00,16:30:39.776
2.86,26.02,2.19,0.00,16:30:39.876
2.96,26.12,2.19,0.00,16:30:39.976
2.98,26.22,2.19,0.00,16:30:40.077
2.96,26.32,2.19,0.00,16:30:40.176
2.89,26.42,2.19,0.00,16:30:40.276
2.91,26.52,2.19,0.00,16:30:40.376
2.97,26.62,2.19,0.00,16:30:40.477
2.96,26.72,2.19,0.00,16:30:40.576
2.87,26.82,2.19,0.00,16:30:40.678
2.89,26.92,2.19,0.00,16:30:40.776
2.86,27.02,2.19,0.00,16:30:40.877
2.91,27.12,2.19,0.00,16:30:40.976
2.87,27.22,2.19,0.00,16:30:41.077
2.92,27.32,2.19,0.00,16:30:41.176
2.96,27.42,2.19,0.00,16:30:41.276
2.87,27.52,2.19,0.00,16:30:41.377
2.86,27.62,2.19,0.00,16:30:41.476
2.87,27.72,2.19,0.00,16:30:41.577
2.97,27.82,2.19,0.00,16:30:41.676
2.86,27.92,2.19,0.00,16:30:41.776
2.93,28.02,2.19,0.00,16:30:41.876
2.88,28.12,2.19,0.00,16:30:41.977
2.91,28.22,2.19,0.00,16:30:42.076
2.89,28.32,2.19,0.00,16:30:42.176
2.96,28.42,2.19,0.00,16:30:42.277
2.86,28.52,2.19,0.00,16:30:42.376
2.97,28.62,2.19,0.00,16:30:42.477
2.89,28.72,2.19,0.00,16:30:42.576
2.94,28.82,2.19,0.00,16:30:42.676
2.84,28.92,2.19,0.00,16:30:42.776
2.91,29.02,2.19,0.00,16:30:42.876
2.99,29.12,2.19,0.00,16:30:42.978
3.07,29.22,2.19,0.00,16:30:43.076
2.98,29.32,2.19,0.00,16:30:43.176
2.98,29.42,2.19,0.00,16:30:43.276
2.85,29.52,2.19,0.00,16:30:43.376
2.96,29.62,2.19,0.00,16:30:43.477
2.86,29.72,2.19,0.00,16:30:43.576
2.93,29.82,2.19,0.00,16:30:43.676
2.87,29.92,2.19,0.00,16:30:43.776
2.94,30.02,2.19,0.00,16:30:43.877
3.09,30.12,2.19,0.00,16:30:43.976
3.09,0.00,2.19,0.00,16:30:44.076
