Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
2.89,7.60,2.19,0.00,16:32:14.876
2.82,7.70,2.19,0.00,16:32:14.976
2.89,7.80,2.19,0.00,16:32:15.076
2.91,7.91,2.19,0.00,16:32:15.176
2.84,8.01,2.19,0.00,16:32:15.276
2.97,8.11,2.19,0.00,16:32:15.378
2.99,8.21,2.19,0.00,16:32:15.476
2.98,8.31,2.19,0.00,16:32:15.576
2.91,8.41,2.19,0.00,16:32:15.677
2.96,8.51,2.19,0.00,16:32:15.776
2.98,8.61,2.19,0.00,16:32:15.876
2.95,8.71,2.19,0.00,16:32:15.976
2.89,8.81,2.19,0.00,16:32:16.077
2.99,8.91,2.19,0.00,16:32:16.176
2.92,9.01,2.19,0.00,16:32:16.276
2.96,9.11,2.19,0.00,16:32:16.376
2.91,9.21,2.19,0.00,16:32:16.477
2.99,9.31,2.19,0.00,16:32:16.577
2.94,9.41,2.19,0.00,16:32:16.676
3.00,9.51,2.19,0.00,16:32:16.776
2.89,9.61,2.19,0.00,16:32:16.876
2.98,9.71,2.19,0.00,16:32:16.977
2.96,9.81,2.19,0.00,16:32:17.076
2.92,9.91,2.19,0.00,16:32:17.176
2.74,10.01,2.19,0.00,16:32:17.276
2.61,10.11,2.19,0.00,16:32:17.377
2.72,10.21,2.19,0.00,16:32:17.476
2.67,10.31,2.19,0.00,16:32:17.576
2.74,10.41,2.19,0.00,16:32:17.676
2.86,10.51,2.19,0.00,16:32:17.777
2.89,10.61,2.19,0.00,16:32:17.877
2.79,10.71,2.19,0.00,16:32:17.976
2.84,10.81,2.19,0.00,16:32:18.077
2.89,10.91,2.19,0.00,16:32:18.176
2.88,11.01,2.19,0.00,16:32:18.277
2.93,11.11,2.19,0.00,16:32:18.376
2.87,11.21,2.19,0.00,16:32:18.477
2.89,11.31,2.19,0.00,16:32:18.576
2.98,11.41,2.19,0.00,16:32:18.676
2.89,11.51,2.19,0.00,16:32:18.776
2.81,11.61,2.19,0.00,16:32:18.877
2.79,11.71,2.19,0.00,16:32:18.976
2.87,11.81,2.19,0.00,16:32:19.076
2.87,11.91,2.19,0.00,16:32:19.176
2.82,12.01,2.19,0.00,16:32:19.277
2.79,12.11,2.19,0.00,16:32:19.376
2.89,12.21,2.19,0.00,16:32:19.476
2.90,12.31,2.19,0.00,16:32:19.576
2.82,12.41,2.19,0.00,16:32:19.676
2.92,12.51,2.19,0.00,16:32:19.777
2.81,12.61,2.19,0.00,16:32:19.876
2.90,12.71,2.19,0.00,16:32:19.976
2.88,12.81,2.19,0.00,16:32:20.076
2.93,12.91,2.19,0.00,16:32:20.177
2.81,13.01,2.19,0.00,16:32:20.276
2.89,13.11,2.19,0.00,16:32:20.376
2.81,13.21,2.19,0.00,16:32:20.477
2.89,13.31,2.19,0.00,16:32:20.576
2.94,13.41,2.19,0.00,16:32:20.677
2.87,13.51,2.19,0.00,16:32:20.777
2.99,13.61,2.19,0.00,16:32:20.876
2.89,13.71,2.19,0.00,16:32:20.976
2.87,13.81,2.19,0.00,16:32:21.077
3.00,13.91,2.19,0.00,16:32:21.176
2.88,14.01,2.19,0.00,16:32:21.276
2.96,14.11,2.19,0.00,16:32:21.376
2.86,14.21,2.19,0.00,16:32:21.477
2.96,14.31,2.19,0.00,16:32:21.576
2.84,14.41,2.19,0.00,16:32:21.676
2.94,14.51,2.19,0.00,16:32:21.777
2.89,14.61,2.19,0.00,16:32:21.876
2.94,14.71,2.19,0.00,16:32:21.976
2.85,14.81,2.19,0.00,16:32:22.076
2.84,14.91,2.19,0.00,16:32:22.177
2.84,15.01,2.19,0.00,16:32:22.276
2.90,15.11,2.19,0.00,16:32:22.377
2.88,15.21,2.19,0.00,16:32:22.476
2.99,15.31,2.19,0.00,16:32:22.576
2.87,15.41,2.19,0.00,16:32:22.677
2.99,15.51,2.19,0.00,16:32:22.776
2.82,15.61,2.19,0.00,16:32:22.876
2.89,15.71,2.19,0.00,16:32:22.976
2.97,15.81,2.19,0.00,16:32:23.076
2.85,15.91,2.19,0.00,16:32:23.177
2.94,16.01,2.19,0.00,16:32:23.276
2.82,16.11,2.19,0.00,16:32:23.376
2.83,16.22,2.19,0.00,16:32:23.477
2.86,16.31,2.19,0.00,16:32:23.576
2.94,16.41,2.19,0.00,16:32:23.676
3.00,16.52,2.19,0.00,16:32:23.776
2.92,16.61,2.19,0.00,16:32:23.876
2.88,16.72,2.19,0.00,16:32:23.977
2.89,16.82,2.19,0.00,16:32:24.076
2.88,16.91,2.19,0.00,16:32:24.176
2.96,17.01,2.19,0.00,16:32:24.276
2.87,17.11,2.19,0.00,16:32:24.377
3.04,17.22,2.19,0.00,16:32:24.476
2.89,17.31,2.19,0.00,16:32:24.576
2.94,17.41,2.19,0.00,16:32:24.676
2.87,17.51,2.19,0.00,16:32:24.776
2.87,17.61,2.19,0.00,16:32:24.876
2.81,17.71,2.19,0.00,16:32:24.976
2.84,17.82,2.19,0.00,16:32:25.076
2.82,17.91,2.19,0.00,16:32:25.177
2.81,18.02,2.19,0.00,16:32:25.281
2.87,18.12,2.19,0.00,16:32:25.377
2.81,18.22,2.19,0.00,16:32:25.476
2.89,18.32,2.19,0.00,16:32:25.576
2.81,18.42,2.19,0.00,16:32:25.676
2.92,18.52,2.19,0.00,16:32:25.776
2.79,18.62,2.19,0.00,16:32:25.876
2.90,18.72,2.19,0.00,16:32:27.174
2.82,18.72,2.19,0.00,16:32:27.176
2.82,18.72,2.19,0.00,16:32:27.451
2.82,18.72,2.19,0.00,16:32:27.527
2.82,18.72,2.19,0.00,16:32:27.577
2.82,18.72,2.19,0.00,16:32:27.687
2.91,20.48,2.19,0.00,16:32:27.778
2.81,20.58,2.19,0.00,16:32:27.876
2.82,20.67,2.19,0.00,16:32:27.976
2.92,20.77,2.19,0.00,16:32:28.077
2.96,20.88,2.19,0.00,16:32:28.177
2.86,20.98,2.19,0.00,16:32:28.276
2.93,21.08,2.19,0.00,16:32:28.376
2.86,21.18,2.19,0.00,16:32:28.476
2.96,21.28,2.19,0.00,16:32:28.576
2.89,21.38,2.19,0.00,16:32:28.676
2.86,21.48,2.19,0.00,16:32:28.776
2.98,21.58,2.19,0.00,16:32:28.876
2.82,21.68,2.19,0.00,16:32:28.976
2.94,21.78,2.19,0.00,16:32:29.077
2.89,21.88,2.19,0.00,16:32:29.176
2.87,21.98,2.19,0.00,16:32:29.276
2.84,22.08,2.19,0.00,16:32:29.377
2.87,22.18,2.19,0.00,16:32:29.477
2.94,22.28,2.19,0.00,16:32:29.576
2.87,22.38,2.19,0.00,16:32:29.676
2.94,22.48,2.19,0.00,16:32:29.776
2.84,22.58,2.19,0.00,16:32:29.877
2.92,22.68,2.19,0.00,16:32:29.976
2.84,22.78,2.19,0.00,16:32:30.077
2.94,22.88,2.19,0.00,16:32:30.176
2.92,22.98,2.19,0.00,16:32:30.276
2.84,23.08,2.19,0.00,16:32:30.376
2.98,23.18,2.19,0.00,16:32:30.476
2.94,23.28,2.19,0.00,16:32:30.576
2.82,23.38,2.19,0.00,16:32:30.676
2.96,23.48,2.19,0.00,16:32:30.776
2.93,23.58,2.19,0.00,16:32:30.876
2.96,23.68,2.19,0.00,16:32:30.976
2.84,23.78,2.19,0.00,16:32:31.077
2.95,23.88,2.19,0.00,16:32:31.177
2.94,23.98,2.19,0.00,16:32:31.276
2.89,24.08,2.19,0.00,16:32:31.377
2.93,24.18,2.19,0.00,16:32:31.476
2.96,24.28,2.19,0.00,16:32:31.576
2.87,24.38,2.19,0.00,16:32:31.676
2.86,24.48,2.19,0.00,16:32:31.776
2.92,24.58,2.19,0.00,16:32:31.876
2.88,24.68,2.19,0.00,16:32:31.976
2.91,24.78,2.19,0.00,16:32:32.076
2.89,24.88,2.19,0.00,16:32:32.176
2.90,24.98,2.19,0.00,16:32:32.276
2.81,25.08,2.19,0.00,16:32:32.377
2.90,25.18,2.19,0.00,16:32:32.476
2.91,25.28,2.19,0.00,16:32:32.576
2.87,25.38,2.19,0.00,16:32:32.676
2.95,25.48,2.19,0.00,16:32:32.776
2.87,25.58,2.19,0.00,16:32:32.877
2.98,25.69,2.19,0.00,16:32:32.976
2.89,25.78,2.19,0.00,16:32:33.076
2.92,25.88,2.19,0.00,16:32:33.176
2.87,25.99,2.19,0.00,16:32:33.277
2.93,26.09,2.19,0.00,16:32:33.376
2.93,26.19,2.19,0.00,16:32:33.476
2.87,26.29,2.19,0.00,16:32:33.576
2.91,26.39,2.19,0.00,16:32:33.677
2.66,26.49,2.19,0.00,16:32:33.776
2.77,26.59,2.19,0.00,16:32:33.876
2.82,26.69,2.19,0.00,16:32:33.976
2.89,26.79,2.19,0.00,16:32:34.076
2.84,26.89,2.19,0.00,16:32:34.176
2.94,26.99,2.19,0.00,16:32:34.277
2.90,27.09,2.19,0.00,16:32:34.377
2.86,27.19,2.19,0.00,16:32:34.476
3.00,27.29,2.19,0.00,16:32:34.576
2.91,27.39,2.19,0.00,16:32:34.677
2.91,27.49,2.19,0.00,16:32:34.776
2.96,27.59,2.19,0.00,16:32:34.876
2.85,27.69,2.19,0.00,16:32:34.976
2.97,27.79,2.19,0.00,16:32:35.076
2.99,27.89,2.19,0.00,16:32:35.177
2.84,27.99,2.19,0.00,16:32:35.276
2.87,28.09,2.19,0.00,16:32:35.376
2.81,28.19,2.19,0.00,16:32:35.476
2.83,28.29,2.19,0.00,16:32:35.576
2.84,28.39,2.19,0.00,16:32:35.677
2.87,28.49,2.19,0.00,16:32:35.776
2.92,28.59,2.19,0.00,16:32:35.876
2.99,28.69,2.19,0.00,16:32:35.976
2.81,28.79,2.19,0.00,16:32:36.076
2.81,28.89,2.19,0.00,16:32:36.176
2.91,28.99,2.19,0.00,16:32:36.277
2.82,29.09,2.19,0.00,16:32:36.377
2.92,29.19,2.19,0.00,16:32:36.477
2.84,29.29,2.19,0.00,16:32:36.576
2.97,29.39,2.19,0.00,16:32:36.676
2.83,29.49,2.19,0.00,16:32:36.776
2.87,29.59,2.19,0.00,16:32:36.876
2.87,29.69,2.19,0.00,16:32:36.977
2.95,29.79,2.19,0.00,16:32:37.076
2.86,29.89,2.19,0.00,16:32:37.176
2.96,29.99,2.19,0.00,16:32:37.277
3.16,30.09,2.19,0.00,16:32:37.377
3.29,30.19,2.19,0.00,16:32:37.476
3.21,30.29,2.19,0.00,16:32:37.576
3.28,30.39,2.19,0.00,16:32:37.677
3.19,30.49,2.19,0.00,16:32:37.776
3.25,30.59,2.19,0.00,16:32:37.876
3.20,30.69,2.19,0.00,16:32:37.977
3.24,30.79,2.19,0.00,16:32:38.077
3.19,30.89,2.19,0.00,16:32:38.176
3.27,30.99,2.19,0.00,16:32:38.276
3.18,31.09,2.19,0.00,16:32:38.376
3.14,31.19,2.19,0.00,16:32:38.476
3.13,31.29,2.19,0.00,16:32:38.576
3.09,31.39,2.19,0.00,16:32:38.676
3.07,31.49,2.19,0.00,16:32:38.777
2.93,31.59,2.19,0.00,16:32:38.877
2.85,31.69,2.19,0.00,16:32:38.976
2.89,31.79,2.19,0.00,16:32:39.077
2.86,31.89,2.19,0.00,16:32:39.176
2.89,32.00,2.19,0.00,16:32:39.276
2.79,32.10,2.19,0.00,16:32:39.376
2.95,32.20,2.19,0.00,16:32:39.476
2.83,32.30,2.19,0.00,16:32:39.576
2.91,32.40,2.19,0.00,16:32:39.676
2.89,32.50,2.19,0.00,16:32:39.776
2.81,32.60,2.19,0.00,16:32:39.876
2.88,32.70,2.19,0.00,16:32:39.976
2.82,32.80,2.19,0.00,16:32:40.076
2.87,32.90,2.19,0.00,16:32:40.177
2.80,33.00,2.19,0.00,16:32:40.277
2.89,33.10,2.19,0.00,16:32:40.377
2.82,33.20,2.19,0.00,16:32:40.476
2.89,33.30,2.19,0.00,16:32:40.576
2.82,33.40,2.19,0.00,16:32:40.677
2.88,33.50,2.19,0.00,16:32:40.776
2.83,33.60,2.19,0.00,16:32:40.876
2.89,33.70,2.19,0.00,16:32:40.976
2.87,33.80,2.19,0.00,16:32:41.076
2.82,33.90,2.19,0.00,16:32:41.176
2.87,34.00,2.19,0.00,16:32:41.276
2.81,34.10,2.19,0.00,16:32:41.376
2.84,34.20,2.19,0.00,16:32:41.476
2.84,34.30,2.19,0.00,16:32:41.577
2.81,34.40,2.19,0.00,16:32:41.677
2.81,34.50,2.19,0.00,16:32:41.776
2.94,34.60,2.19,0.00,16:32:41.877
2.82,34.70,2.19,0.00,16:32:41.976
2.93,34.80,2.19,0.00,16:32:42.076
2.81,34.90,2.19,0.00,16:32:42.176
2.84,35.00,2.19,0.00,16:32:42.276
2.88,35.10,2.19,0.00,16:32:42.376
2.81,35.20,2.19,0.00,16:32:42.476
2.87,35.30,2.19,0.00,16:32:42.576
2.82,35.40,2.19,0.00,16:32:42.676
2.89,35.50,2.19,0.00,16:32:42.776
2.79,35.60,2.19,0.00,16:32:42.876
2.87,35.70,2.19,0.00,16:32:42.976
2.87,35.80,2.19,0.00,16:32:43.076
2.81,35.91,2.19,0.00,16:32:43.176
2.86,36.01,2.19,0.00,16:32:43.276
2.80,36.11,2.19,0.00,16:32:43.376
2.88,36.21,2.19,0.00,16:32:43.476
2.81,36.30,2.19,0.00,16:32:43.577
2.91,36.40,2.19,0.00,16:32:43.676
2.89,36.51,2.19,0.00,16:32:43.776
2.79,36.61,2.19,0.00,16:32:43.876
2.89,36.71,2.19,0.00,16:32:43.977
2.81,36.81,2.19,0.00,16:32:44.078
2.79,36.91,2.19,0.00,16:32:44.177
2.92,37.01,2.19,0.00,16:32:44.276
2.87,37.11,2.19,0.00,16:32:44.376
2.94,37.21,2.19,0.00,16:32:44.476
2.88,37.31,2.19,0.00,16:32:44.576
2.98,37.41,2.19,0.00,16:32:44.677
2.89,37.51,2.19,0.00,16:32:44.776
2.99,37.61,2.19,0.00,16:32:44.876
2.91,37.71,2.19,0.00,16:32:44.976
2.98,37.81,2.19,0.00,16:32:45.077
2.91,37.91,2.19,0.00,16:32:45.176
2.99,38.01,2.19,0.00,16:32:45.276
2.91,38.11,2.19,0.00,16:32:45.377
2.96,38.21,2.19,0.00,16:32:45.477
2.91,38.31,2.19,0.00,16:32:45.576
2.92,38.41,2.19,0.00,16:32:45.676
2.99,38.51,2.19,0.00,16:32:45.776
2.90,38.61,2.19,0.00,16:32:45.876
2.98,38.71,2.19,0.00,16:32:45.976
2.94,38.81,2.19,0.00,16:32:46.076
2.98,38.91,2.19,0.00,16:32:46.176
2.92,39.01,2.19,0.00,16:32:46.276
3.00,39.11,2.19,0.00,16:32:46.377
2.93,39.21,2.19,0.00,16:32:46.476
2.99,39.31,2.19,0.00,16:32:46.577
2.92,39.41,2.19,0.00,16:32:46.676
2.99,39.51,2.19,0.00,16:32:46.778
2.89,39.61,2.19,0.00,16:32:46.877
2.99,39.71,2.19,0.00,16:32:46.976
2.91,39.81,2.19,0.00,16:32:47.076
2.98,39.91,2.19,0.00,16:32:47.176
2.93,40.01,2.19,0.00,16:32:47.276
2.97,40.11,2.19,0.00,16:32:47.377
2.93,40.21,2.19,0.00,16:32:47.476
2.99,40.31,2.19,0.00,16:32:47.576
2.93,40.41,2.19,0.00,16:32:47.676
2.97,40.51,2.19,0.00,16:32:47.776
2.99,40.61,2.19,0.00,16:32:47.876
2.99,40.71,2.19,0.00,16:32:47.976
2.87,40.81,2.19,0.00,16:32:48.076
2.92,40.91,2.19,0.00,16:32:48.176
2.95,41.01,2.19,0.00,16:32:48.276
2.94,41.11,2.19,0.00,16:32:48.376
2.90,41.21,2.19,0.00,16:32:48.476
2.93,41.31,2.19,0.00,16:32:48.576
2.92,41.42,2.19,0.00,16:32:48.677
2.98,41.52,2.19,0.00,16:32:48.778
2.99,41.61,2.19,0.00,16:32:48.876
2.95,41.72,2.19,0.00,16:32:48.976
2.96,41.81,2.19,0.00,16:32:49.077
2.88,41.91,2.19,0.00,16:32:49.176
2.91,42.02,2.19,0.00,16:32:49.276
2.89,42.11,2.19,0.00,16:32:49.376
2.89,42.22,2.19,0.00,16:32:49.476
2.99,42.32,2.19,0.00,16:32:49.576
2.86,42.42,2.19,0.00,16:32:49.676
2.97,42.52,2.19,0.00,16:32:49.776
2.91,42.62,2.19,0.00,16:32:49.876
2.93,42.72,2.19,0.00,16:32:49.976
2.97,42.82,2.19,0.00,16:32:50.076
2.87,42.92,2.19,0.00,16:32:50.176
2.97,43.02,2.19,0.00,16:32:50.276
2.90,43.12,2.19,0.00,16:32:50.376
2.87,43.22,2.19,0.00,16:32:50.477
2.94,43.32,2.19,0.00,16:32:50.577
2.86,43.42,2.19,0.00,16:32:50.676
2.97,43.52,2.19,0.00,16:32:50.776
2.87,43.62,2.19,0.00,16:32:50.876
2.96,43.72,2.19,0.00,16:32:50.977
2.92,43.82,2.19,0.00,16:32:51.076
2.98,43.92,2.19,0.00,16:32:51.176
2.87,44.02,2.19,0.00,16:32:51.276
2.96,44.12,2.19,0.00,16:32:51.376
2.87,44.22,2.19,0.00,16:32:51.476
2.96,44.32,2.19,0.00,16:32:51.576
2.89,44.42,2.19,0.00,16:32:51.676
2.99,44.52,2.19,0.00,16:32:51.776
2.87,44.62,2.19,0.00,16:32:51.876
2.93,44.72,2.19,0.00,16:32:51.976
2.84,44.82,2.19,0.00,16:32:52.076
2.93,44.92,2.19,0.00,16:32:52.177
2.82,45.02,2.19,0.00,16:32:52.277
2.67,45.12,2.19,0.00,16:32:52.377
2.79,45.22,2.19,0.00,16:32:52.477
2.91,45.32,2.19,0.00,16:32:52.576
2.82,45.42,2.19,0.00,16:32:52.676
2.86,45.52,2.19,0.00,16:32:52.778
2.89,45.62,2.19,0.00,16:32:52.876
2.86,45.72,2.19,0.00,16:32:52.976
2.76,45.82,2.19,0.00,16:32:53.076
2.80,45.92,2.19,0.00,16:32:53.176
2.83,46.02,2.19,0.00,16:32:53.277
2.82,46.12,2.19,0.00,16:32:53.376
2.82,46.22,2.19,0.00,16:32:53.476
2.91,46.32,2.19,0.00,16:32:53.576
2.82,46.42,2.19,0.00,16:32:53.676
2.87,46.52,2.19,0.00,16:32:53.776
2.81,46.62,2.19,0.00,16:32:53.877
2.86,46.72,2.19,0.00,16:32:53.976
2.81,46.82,2.19,0.00,16:32:54.076
2.91,46.92,2.19,0.00,16:32:54.176
2.81,47.02,2.19,0.00,16:32:54.277
2.89,47.12,2.19,0.00,16:32:54.376
2.82,47.22,2.19,0.00,16:32:54.476
2.82,47.32,2.19,0.00,16:32:54.576
2.88,47.42,2.19,0.00,16:32:54.676
2.90,47.52,2.19,0.00,16:32:54.777
2.90,47.62,2.19,0.00,16:32:54.876
2.84,47.72,2.19,0.00,16:32:54.976
2.92,47.82,2.19,0.00,16:32:55.076
2.82,47.92,2.19,0.00,16:32:55.177
2.86,48.02,2.19,0.00,16:32:55.276
2.81,48.12,2.19,0.00,16:32:55.376
2.92,48.22,2.19,0.00,16:32:55.476
2.90,48.32,2.19,0.00,16:32:55.576
2.84,48.42,2.19,0.00,16:32:55.676
2.91,48.53,2.19,0.00,16:32:55.776
2.84,48.63,2.19,0.00,16:32:55.876
2.93,48.72,2.19,0.00,16:32:55.976
2.81,48.82,2.19,0.00,16:32:56.076
2.91,48.93,2.19,0.00,16:32:56.176
2.90,49.03,2.19,0.00,16:32:56.276
2.96,49.13,2.19,0.00,16:32:56.376
2.88,49.23,2.19,0.00,16:32:56.476
2.82,49.33,2.19,0.00,16:32:56.577
2.89,49.43,2.19,0.00,16:32:56.677
2.79,49.53,2.19,0.00,16:32:56.776
2.89,49.63,2.19,0.00,16:32:56.877
2.89,49.73,2.19,0.00,16:32:56.976
2.83,49.83,2.19,0.00,16:32:57.077
2.87,49.93,2.19,0.00,16:32:57.177
2.82,50.03,2.19,0.00,16:32:57.276
2.89,50.13,2.19,0.00,16:32:57.376
2.80,50.23,2.19,0.00,16:32:57.476
2.88,50.33,2.19,0.00,16:32:57.577
2.81,50.43,2.19,0.00,16:32:57.676
2.79,50.53,2.19,0.00,16:32:57.776
2.89,50.63,2.19,0.00,16:32:57.876
2.79,50.73,2.19,0.00,16:32:57.976
2.89,50.83,2.19,0.00,16:32:58.076
2.87,50.93,2.19,0.00,16:32:58.176
2.80,51.03,2.19,0.00,16:32:58.276
2.92,51.13,2.19,0.00,16:32:58.377
2.69,51.23,2.19,0.00,16:32:58.476
2.93,51.33,2.19,0.00,16:32:58.576
2.86,51.43,2.19,0.00,16:32:58.676
2.77,51.53,2.19,0.00,16:32:58.777
2.86,51.63,2.19,0.00,16:32:58.877
2.87,51.73,2.19,0.00,16:32:58.976
2.87,51.83,2.19,0.00,16:32:59.077
2.81,51.93,2.19,0.00,16:32:59.177
2.92,52.03,2.19,0.00,16:32:59.276
2.87,52.13,2.19,0.00,16:32:59.376
2.87,52.23,2.19,0.00,16:32:59.476
2.83,52.33,2.19,0.00,16:32:59.576
2.86,52.43,2.19,0.00,16:32:59.677
2.87,52.53,2.19,0.00,16:32:59.776
2.87,52.63,2.19,0.00,16:32:59.876
2.72,52.73,2.19,0.00,16:32:59.976
2.93,52.83,2.19,0.00,16:33:00.077
2.88,52.93,2.19,0.00,16:33:00.176
2.98,53.03,2.19,0.00,16:33:00.276
2.86,53.13,2.19,0.00,16:33:00.376
2.94,53.23,2.19,0.00,16:33:00.477
2.89,53.33,2.19,0.00,16:33:00.578
2.98,53.43,2.19,0.00,16:33:00.676
2.94,53.53,2.19,0.00,16:33:00.776
3.00,53.63,2.19,0.00,16:33:00.876
2.89,53.73,2.19,0.00,16:33:00.976
3.02,53.83,2.19,0.00,16:33:01.077
2.97,53.93,2.19,0.00,16:33:01.176
2.93,54.03,2.19,0.00,16:33:01.276
2.96,54.13,2.19,0.00,16:33:01.376
2.97,54.23,2.19,0.00,16:33:01.476
2.87,54.34,2.19,0.00,16:33:01.576
2.97,54.43,2.19,0.00,16:33:01.676
2.94,54.53,2.19,0.00,16:33:01.776
2.97,54.63,2.19,0.00,16:33:01.876
2.89,54.74,2.19,0.00,16:33:01.977
2.96,54.84,2.19,0.00,16:33:02.077
2.89,54.94,2.19,0.00,16:33:02.176
2.97,55.04,2.19,0.00,16:33:02.276
2.89,55.14,2.19,0.00,16:33:02.376
2.98,55.24,2.19,0.00,16:33:02.476
2.86,55.34,2.19,0.00,16:33:02.576
2.97,55.44,2.19,0.00,16:33:02.676
2.87,55.54,2.19,0.00,16:33:02.776
2.95,55.64,2.19,0.00,16:33:02.876
2.89,55.74,2.19,0.00,16:33:02.976
2.99,55.84,2.19,0.00,16:33:03.076
2.89,55.94,2.19,0.00,16:33:03.176
2.97,56.04,2.19,0.00,16:33:03.276
2.88,56.14,2.19,0.00,16:33:03.376
2.98,56.24,2.19,0.00,16:33:03.476
2.89,56.34,2.19,0.00,16:33:03.577
2.94,56.44,2.19,0.00,16:33:03.676
2.89,56.54,2.19,0.00,16:33:03.777
2.97,56.64,2.19,0.00,16:33:03.876
2.96,56.74,2.19,0.00,16:33:03.976
2.89,56.84,2.19,0.00,16:33:04.076
2.93,56.94,2.19,0.00,16:33:04.176
2.87,57.04,2.19,0.00,16:33:04.276
2.89,57.14,2.19,0.00,16:33:04.376
2.81,57.24,2.19,0.00,16:33:04.476
2.89,57.34,2.19,0.00,16:33:04.577
2.82,57.44,2.19,0.00,16:33:04.676
2.91,57.54,2.19,0.00,16:33:04.777
2.87,57.64,2.19,0.00,16:33:04.877
2.91,57.74,2.19,0.00,16:33:04.976
2.86,57.84,2.19,0.00,16:33:05.076
2.85,57.94,2.19,0.00,16:33:05.176
2.89,58.04,2.19,0.00,16:33:05.276
2.88,58.14,2.19,0.00,16:33:05.376
2.86,58.24,2.19,0.00,16:33:05.476
2.88,58.34,2.19,0.00,16:33:05.577
2.80,58.44,2.19,0.00,16:33:05.676
2.90,58.54,2.19,0.00,16:33:05.776
2.91,58.64,2.19,0.00,16:33:05.877
2.91,58.74,2.19,0.00,16:33:05.977
2.86,58.84,2.19,0.00,16:33:06.076
2.71,58.94,2.19,0.00,16:33:06.176
2.84,59.04,2.19,0.00,16:33:06.276
2.79,59.14,2.19,0.00,16:33:06.376
2.91,59.24,2.19,0.00,16:33:06.477
