Pressure 1 (kg/cm2),Time 1 (sec),Pressure 2 (kg/cm2),Time 2 (sec),Time_Stamp
2.82,8.31,2.19,0.00,19:02:06.777
2.91,8.31,2.19,0.00,19:02:06.876
2.81,8.51,2.19,0.00,19:02:06.977
2.92,8.61,2.19,0.00,19:02:07.076
2.81,8.71,2.19,0.00,19:02:07.176
2.89,8.81,2.19,0.00,19:02:07.277
2.81,8.91,2.19,0.00,19:02:07.377
2.93,9.01,2.19,0.00,19:02:07.476
2.89,9.11,2.19,0.00,19:02:07.576
2.97,9.21,2.19,0.00,19:02:07.677
2.84,9.21,2.19,0.00,19:02:07.776
2.84,9.31,2.19,0.00,19:02:07.876
2.82,9.41,2.19,0.00,19:02:07.977
2.86,9.51,2.19,0.00,19:02:08.077
2.91,9.61,2.19,0.00,19:02:08.176
2.85,9.71,2.19,0.00,19:02:08.276
2.96,9.81,2.19,0.00,19:02:08.376
2.93,9.91,2.19,0.00,19:02:08.477
2.99,10.01,2.19,0.00,19:02:08.576
2.96,10.11,2.19,0.00,19:02:08.676
2.86,10.21,2.19,0.00,19:02:08.776
2.91,10.31,2.19,0.00,19:02:08.876
2.81,10.41,2.19,0.00,19:02:08.976
2.94,10.52,2.19,0.00,19:02:09.077
2.82,10.61,2.19,0.00,19:02:09.176
2.89,10.71,2.19,0.00,19:02:09.277
2.82,10.81,2.19,0.00,19:02:09.377
2.91,10.92,2.19,0.00,19:02:09.476
2.85,11.02,2.19,0.00,19:02:09.577
2.93,11.12,2.19,0.00,19:02:09.677
2.82,11.22,2.19,0.00,19:02:09.776
2.89,11.32,2.19,0.00,19:02:09.876
2.90,11.42,2.19,0.00,19:02:09.976
2.98,11.52,2.19,0.00,19:02:10.076
2.92,11.62,2.19,0.00,19:02:10.176
2.96,11.72,2.19,0.00,19:02:10.277
2.99,11.82,2.19,0.00,19:02:10.376
2.96,11.92,2.19,0.00,19:02:10.476
2.97,12.02,2.19,0.00,19:02:10.576
2.88,12.12,2.19,0.00,19:02:10.676
2.91,12.22,2.19,0.00,19:02:10.776
2.91,12.32,2.19,0.00,19:02:10.876
2.89,12.42,2.19,0.00,19:02:10.976
2.82,12.52,2.19,0.00,19:02:11.076
2.99,12.62,2.19,0.00,19:02:11.177
2.87,12.72,2.19,0.00,19:02:11.276
2.86,12.82,2.19,0.00,19:02:11.377
2.94,12.92,2.19,0.00,19:02:11.476
2.84,13.02,2.19,0.00,19:02:11.576
2.91,13.12,2.19,0.00,19:02:11.676
2.81,13.22,2.19,0.00,19:02:11.777
2.93,13.32,2.19,0.00,19:02:11.876
2.82,13.42,2.19,0.00,19:02:11.976
2.94,13.52,2.19,0.00,19:02:12.077
2.84,13.62,2.19,0.00,19:02:12.177
2.95,13.72,2.19,0.00,19:02:12.276
2.90,13.82,2.19,0.00,19:02:12.376
2.99,13.92,2.19,0.00,19:02:12.477
2.87,14.02,2.19,0.00,19:02:12.576
2.81,14.12,2.19,0.00,19:02:12.677
2.89,14.22,2.19,0.00,19:02:12.777
2.83,14.32,2.19,0.00,19:02:12.876
2.82,14.42,2.19,0.00,19:02:12.976
2.94,14.52,2.19,0.00,19:02:13.076
2.84,14.62,2.19,0.00,19:02:13.176
2.91,14.72,2.19,0.00,19:02:13.276
2.86,14.82,2.19,0.00,19:02:13.376
2.82,14.92,2.19,0.00,19:02:13.476
2.93,15.02,2.19,0.00,19:02:13.576
2.94,15.12,2.19,0.00,19:02:13.677
2.94,15.22,2.19,0.00,19:02:13.777
2.93,15.32,2.19,0.00,19:02:13.877
2.88,15.42,2.19,0.00,19:02:13.976
2.89,15.52,2.19,0.00,19:02:14.076
2.96,15.62,2.19,0.00,19:02:14.176
2.86,15.72,2.19,0.00,19:02:14.276
2.92,15.82,2.19,0.00,19:02:14.377
2.97,15.92,2.19,0.00,19:02:14.476
2.93,16.02,2.19,0.00,19:02:14.576
2.82,16.12,2.19,0.00,19:02:14.676
2.91,16.22,2.19,0.00,19:02:14.776
2.79,16.32,2.19,0.00,19:02:14.876
2.91,16.42,2.19,0.00,19:02:14.976
2.82,16.52,2.19,0.00,19:02:15.077
2.94,16.62,2.19,0.00,19:02:15.176
2.82,16.72,2.19,0.00,19:02:15.276
2.91,16.82,2.19,0.00,19:02:15.376
2.88,16.92,2.19,0.00,19:02:15.476
2.93,17.02,2.19,0.00,19:02:15.576
2.85,17.12,2.19,0.00,19:02:15.676
2.91,17.22,2.19,0.00,19:02:15.777
2.86,17.32,2.19,0.00,19:02:15.876
2.90,17.42,2.19,0.00,19:02:15.977
2.78,17.52,2.19,0.00,19:02:16.076
2.93,17.62,2.19,0.00,19:02:16.176
2.97,17.72,2.19,0.00,19:02:16.277
2.90,17.82,2.19,0.00,19:02:16.376
2.91,17.93,2.19,0.00,19:02:16.476
2.98,18.03,2.19,0.00,19:02:16.576
2.79,18.12,2.19,0.00,19:02:16.678
2.87,18.22,2.19,0.00,19:02:16.776
2.94,18.32,2.19,0.00,19:02:16.876
2.91,18.42,2.19,0.00,19:02:16.976
2.92,18.52,2.19,0.00,19:02:17.076
2.87,18.63,2.19,0.00,19:02:17.176
2.69,18.72,2.19,0.00,19:02:17.276
2.85,18.82,2.19,0.00,19:02:17.376
2.86,18.92,2.19,0.00,19:02:17.476
2.89,19.02,2.19,0.00,19:02:17.576
2.85,19.12,2.19,0.00,19:02:17.676
2.91,19.22,2.19,0.00,19:02:17.777
2.98,19.32,2.19,0.00,19:02:17.876
2.94,19.43,2.19,0.00,19:02:17.976
2.89,19.52,2.19,0.00,19:02:18.076
2.86,19.62,2.19,0.00,19:02:18.176
2.86,19.72,2.19,0.00,19:02:18.276
2.91,19.82,2.19,0.00,19:02:18.376
2.89,19.92,2.19,0.00,19:02:18.476
2.94,20.02,2.19,0.00,19:02:18.576
2.88,20.13,2.19,0.00,19:02:18.677
2.84,20.22,2.19,0.00,19:02:18.777
2.82,20.33,2.19,0.00,19:02:18.876
2.91,20.43,2.19,0.00,19:02:18.977
2.83,20.53,2.19,0.00,19:02:19.076
2.94,20.63,2.19,0.00,19:02:19.176
2.83,20.73,2.19,0.00,19:02:19.276
2.93,20.83,2.19,0.00,19:02:19.376
2.87,20.93,2.19,0.00,19:02:19.476
2.97,21.03,2.19,0.00,19:02:19.577
2.86,21.13,2.19,0.00,19:02:19.676
2.90,21.23,2.19,0.00,19:02:19.777
2.82,21.33,2.19,0.00,19:02:19.876
2.94,21.43,2.19,0.00,19:02:19.976
2.84,21.53,2.19,0.00,19:02:20.076
2.90,21.63,2.19,0.00,19:02:20.176
2.83,21.73,2.19,0.00,19:02:20.276
2.84,21.83,2.19,0.00,19:02:20.376
2.91,21.93,2.19,0.00,19:02:20.476
2.85,22.03,2.19,0.00,19:02:20.576
2.91,22.13,2.19,0.00,19:02:20.676
2.91,22.23,2.19,0.00,19:02:20.776
2.87,22.33,2.19,0.00,19:02:20.876
2.93,22.43,2.19,0.00,19:02:20.976
2.82,22.53,2.19,0.00,19:02:21.076
2.91,22.63,2.19,0.00,19:02:21.176
2.86,22.73,2.19,0.00,19:02:21.276
2.84,22.83,2.19,0.00,19:02:21.376
2.91,22.93,2.19,0.00,19:02:21.476
2.85,23.03,2.19,0.00,19:02:21.576
2.94,23.13,2.19,0.00,19:02:21.676
2.87,23.23,2.19,0.00,19:02:21.776
2.96,23.33,2.19,0.00,19:02:21.877
2.82,23.43,2.19,0.00,19:02:21.976
2.92,23.53,2.19,0.00,19:02:22.076
2.81,23.63,2.19,0.00,19:02:22.176
2.88,23.73,2.19,0.00,19:02:22.276
2.84,23.83,2.19,0.00,19:02:22.377
2.93,23.93,2.19,0.00,19:02:22.476
2.81,24.03,2.19,0.00,19:02:22.576
2.98,24.13,2.19,0.00,19:02:22.678
2.86,24.23,2.19,0.00,19:02:22.777
2.98,24.33,2.19,0.00,19:02:22.876
2.91,24.43,2.19,0.00,19:02:22.977
2.98,24.53,2.19,0.00,19:02:23.077
2.86,24.63,2.19,0.00,19:02:23.176
2.94,24.73,2.19,0.00,19:02:23.276
2.86,24.83,2.19,0.00,19:02:23.376
2.96,24.93,2.19,0.00,19:02:23.477
2.96,25.03,2.19,0.00,19:02:23.576
2.87,25.13,2.19,0.00,19:02:23.676
2.96,25.23,2.19,0.00,19:02:23.776
2.87,25.33,2.19,0.00,19:02:23.876
2.87,25.43,2.19,0.00,19:02:23.978
2.85,25.53,2.19,0.00,19:02:24.076
2.94,25.63,2.19,0.00,19:02:24.176
2.89,25.73,2.19,0.00,19:02:24.277
2.88,25.83,2.19,0.00,19:02:24.377
2.86,25.93,2.19,0.00,19:02:24.477
2.82,26.03,2.19,0.00,19:02:24.577
2.87,26.13,2.19,0.00,19:02:24.677
2.89,26.23,2.19,0.00,19:02:24.776
2.86,26.33,2.19,0.00,19:02:24.877
2.99,26.43,2.19,0.00,19:02:24.976
2.88,26.53,2.19,0.00,19:02:25.076
2.92,26.63,2.19,0.00,19:02:25.176
2.94,26.73,2.19,0.00,19:02:25.276
2.87,26.83,2.19,0.00,19:02:25.377
2.92,26.93,2.19,0.00,19:02:25.476
2.86,27.03,2.19,0.00,19:02:25.577
3.01,27.13,2.19,0.00,19:02:25.676
2.93,27.23,2.19,0.00,19:02:25.776
2.82,27.33,2.19,0.00,19:02:25.877
2.89,27.43,2.19,0.00,19:02:25.976
2.87,27.53,2.19,0.00,19:02:26.076
2.92,27.63,2.19,0.00,19:02:26.176
2.86,27.73,2.19,0.00,19:02:26.276
2.93,27.83,2.19,0.00,19:02:26.377
2.81,27.93,2.19,0.00,19:02:26.476
2.97,28.03,2.19,0.00,19:02:26.576
2.93,28.14,2.19,0.00,19:02:26.676
2.81,28.24,2.19,0.00,19:02:26.776
2.99,28.34,2.19,0.00,19:02:26.877
2.90,28.44,2.19,0.00,19:02:26.977
2.91,28.54,2.19,0.00,19:02:27.076
2.81,28.64,2.19,0.00,19:02:27.176
2.94,28.74,2.19,0.00,19:02:27.276
2.85,28.84,2.19,0.00,19:02:27.376
2.96,28.94,2.19,0.00,19:02:27.477
2.86,29.04,2.19,0.00,19:02:27.577
2.98,29.14,2.19,0.00,19:02:27.676
2.88,29.24,2.19,0.00,19:02:27.776
2.96,29.34,2.19,0.00,19:02:27.876
2.82,29.44,2.19,0.00,19:02:27.976
2.89,29.54,2.19,0.00,19:02:28.076
2.92,29.64,2.19,0.00,19:02:28.176
2.85,29.74,2.19,0.00,19:02:28.276
2.94,29.84,2.19,0.00,19:02:28.376
2.86,29.94,2.19,0.00,19:02:28.476
2.93,30.04,2.19,0.00,19:02:28.576
2.82,30.14,2.19,0.00,19:02:28.676
2.96,30.24,2.19,0.00,19:02:28.776
2.86,30.34,2.19,0.00,19:02:28.876
2.96,30.44,2.19,0.00,19:02:28.976
2.87,30.54,2.19,0.00,19:02:29.077
2.96,30.64,2.19,0.00,19:02:29.176
2.85,30.74,2.19,0.00,19:02:29.277
2.92,30.84,2.19,0.00,19:02:29.376
2.84,30.94,2.19,0.00,19:02:29.476
2.91,31.04,2.19,0.00,19:02:29.576
2.86,31.14,2.19,0.00,19:02:29.676
2.94,31.24,2.19,0.00,19:02:29.776
2.87,31.34,2.19,0.00,19:02:29.876
2.89,31.44,2.19,0.00,19:02:29.977
2.89,31.54,2.19,0.00,19:02:30.077
2.83,31.64,2.19,0.00,19:02:30.176
2.91,31.74,2.19,0.00,19:02:30.276
2.85,31.84,2.19,0.00,19:02:30.376
2.96,31.94,2.19,0.00,19:02:30.476
2.84,32.04,2.19,0.00,19:02:30.576
2.92,32.14,2.19,0.00,19:02:30.677
2.85,32.24,2.19,0.00,19:02:30.777
2.83,32.34,2.19,0.00,19:02:30.876
2.96,32.44,2.19,0.00,19:02:30.976
2.89,32.54,2.19,0.00,19:02:31.076
2.97,32.64,2.19,0.00,19:02:31.176
2.87,32.74,2.19,0.00,19:02:31.276
2.92,32.84,2.19,0.00,19:02:31.376
2.86,32.94,2.19,0.00,19:02:31.476
2.94,33.04,2.19,0.00,19:02:31.576
2.87,33.14,2.19,0.00,19:02:31.677
2.92,33.24,2.19,0.00,19:02:31.777
2.84,33.34,2.19,0.00,19:02:31.877
2.94,33.44,2.19,0.00,19:02:31.976
2.86,33.54,2.19,0.00,19:02:32.077
2.81,33.64,2.19,0.00,19:02:32.177
2.92,33.74,2.19,0.00,19:02:32.276
2.77,33.84,2.19,0.00,19:02:32.376
3.01,33.94,2.19,0.00,19:02:32.476
2.91,34.04,2.19,0.00,19:02:32.577
2.84,34.14,2.19,0.00,19:02:32.677
2.91,34.24,2.19,0.00,19:02:32.776
2.82,34.34,2.19,0.00,19:02:32.877
2.88,34.44,2.19,0.00,19:02:32.976
2.94,34.54,2.19,0.00,19:02:33.076
2.91,34.64,2.19,0.00,19:02:33.176
2.88,34.74,2.19,0.00,19:02:33.277
2.96,34.84,2.19,0.00,19:02:33.377
2.98,34.94,2.19,0.00,19:02:33.476
2.96,35.04,2.19,0.00,19:02:33.576
2.89,35.14,2.19,0.00,19:02:33.676
2.93,35.24,2.19,0.00,19:02:33.776
2.83,35.34,2.19,0.00,19:02:33.876
2.94,35.44,2.19,0.00,19:02:33.976
2.86,35.54,2.19,0.00,19:02:34.076
2.92,35.64,2.19,0.00,19:02:34.176
2.81,35.74,2.19,0.00,19:02:34.276
2.87,35.84,2.19,0.00,19:02:34.376
2.81,35.94,2.19,0.00,19:02:34.476
2.97,36.04,2.19,0.00,19:02:34.576
2.86,36.14,2.19,0.00,19:02:34.676
2.96,36.24,2.19,0.00,19:02:34.776
2.96,36.34,2.19,0.00,19:02:34.877
3.00,36.44,2.19,0.00,19:02:34.976
2.98,36.55,2.19,0.00,19:02:35.076
2.84,36.64,2.19,0.00,19:02:35.176
2.91,36.74,2.19,0.00,19:02:35.277
2.81,36.84,2.19,0.00,19:02:35.376
2.89,36.94,2.19,0.00,19:02:35.476
2.79,37.04,2.19,0.00,19:02:35.576
2.89,37.14,2.19,0.00,19:02:35.676
2.93,37.25,2.19,0.00,19:02:35.777
2.82,37.35,2.19,0.00,19:02:35.877
2.89,37.45,2.19,0.00,19:02:35.976
2.84,37.55,2.19,0.00,19:02:36.076
2.95,37.65,2.19,0.00,19:02:36.176
2.86,37.75,2.19,0.00,19:02:36.276
2.89,37.85,2.19,0.00,19:02:36.376
2.78,37.95,2.19,0.00,19:02:36.476
2.90,38.05,2.19,0.00,19:02:36.577
2.82,38.15,2.19,0.00,19:02:36.676
2.91,38.25,2.19,0.00,19:02:36.776
2.83,38.35,2.19,0.00,19:02:36.876
2.91,38.45,2.19,0.00,19:02:36.978
2.81,38.55,2.19,0.00,19:02:37.076
2.87,38.65,2.19,0.00,19:02:37.176
2.92,38.75,2.19,0.00,19:02:37.276
2.82,38.85,2.19,0.00,19:02:37.376
2.89,38.95,2.19,0.00,19:02:37.476
2.84,39.05,2.19,0.00,19:02:37.576
2.91,39.15,2.19,0.00,19:02:37.676
2.85,39.25,2.19,0.00,19:02:37.776
2.89,39.35,2.19,0.00,19:02:37.877
2.91,39.45,2.19,0.00,19:02:37.977
2.85,39.55,2.19,0.00,19:02:38.076
2.91,39.65,2.19,0.00,19:02:38.178
2.84,39.75,2.19,0.00,19:02:38.276
2.92,39.85,2.19,0.00,19:02:38.376
2.83,39.95,2.19,0.00,19:02:38.476
2.92,40.05,2.19,0.00,19:02:38.577
2.86,40.15,2.19,0.00,19:02:38.676
2.97,40.25,2.19,0.00,19:02:38.776
2.86,40.35,2.19,0.00,19:02:38.876
2.96,40.45,2.19,0.00,19:02:38.977
2.84,40.55,2.19,0.00,19:02:39.076
2.91,40.65,2.19,0.00,19:02:39.176
2.83,40.75,2.19,0.00,19:02:39.277
2.82,40.85,2.19,0.00,19:02:39.376
2.89,40.95,2.19,0.00,19:02:39.476
2.82,41.05,2.19,0.00,19:02:39.577
2.84,41.15,2.19,0.00,19:02:39.676
2.96,41.25,2.19,0.00,19:02:39.776
2.92,41.35,2.19,0.00,19:02:39.877
2.92,41.45,2.19,0.00,19:02:39.976
2.98,41.55,2.19,0.00,19:02:40.076
2.86,41.65,2.19,0.00,19:02:40.176
2.90,41.75,2.19,0.00,19:02:40.276
2.84,41.85,2.19,0.00,19:02:40.376
2.95,41.95,2.19,0.00,19:02:40.476
2.89,42.05,2.19,0.00,19:02:40.576
2.96,42.15,2.19,0.00,19:02:40.676
2.91,42.25,2.19,0.00,19:02:40.776
2.96,42.35,2.19,0.00,19:02:40.876
2.83,42.45,2.19,0.00,19:02:40.976
2.98,42.55,2.19,0.00,19:02:41.076
2.88,42.65,2.19,0.00,19:02:41.177
2.97,42.75,2.19,0.00,19:02:41.276
2.89,42.85,2.19,0.00,19:02:41.377
2.97,42.95,2.19,0.00,19:02:41.476
2.84,43.05,2.19,0.00,19:02:41.576
2.91,43.15,2.19,0.00,19:02:41.676
2.87,43.25,2.19,0.00,19:02:41.776
2.86,43.35,2.19,0.00,19:02:41.876
2.86,43.45,2.19,0.00,19:02:41.976
2.86,43.55,2.19,0.00,19:02:42.076
2.93,43.65,2.19,0.00,19:02:42.176
2.86,43.76,2.19,0.00,19:02:42.276
2.95,43.85,2.19,0.00,19:02:42.376
2.84,43.95,2.19,0.00,19:02:42.476
2.91,44.05,2.19,0.00,19:02:42.577
2.82,44.15,2.19,0.00,19:02:42.676
2.91,44.25,2.19,0.00,19:02:42.777
2.82,44.35,2.19,0.00,19:02:42.876
2.87,44.45,2.19,0.00,19:02:42.976
2.83,44.56,2.19,0.00,19:02:43.077
2.86,44.66,2.19,0.00,19:02:43.176
2.87,44.76,2.19,0.00,19:02:43.276
2.91,44.86,2.19,0.00,19:02:43.376
2.87,44.96,2.19,0.00,19:02:43.477
2.82,45.06,2.19,0.00,19:02:43.576
2.82,45.16,2.19,0.00,19:02:43.676
2.96,45.26,2.19,0.00,19:02:43.776
2.91,45.36,2.19,0.00,19:02:43.876
2.94,45.46,2.19,0.00,19:02:43.976
2.86,45.56,2.19,0.00,19:02:44.076
2.95,45.66,2.19,0.00,19:02:44.177
2.82,45.76,2.19,0.00,19:02:44.276
2.92,45.86,2.19,0.00,19:02:44.376
2.87,45.96,2.19,0.00,19:02:44.476
2.90,46.06,2.19,0.00,19:02:44.577
2.80,46.16,2.19,0.00,19:02:44.677
2.93,46.26,2.19,0.00,19:02:44.776
2.89,46.36,2.19,0.00,19:02:44.876
2.94,46.46,2.19,0.00,19:02:44.976
2.94,46.56,2.19,0.00,19:02:45.076
2.89,46.66,2.19,0.00,19:02:45.176
2.89,46.76,2.19,0.00,19:02:45.276
2.84,46.86,2.19,0.00,19:02:45.376
2.99,46.96,2.19,0.00,19:02:45.476
2.94,47.06,2.19,0.00,19:02:45.576
2.89,47.16,2.19,0.00,19:02:45.676
2.88,47.26,2.19,0.00,19:02:45.776
2.96,47.36,2.19,0.00,19:02:45.877
2.84,47.46,2.19,0.00,19:02:45.976
2.91,47.56,2.19,0.00,19:02:46.076
2.86,47.66,2.19,0.00,19:02:46.176
2.93,47.76,2.19,0.00,19:02:46.277
2.86,47.86,2.19,0.00,19:02:46.377
2.84,47.96,2.19,0.00,19:02:46.477
2.93,48.06,2.19,0.00,19:02:46.576
2.89,48.16,2.19,0.00,19:02:46.676
2.93,48.26,2.19,0.00,19:02:46.776
2.85,48.36,2.19,0.00,19:02:46.877
2.83,48.46,2.19,0.00,19:02:46.976
2.91,48.56,2.19,0.00,19:02:47.077
2.87,48.66,2.19,0.00,19:02:47.176
2.95,48.76,2.19,0.00,19:02:47.276
2.87,48.86,2.19,0.00,19:02:47.376
2.95,48.96,2.19,0.00,19:02:47.476
2.86,49.06,2.19,0.00,19:02:47.576
2.89,49.16,2.19,0.00,19:02:47.677
2.81,49.26,2.19,0.00,19:02:47.777
2.89,49.36,2.19,0.00,19:02:47.876
2.86,49.46,2.19,0.00,19:02:47.977
2.91,49.56,2.19,0.00,19:02:48.076
2.92,49.66,2.19,0.00,19:02:48.177
2.84,49.76,2.19,0.00,19:02:48.276
2.89,49.86,2.19,0.00,19:02:48.376
2.83,49.96,2.19,0.00,19:02:48.476
2.93,50.06,2.19,0.00,19:02:48.576
2.84,50.16,2.19,0.00,19:02:48.676
2.91,50.26,2.19,0.00,19:02:48.776
2.83,50.36,2.19,0.00,19:02:48.876
2.89,50.46,2.19,0.00,19:02:48.976
2.84,50.56,2.19,0.00,19:02:49.076
2.90,50.66,2.19,0.00,19:02:49.177
2.96,50.77,2.19,0.00,19:02:49.276
2.88,50.87,2.19,0.00,19:02:49.376
2.89,50.97,2.19,0.00,19:02:49.476
2.98,51.07,2.19,0.00,19:02:49.576
2.84,51.17,2.19,0.00,19:02:49.676
2.93,51.27,2.19,0.00,19:02:49.776
2.87,51.37,2.19,0.00,19:02:49.877
2.93,51.47,2.19,0.00,19:02:49.976
2.82,51.57,2.19,0.00,19:02:50.077
2.94,51.67,2.19,0.00,19:02:50.176
2.87,51.77,2.19,0.00,19:02:50.277
2.95,51.87,2.19,0.00,19:02:50.376
2.86,51.97,2.19,0.00,19:02:50.476
2.93,52.07,2.19,0.00,19:02:50.576
2.87,52.17,2.19,0.00,19:02:50.677
2.92,52.27,2.19,0.00,19:02:50.777
2.86,52.37,2.19,0.00,19:02:50.876
2.94,52.47,2.19,0.00,19:02:50.976
2.95,52.57,2.19,0.00,19:02:51.076
2.93,52.67,2.19,0.00,19:02:51.176
2.84,52.77,2.19,0.00,19:02:51.276
2.94,52.87,2.19,0.00,19:02:51.376
2.84,52.97,2.19,0.00,19:02:51.476
2.89,53.07,2.19,0.00,19:02:51.577
2.89,53.17,2.19,0.00,19:02:51.676
2.94,53.27,2.19,0.00,19:02:51.776
2.90,53.37,2.19,0.00,19:02:51.876
2.94,53.47,2.19,0.00,19:02:51.976
2.94,53.57,2.19,0.00,19:02:52.077
2.98,53.67,2.19,0.00,19:02:52.177
2.89,53.77,2.19,0.00,19:02:52.277
2.90,53.87,2.19,0.00,19:02:52.376
2.92,53.97,2.19,0.00,19:02:52.476
2.94,54.07,2.19,0.00,19:02:52.576
2.85,54.17,2.19,0.00,19:02:52.676
2.91,54.27,2.19,0.00,19:02:52.776
2.89,54.37,2.19,0.00,19:02:52.877
2.82,54.47,2.19,0.00,19:02:52.976
2.81,54.57,2.19,0.00,19:02:53.076
2.92,54.67,2.19,0.00,19:02:53.176
2.95,54.77,2.19,0.00,19:02:53.276
2.94,54.87,2.19,0.00,19:02:53.376
2.85,54.97,2.19,0.00,19:02:53.477
2.92,55.07,2.19,0.00,19:02:53.577
2.93,55.17,2.19,0.00,19:02:53.677
2.89,55.27,2.19,0.00,19:02:53.776
2.91,55.37,2.19,0.00,19:02:53.877
2.97,55.47,2.19,0.00,19:02:53.976
2.87,55.57,2.19,0.00,19:02:54.077
2.96,55.67,2.19,0.00,19:02:54.176
2.88,55.77,2.19,0.00,19:02:54.277
2.94,55.87,2.19,0.00,19:02:54.376
2.86,55.97,2.19,0.00,19:02:54.477
2.92,56.07,2.19,0.00,19:02:54.576
2.84,56.17,2.19,0.00,19:02:54.676
2.94,56.27,2.19,0.00,19:02:54.776
2.89,56.37,2.19,0.00,19:02:54.876
2.95,56.47,2.19,0.00,19:02:54.976
2.82,56.57,2.19,0.00,19:02:55.076
2.93,56.67,2.19,0.00,19:02:55.177
2.84,56.77,2.19,0.00,19:02:55.276
2.94,56.87,2.19,0.00,19:02:55.376
2.85,56.97,2.19,0.00,19:02:55.477
2.93,57.07,2.19,0.00,19:02:55.576
2.83,57.17,2.19,0.00,19:02:55.677
2.97,57.27,2.19,0.00,19:02:55.776
2.89,57.37,2.19,0.00,19:02:55.876
2.92,57.47,2.19,0.00,19:02:55.976
2.88,57.57,2.19,0.00,19:02:56.077
2.98,57.67,2.19,0.00,19:02:56.176
2.91,57.77,2.19,0.00,19:02:56.276
2.97,57.87,2.19,0.00,19:02:56.376
2.81,57.97,2.19,0.00,19:02:56.476
